,Subj_Pred,Obj,Obj_true,PMID
431,Type 1 diabetes affects,[start] a major goal of improving understanding for practice [end],[start] 1.93 [end],26370697
432,Increasing consumption of high - sugar beverages may make,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] this presentation of type 1 diabetes mellitus more common [end],24987991
433,"views about the nerve supply , vascular function and the beta cells own role tend",[start] to be formulated for the disease [end],[start] to be disregarded [end],24344989
434,safe preventive measures addressed,[start] the clinical setting [end],[start] to the general population [end],20920447
435,Databases MEDLINE via CINAHL were searched,[start] on geographic race [end],[start] for peer - reviewed articles using the following search terms [end],29944065
436,the field needs,[start] on the chain of potential for tzds in the past decade [end],"[start] 1 ) to improve detection of risk of type 1 diabetes , ( 2 ) to improve staging of progression , ( 3 ) to perform smaller , shorter , an increased number of prevention [end]",23786297
437,the complexities regarding,[start] the greatest promise for the management of lung cancer [end],[start] applicability to patients [end],27044339
438,women with type 1 diabetes have increased,[start] a major goal of improving understanding for the most prevalent [end],[start] rates of disturbed eating behaviors and clinically significant eating disorders than their nondiabetic peers [end],19323958
439,cells cross-reactive between viral and self - antigens might be,[start] that intensive lifestyle intervention could potentially have a high intake of various traditional salt preserved foods [end],[start] present transiently in the blood of affected individuals [end],15963965
440,Recent research as it relates to these concepts is described,[start] for the study [end],[start] throughout [end],29039056
441,HLA class II molecules binding,[start] to be formulated for the disease [end],[start] to T [end],20412756
442,group were,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] comparable to outcomes in PTA [end],22494609
443,Functional activation analyses showed,[start] that the aberrant expression of lung cancer stem cells [end],[start] that females had activation in more brain regions [end],30027655
444,individual characteristics such as biomarker profile may predict,[start] cardiovascular disease [end],[start] rate of disease progression [end],29039056
445,management of autoimmune diabetes poses,[start] a significant association between hpylori and crds [end],[start] important therapeutic questions regarding conventional therapy for therapy [end],16478821
446,virus - induced interferon alpha acting,[start] for analyzing the etiology of t1dm [end],[start] as an initiator of the autoimmunity [end],20351698
447,i ) YWD e p d a,[start] in the clinic [end],[start] in EP [end],26771087
448,The conclusions drawn from animal experiments have allowed,[start] the association between polypharmacy and all cause of all cause of cancer related deaths [end],[start] some human trials to be carried out with encouraging results [end],9642624
449,This paper describes,[start] the association between polypharmacy and all cause of all cause of cancer related deaths [end],[start] recent clinical findings [end],11437693
450,behavioral research with this young child age group has been limited,[start] the most promising biomarker panels allowing breast cancer metastasis [end],[start] in scope [end],25009119
451,Children are,[start] a significant difference in the two spirometers [end],[start] at risk for a variety of problems at school [end],19496963
452,No immunomodulating drugs are advocated,[start] a major goal of improving understanding for practice [end],[start] as gluten exclusion [end],30045024
453,none of enrolled,[start] the most common cancer in the world [end],[start] in these trials [end],17176121
454,This chronic destructive process is associated,[start] with a high intake of fruit [end],[start] with both cellular immune changes in the peripheral blood months [end],7821148
455,Results were categorized,[start] for analyzing the etiology of t1dm [end],"[start] """"""""""""""""""""""""""""""into the three themes of """""""""""""""""""""""""""""""" negative feelings about having diabetes , """""""""""""""""""""""""""""""" """""""""""""""""""""""""""""""" personal barriers"""""""""""""""""""""""""""""" [end]",32168173
456,The study used,[start] to be improved including meeting records presently [end],[start] a hermeneutic phenomenological approach [end],23045291
457,This study aims,[start] to assess the relationship between diet and apoptosis [end],[start] to identify any correlation between their presence [end],22558802
458,this case highlights,[start] a major goal of improving understanding for the natural history of the primary care systems [end],[start] the significance of simple measures such as thorough history [end],30115719
459,the disease process associated,[start] with a high intake of fruit [end],[start] with type 1 diabetes [end],12116172
460,These women regarded,[start] to a decrease in the number of clinical practice [end],[start] their disturbed eating behaviour positively initially [end],23745648
461,Methods were followed,[start] from a composite index in the first [end],[start] from 1 January 2002 until 1 January 2011 [end],23949580
462,Program intensity not to influence,[start] respiratory muscle function test [end],[start] effectiveness [end],26414020
463,this value is,[start] a significant association between hpylori and crds [end],[start] a gross underestimation as reported from biopsy - proven symptomatic cases [end],30045024
464,The HbA1c levels were,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] available in 33 patients in each group for analysis [end],28419661
465,improved on - task was associated,[start] with a high intake of fruit [end],[start] with better glycemic control [end],16492429
466,average sleep quality was related,[start] to a promising positive family history of cardiovascular disease [end],[start] to greater risk of high BG [end],26994852
467,Purpose The aim of this review was,[start] that the aberrant expression of lung cancer stem cells exert some other industrial workers in the field of the deranged,[start] to integrate empirical and theoretical literature on fatigue among adults with type 1 diabetes mellitus [end],29944065
468,i ) YWD will have,[start] on the chain of potential [end],[start] higher levels of ( ii ) EP will moderate ( iii ) higher levels of EE [end],26771087
469,This process leads,[start] to the development of the predominant factor was found to be infection of helicobacter pylori advances in the deranged signalling,[start] to progressive failure of insulin secretion [end],11437693
470,The recent increase in incidence is happening,[start] a major goal of improving understanding for practice [end],[start] in those with moderate genetic susceptibility [end],21218503
471,Access to supplies to essential drugs for hospitals at an affordable price is,[start] a significant association between hpylori and crds [end],[start] critical to mortality in Africa [end],30799818
472,stem cells derived,[start] from a systematic reviews using the respective roles of inhaled antibiotics for the resected specimen [end],"[start] from a variety of sources for the cure , embryonic stem cells , and multipotent mesenchymal stromal cells [end]",23572052
473,the studies of gut microbiome,[start] a major goal of improving understanding for the natural history of the primary care systems [end],[start] in T1D [end],29929213
474,Data were collected,[start] for analyzing the etiology of t1dm [end],[start] for each subject over periods of up to 5 yr at 6 - month intervals [end],17659065
475,the development of models for type 1 diabetes can be broadly divided,[start] for the study [end],"[start] into 3 categories , namely [end]",24070892
476,contact with particular microorganisms is emerging,[start] a significant association between hpylori and crds [end],[start] as an important factor [end],31534209
477,Psychiatric nurse practitioners to implement,[start] the inclusion criteria [end],[start] these interventions [end],15962920
478,wide gaps exist,[start] a significant association between hpylori and crds [end],[start] in our understanding of type 1 still [end],29916386
479,Type 1 diabetes is,[start] a major goal of improving understanding for the most prevalent [end],[start] a complex disease for children to manage [end],17059972
480,patients type,[start] by the presence of the inflammatory nature of the disease [end],[start] 1 [end],11711327
481,a range of well - characterized are,[start] by the presence of the entire community through the national health commission revised it in the delivery of quality of,[start] currently available [end],15229377
482,Data on quality of metabolic control were collected,[start] for the study [end],[start] on both occasions [end],8281732
483,Depressive symptoms partially mediated,[start] a significant association between hpylori and crds [end],[start] the relation between diabetes - related bullying and overall self - management [end],16769387
484,positive gestational diabetic women form,[start] by european groups [end],[start] a subset of patients with increased risk of developing type 1 diabetes shortly after pregnancy [end],8805027
485,This chapter of the Yearbook of Advanced Technology in Diabetes reviews,[start] the clinical setting [end],[start] the key articles that have appeared in this field between January 2008 and June 2009 [end],20377666
486,The large intra-patient variability in type 1 diabetic patients reduces,[start] a major goal of improving understanding for the natural history of the primary care systems [end],[start] the ability to achieve adequate blood glucose control [end],27686710
487,the processes controlling the differentiation of nonpancreatic progenitors are,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] unravelled [end],16847277
488,This Seminar gives,[start] substantially between eastern and western countries owing to numerous factors including government incentives to carry out population wide screening programmes,[start] an overview of the current understanding of the disease [end],29916386
489,factors may be associated,[start] with a high intake of fruit [end],[start] with the absence of preconception care [end],16357787
490,The purpose of prediction is prevention suggest,[start] that the favorable effects of environmental factors such as nhb children [end],[start] that it is possible to modify the disease process [end],15536874
491,more consistent sleepers benefitting,[start] for the study [end],[start] more from a night of high - quality sleep [end],26994852
492,was recently highlighted i.e. components processed in the ubiquitin / proteasome system engaged,[start] in the clinic [end],[start] in autophagic pathways [end],24582332
493,The clinical nature of autoimmune diabetes poses,[start] a major goal of improving understanding for the role of the treatment of colorectal cancer [end],[start] important therapeutic questions regarding conventional therapy for hyperglycemia [end],16478821
494,Earlier trials showed,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] that these approaches have been supplanted by tolerance - induction strategies [end],16932263
495,Patients reported,[start] from the dutch belgian randomized lung cancer [end],[start] a significant decrease in PHF for most RAND - 36 subscales [end],15789936
496,the experience that comes with age of lecturers will be,[start] a significant difference in the same time [end],[start] an important factor to enable such program to succeed [end],29083332
497,Comparison of these variants with those reveals,[start] a major goal of improving understanding for practice [end],"[start] three important findings : ( 1 ) there is a high degree of overlap in implicated variants in diseases with similar pathophysiology , ( 2 ) in diseases with differing pathophysiology the same variants are often implicated in opposite roles , ( 3 ) in diseases with differing pathophysiology that have many non-overlapping or oppositely implicated variants [end]",26454449
498,These data in planning,[start] a significant association between hpylori and crds [end],[start] future management strategies [end],16898876
499,Review of the literature suggests,[start] that the aberrant expression of lung cancer stem cells exert some other industrial workers in the field of the deranged,[start] that the concept of type 1 diabetes as an immunemediated disease emerged rapidly over the period from 1974 to 1976 [end],11272129
500,adults have [number of] type diabetes mellitus,[start] with a high intake of fruit [end],[start] 1 [end],29944065
501,The strongest relationship was,[start] in the clinic [end],[start] poorer metabolic control in type 1 diabetes patients [end],25294115
502,Recent studies demonstrate,[start] a significant association between hpylori and crds [end],[start] an association between [end],22753003
503,the extrapolation process of frequency from in vivo models to patients needs,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] to be carefully reconsidered [end],23648893
504,This study offers,[start] a clearer understanding of the association studies [end],[start] preliminary evidence that stabilizing serum glucose improves classroom attention [end],16492429
505,current knowledge of pathogenesis ( targeting trimolecular recognition complex : major peptide allows,[start] a major goal of improving understanding for practice [end],[start] accurate diagnosis [end],22548954
506,"Many factors , environmental to cause",[start] the development of diabetes [end],[start] 1 diabetes [end],15852446
507,initiation of worldwide trials aimed,[start] to be improved including meeting records presently [end],[start] at the prevention of the disease [end],12762954
508,Autophagy could play,[start] a significant association between hpylori and crds [end],[start] a role in I [end],24582332
509,The main thrust of this review to ascertain,[start] the most promising biomarker panels allowing breast cancer metastasis [end],[start] where there were gaps in the literature for studies [end],18053255
510,The adverse effects of hypoglycaemia on management of diabetes in individual patients may be,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] profound [end],9047087
511,The adverse effects of hypoglycaemia on social function of diabetes in individual patients may be,[start] a major goal of improving understanding for the most prevalent [end],[start] profound [end],9047087
512,the body 's natural defense system fails,[start] by european groups [end],[start] to differentiate its own cells from the foreign cells [end],32421967
513,improved sanitation have altered,[start] a significant association between hpylori and crds [end],[start] our interactions with certain infectious agents such as helminths [end],23291464
514,Prospective ' quality of life change was defined,[start] to a vignette [end],[start] as the difference in assessed quality of life status between 1990 and 1988 [end],8281732
515,Th17 cells involved,[start] with a high intake of fruit [end],[start] in T1 D [end],26843788
516,potential health complications associated,[start] with a high intake of fruit [end],[start] with long - term T1DM [end],18729155
517,The purpose of this study was,[start] to assess the relationship between diet and apoptosis [end],[start] to examine [end],32889433
518,combination therapies employing multiple safe agents to be,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] the future of type 1 diabetes intervention studies [end],17940453
519,those who have high levels of depressive symptoms in adolescence to continue,[start] to be improved including meeting records presently [end],[start] to have such symptoms in early adulthood [end],17659065
520,Diabetics on intensive therapy protocols had,[start] a chiropodist [end],[start] better academic ratings overall ( p < 0.02 [end],19496963
521,These unknown environmental factors playing,[start] a significant association between hpylori and crds [end],[start] a particularly substantial role in adults [end],12116172
522,diligence required,[start] to be improved including meeting records presently [end],[start] by patients [end],25529223
523,predicting the disease without a primary prevention capability raises,[start] a major goal of improving understanding for the natural history of the primary care systems [end],"[start] ethical considerations because of induced stress , lifestyle changes , cost and potential effects on insurability [end]",11979016
524,This commentary provides a brief review of the complexities before discussing,[start] the greatest promise for the prevention of gastric cancer [end],[start] the main results of the two papers [end],27044339
525,NMO raises,[start] the potential benefits mechanisms of applications of inhaled antibiotics for the management of colorectal cancer [end],[start] the possibility that T - cell - mediated autoimmunity is involved in the pathogenesis of both FT1 D [end],30918186
526,diabetes management to mitigate,[start] a major goal of improving understanding for practice [end],[start] the adverse effects of low socioeconomic status [end],28489876
527,These results indicate,[start] that the aberrant expression of lung cancer stem cells exert some time in the light on the clinical practice [end],[start] that executive functioning skills ( e.g. ) were related to adherence [end],20215458
528,The prevalence of fatigue is influenced,[start] by the presence of the inflammatory nature of lung cancer [end],[start] by psychological stress is needed [end],29944065
529,this Complications Trial era relating,[start] to the development of the predominant factor was found to be infection of helicobacter pylori advances in the deranged signalling,[start] to metabolic control [end],16898876
530,Type 1 diabetes is,[start] a major goal of improving understanding for the most prevalent [end],[start] a challenging disorder to manage [end],26264336
531,those same therapeutic strategies seek,[start] to be improved including meeting records presently [end],[start] to prevent progression to insulin - dependence or even to reestablish normal glucose tolerance [end],7821148
532,Further studies are,[start] important for proper management of the treatment of type 2 diabetes [end],[start] necessary to define the toxicity of this prior to clinical use [end],3554198
533,clinical trials to increase,[start] the development of diabetes [end],[start] awareness of the potential for prevention of type 1 diabetes [end],23786297
534,researchers strive,[start] the clinical setting [end],[start] to battle the disease with new corrective strategies [end],15229371
535,Advances in treatment for subjects with diabetes are not,[start] a major goal of improving understanding for practice [end],[start] yet sufficient to prevent the deleterious impact of diabetes on the early morbidity [end],18729155
536,education to endocrinologist are needed,[start] to assess the relationship between t1 dm and mortality [end],[start] to provide the child with the skills necessary to manage diabetes over a lifetime [end],17059972
537,19 children aged,[start] a chiropodist [end],[start] between seven and 12 years old [end],22481729
538,obese African American individuals living,[start] with a high intake of fruit [end],[start] in large urban areas [end],11711327
539,The self - efficacy score showed,[start] a significant difference in the development of the development of gastric cancer [end],[start] significant improvement in both CBT ( NDC ( P = .03 ) groups over time [end],28419661
540,This parameter provides,[start] a significant association between hpylori and crds [end],[start] a valuable endpoint for quality control in paediatric diabetology [end],9877034
541,islet transplant alone has raised,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] concern about its clinical utility [end],22494609
542,T1 DM Patients need,[start] to be improved including meeting records presently [end],[start] to fully understand the effects of exercise on metabolism [end],32342453
543,the field needs,[start] on the chain of potential for tzds in the past decade [end],"[start] 1 ) to improve detection of risk of type 1 diabetes , ( 2 ) to improve staging of progression , ( 3 ) to perform smaller , shorter , ( 4 ) to increase awareness of the potential for prevention of benefit / risk of prevention [end]",23786297
544,referral to a certified diabetes educator are needed,[start] to be improved including meeting records presently [end],[start] to provide the child with the skills necessary to manage diabetes over a lifetime [end],17059972
545,Databases MEDLINE via PsycINFO were searched,[start] on alleviating pain [end],"[start] for peer - reviewed articles """"""""""""""""""""""""""""""using the following search terms """""""""""""""""""""""""""""""" Fatigue"""""""""""""""""""""""""""""" [end]",29944065
546,48 % were,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] unaware of the risk of congenital malformations [end],16357787
547,Type 1 diabetes is,[start] a major goal of improving understanding for the most prevalent [end],[start] a tremendously challenging disease for families to manage [end],17059972
548,Type 1 diabetes is,[start] a major goal of improving understanding for the most prevalent [end],[start] due to destruction of insulin - secreting islet cells [end],15536874
549,MAS is associated,[start] with a high intake of fruit [end],[start] with hyperglycemia secondary to growth hormone excess [end],32037600
550,Type 1 diabetes is,[start] a major goal of improving understanding for the most prevalent [end],[start] a chronic autoimmune disease characterised by insulin deficiency [end],29916386
551,This review addresses,[start] the potential benefits mechanisms of applications of inhaled antibiotics for the management of colorectal cancer [end],[start] the epigenetic mechanisms responsible for the development of T1 D [end],28552218
552,current knowledge has stimulated,[start] a major goal of improving understanding for practice [end],[start] the search for novel safe preventive therapies [end],22548954
553,one may encounter,[start] the greatest promise for the study of lung cancer [end],[start] frequently [end],18809649
554,Multiple environmental factors found in variable combinations in individual patients are involved,[start] a major goal of improving understanding for the most prevalent [end],[start] in the development of T1DM [end],31534209
555,this clinical achievement raises,[start] the most promising biomarker panels allowing breast cancer metastasis [end],"[start] new questions about for whom , and when , immunological strategies might be developed to how to achieve this goal [end]",31533907
556,This review seeks,[start] to assess the relationship between diet and apoptosis [end],[start] to provide a roadmap for future interventions [end],17940453
557,age at onset were delineated,[start] for analyzing the etiology of t1dm [end],[start] for their association with cognitive changes First [end],28222533
558,induction immunosuppression therapy determines,[start] the greatest potential for the same time [end],[start] durability of insulin independence [end],22494609
559,the number of diabetic patients is increasing,[start] a major goal of improving understanding for practice [end],[start] year Under the context of an aging population worldwide [end],32342453
560,This article examines,[start] the potential benefits mechanisms of applications of inhaled antibiotics for the management of colorectal cancer [end],[start] the current literature on diabetes costs [end],20723816
561,current treatment guidelines for this age group are based,[start] on the chain of potential [end],[start] on type 2 diabetes research [end],32198703
562,clinical immunology are,[start] a significant association between hpylori and crds [end],[start] very similar to the human disease [end],9642624
563,an uncommon developmental defect has not been,[start] a major goal of improving understanding for practice [end],[start] well documented [end],1557342
564,searchable online databases using,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] search parameters [end],30372820
565,Poisson regression was used,[start] to be improved including meeting records presently [end],[start] to model mortality rates by diabetes duration [end],23949580
566,the efficiency advance,[start] to be improved including meeting records presently [end],[start] to human type 1 diabetes clinical trials [end],20491795
567,extensive genome - wide association studies have revealed,[start] a significant association between hpylori and crds [end],[start] more than 50 risk loci in the genome In past decades [end],29929213
568,This paper reviews,[start] the association between polypharmacy and all cause of all cause of cancer related deaths in the world [end],[start] current knowledge about neurocognitive outcomes [end],15813600
569,Risk factors disclosed by epidemiological studies are,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] stressful life events [end],9822187
570,Low socioeconomic status is associated,[start] with the goal of diabetes [end],[start] with higher levels of mortality for adults with type 1 diabetes even amongst those with access to a universal healthcare system [end],28489876
571,Accurate diagnosis to social worker are needed,[start] to be improved including meeting records presently [end],[start] to provide the child with the skills necessary to manage diabetes over a lifetime [end],17059972
572,major natural history combined,[start] with a high intake of fruit [end],[start] with newer diagnostic methods [end],22548954
573,non-genetic factors act together to accelerate,[start] to the development of the predominant factor was found to be infection of helicobacter pylori advances in the deranged signalling,[start] development of type 1 diabetes [end],25880886
574,interventions to reduce,[start] the development of diabetes [end],[start] the cost of hospital admissions [end],18053255
575,the molecular processes are,[start] a major goal of improving understanding for practice [end],[start] involved [end],22168424
576,several gene level interventions are,[start] a significant association between hpylori and crds [end],"[start] proteins needed against T1 DM , transplantation of cells [end]",30372820
577,this process took,[start] experts to revise the protocol in 2015 while the national health commission revised it in 2020 since 2010 [end],"[start] for some of them , several years [end]",23745648
578,Phenotypes linked to T1 D - associated genetic variants to help,[start] the most common cancer in the world [end],[start] us better understand the molecular mechanisms [end],23807601
579,blood insulin is,[start] a major goal of improving understanding for the natural history of the most common independent easily modifiable risk factor for,[start] almost completely absent leading to alterations in lipid metabolism In this catabolic disorder [end],15229371
580,inconsistent deviations in sleep quality interacted,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] to predict higher BG with more consistent sleepers benefitting more from a night of high - quality sleep [end],26994852
581,1 diabetes mellitus can not be explained,[start] for the development of diabetes possibly through the amelioration of their antiinflammatory actions [end],[start] by changes in the genetic susceptibility [end],12116171
582,patients diagnosed,[start] with the goal of improving understanding for the natural history of colorectal cancer [end],[start] before the onset of puberty and final height in patients with a prepubertal onset of diabetes [end],9877034
583,Some interventions have shown,[start] that the favorable effects of environmental factors such as chronic respiratory diseases [end],[start] promising results in early trials [end],19476469
584,attempts aimed at organizing the scientific community are,[start] for analyzing the etiology of t1dm [end],[start] ongoing [end],19502978
585,Many theories tried,[start] that the favorable effects of environmental factors such as chronic respiratory diseases [end],[start] to explain the epidemiological correlation between infections and diabetes [end],19393195
586,polygenic autoimmune diseases have,[start] a significant association between hpylori and crds [end],[start] high propensity to coexist due to shared etiological factors like genetics [end],30045024
587,Diabetes have become,[start] a significant association between hpylori and crds [end],[start] increasingly linked [end],15962920
588,Negative diabetes - related emotions are,[start] to be improved including meeting records presently [end],[start] common [end],26771087
589,the islet beta cell can be detected,[start] in the clinic [end],[start] in early life [end],12116172
590,disease susceptibility will be influenced,[start] to be improved including meeting records presently [end],[start] by epigenetic factors [end],20412756
591,researchers strive,[start] the clinical setting [end],[start] to battle the disease with new preventive strategies [end],15229371
592,current results acknowledge,[start] a significant association between hpylori and crds [end],[start] for the first time [end],30027655
593,Different strands of diabetes research to suggest,[start] that the favorable effects of environmental factors such as chronic respiratory diseases [end],[start] therapeutic targets [end],16847277
594,the epidemiologic data linking,[start] a clearer understanding of the natural history of the etiology of colorectal cancer [end],[start] enteroviruses to type 1 DM [end],14652163
595,A comprehensive molecular understanding of the pathogenesis of the disease is,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] essential for the design of rational means of prevention [end],11437693
596,increasing evidence indicates,[start] a significant association between hpylori and crds [end],[start] that viruses can play a role in preventing rather than enhancing T1 D development [end],15963965
597,various etiological factors contributing,[start] to a better understanding of the respective roles of genetic alterations in the development of gastric cancer [end],[start] to the expansion of its incidence on different geographical locations [end],31584373
598,Pilot studies of new immunosuppressive agents with improved side - effect profiles have demonstrated,[start] that the favorable effects of environmental factors such as nhb children [end],[start] promise in preserving c - peptide in new - onset type 1 diabetes patients recently [end],17940453
599,a growing number of these patients require,[start] a significant association between hpylori and crds [end],[start] hospitalization every year [end],28913745
600,a combination of immunological markers has been developed,[start] to a systematic review of the skills necessary to manage diabetes over a lifetime reduction in the same time [end],[start] allowing for the accurate prediction of progression to T1D Over the last 40 years [end],26370697
601,proteolytic events mediated,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] by matrix metalloproteinases [end],20685342
602,regular aerobic exercise has become,[start] a significant association between hpylori and crds [end],[start] an important part of T1 DM treatment [end],32342453
603,women with type 1 diabetes have,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],"[start] similar or worse glycemic control compared to men , despite higher rates of intensive insulin therapy Across studies [end]",31754811
604,the most troublesome symptoms reported,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] in persons with T1DM [end],29944065
605,Treatment of at - risk individuals with oral insulin did show,[start] a major goal of improving understanding for the role of the treatment of colorectal cancer [end],[start] efficacy [end],16932263
606,Treatment produced,[start] the greatest promise for the prevention of gastric cancer [end],[start] significant reductions in blood glucose eating psychological concerns [end],25330352
607,These new frontiers have brought,[start] a significant association between hpylori and crds [end],"[start] forth high - dimensionality data , which have allowed for a more mechanistic approach in understanding the etiology of T1D [end]",23912764
608,i ) YWD will moderate,[start] on alleviating pain [end],[start] higher levels of EE will be associated with higher CA [end],26771087
609,Induction immunosuppression was associated with,[start] a major goal of improving understanding for the role of gastric cancer [end],[start] 5 - year insulin independence [end],22494609
610,clinicians to have,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] in - depth knowledge of T1 DM statistics [end],31081398
611,The adverse effects of hypoglycaemia on behaviour of diabetes in individual patients may be,[start] a major goal of improving understanding for the treatment of the disease [end],[start] profound [end],9047087
612,daily deviations in sleep quality interacted,[start] a gleason score of diabetes [end],[start] to predict higher BG with more consistent sleepers benefitting more from a night of high - quality sleep [end],26994852
613,Prevention of loss of beta cells in type 1 diabetes is,[start] a major goal of improving understanding for the most prevalent [end],[start] a major goal of current research [end],19944292
614,Many reasons can account,[start] for the treatment of type 2 diabetes mellitus [end],[start] for such a disappointing conclusion [end],17176121
615,"Type 1 diabetes , resulting from the autoimmune destruction of insulin producing islet beta cells is caused",[start] by the presence of the inflammatory nature of lung cancer [end],[start] by genetic determinants [end],26659804
616,Bone marrow transplantation to treat,[start] the development of diabetes [end],[start] autoimmune diseases for many years [end],18789598
617,Conclusions has been developed,[start] to be improved including meeting records presently [end],[start] in line with good practice guidelines [end],28712629
618,Moderate SOE showed,[start] a vignette with a high intake of fruit [end],"[start] reduction in glycated hemoglobin at 6 months after the intervention compared with usual care ( mean difference , -0.29 [ 95 % CI , -0.45 to -0.13 ] percentage points [end]",26414020
619,type 1 diabetes were seen,[start] for the study [end],[start] in 11 Diabetes Centers between December 1 and 12 [end],16357787
620,i ) YWD f i,[start] in the clinic [end],[start] in EE [end],26771087
621,the participants explained,[start] by european groups [end],[start] their difficulties [end],32168173
622,patients with diabetes performed worse,[start] on the chain of potential [end],[start] on tests measuring speed of visuoconstruction [end],17546438
623,extensive genome wide association studies have revealed,[start] a significant association between hpylori and crds [end],[start] more than 50 risk loci [end],29929213
624,was recently highlighted i.e. components processed,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] in the ubiquitin / proteasome system [end],24582332
625,the basis diagnosed is,[start] with a high intake of fruit [end],[start] the subject of much debate [end],11476858
626,insulin pumps to improve,[start] the greatest potential for the development of cardiovascular disease [end],[start] patients ' lifestyle [end],19700362
627,the knowledge have gained,[start] a major goal of improving understanding for the association with diabetes over the resected specimen [end],[start] from clinical trials [end],17176121
628,clinicians to have,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] in - depth knowledge of their impact on people health [end],31081398
629,a development is documented,[start] for the study [end],[start] by an impressive number of conferences [end],6647156
630,The model runs,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] making use of simulating macular edema [end],28712629
631,a lifestyle aims to decrease,[start] the development of diabetes [end],[start] both the risk of T2D [end],24344989
632,this catabolic disorder afflicting,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] predominantly young individuals [end],15229371
633,Understanding of environmental factors has lead,[start] to a promising positive impact on caregivers to monitor diet [end],[start] to greater understanding of the etiology [end],17180706
634,Treatment produced,[start] the greatest promise for the prevention of gastric cancer [end],[start] significant reductions in blood glucose eating disorder symptoms [end],25330352
635,Vitamin D to protect,[start] a major goal of improving understanding for practice [end],[start] from autoimmune diseases in animal models [end],15852446
636,The type of insulin therapy mean,[start] a major goal of improving understanding for the natural history of the primary care systems [end],[start] daily breaks in sedentary time [end],31083260
637,basic pathogenetic mechanisms elicited,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] by viral infections [end],19114721
638,participants as negatively impacting,[start] a major goal of improving understanding for practice [end],[start] their ability to manage their disease effectively [end],32168173
639,an autoimmune disease has,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] no cure [end],12083947
640,environmental factors cause,[start] the most studied tree nut [end],"[start] environmental events can operate very early , even in utero [end]",15536874
641,immunotherapy may transition,[start] a major goal of improving understanding for the association studies [end],[start] from clinical trials [end],29039056
642,strong indications gut,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] microbiota dysbiosis plays an important role in T1 D development from animal models [end],24746688
643,Improvements were,[start] us 150179 for budesonide representing respectively 40 15 209 of per capita income in malawi [end],[start] substantial averaging 20 % in on - task behavior [end],16492429
644,The functions will be influenced,[start] by the presence of the natural history of the disease [end],[start] by environmental factors [end],20412756
645,The glycosylated hemoglobin value was determined,[start] by european groups [end],[start] using the UniCel DxC 800 SYNCHRON System [end],25294115
646,the methodology is,[start] a significant difference in the same time [end],[start] able to identify poor and well - controlled days in theoretical scenarios [end],27686710
647,advance studies to prevent,[start] the most promising biomarker panels allowing breast cancer metastasis [end],[start] T1DM [end],31584373
648,The presence of this chronic noncommunicable disease is not bound,[start] a major goal of improving understanding for the most prevalent [end],[start] by borders or even continents [end],30799818
649,chronic pancreatitis with a marked decrease in the number of beta - cells was,[start] a major goal of improving understanding for the management of gastric cancer [end],[start] also present [end],20446034
650,The etiological heterogeneity of idiopathic diabetes has been recognized for,[start] from a systematic review of systematic reviews using the flowchart to select studies [end],[start] 25 years [end],11272129
651,Results of the pivotal Diabetes Control of study have shown,[start] that the favorable effects of environmental factors such as age race marital status smoking cocaine use adequacy of prenatal maternal,"[start] that compared to conventional therapy , intensive glycemic control results in decreased cardiovascular morbidity [end]",29407057
652,Current research focuses,[start] on the chain of potential [end],[start] on the immunological aspects [end],31343814
653,Patients with type 1 faced,[start] a major goal of improving understanding for the treatment of the treatment of colorectal cancer [end],[start] problems with their diabetes management [end],28708247
