,Subj_Pred,Obj,Obj_true,PMID
549,the USPSTF updated its 2003 evidence review adding,[start] the role of the in the development of t1d [end],[start] evidence from new trials [end],18519930
550,This study aimed,[start] to provide the child with the skills necessary to manage diabetes over a lifetime [end],[start] at further understanding [end],27430259
551,a serious chronic disease resulting,[start] from the [UNK] of [UNK] [end],[start] from a complex inheritance - environment interaction along with other risk factors such as sedentary lifestyle [end],25249787
552,The study of type 2 diabetes has been driven,[start] by advances in [UNK] studies enabling new insights into development of complications [end],[start] by advances in biomarkers enabling new insights into pathophysiology [end],29699867
553,"the interaction among insulin , insulin - like growth factors ( IGFs ) , and ovarian steroid hormones , such as estrogen and progesterone could act synergistically",[start] [UNK] [end],[start] during cancer development [end],25866823
554,The investigation comprised,[start] [UNK] [UNK] [end],[start] all 141 patients with type 2 diabetes mellitus [end],14555298
555,common molecular denominators involved,[start] in the study of [UNK] [end],[start] in the aetiology of T2 DM [end],25345504
556,37 % reduced,[start] cardiovascular disease [end],[start] incidence of diabetes [end],16208307
557,Critical review of potential of probiotic intervention in T2 DM promotes,[start] as a major risk factor for lung cancer [end],[start] the development of this approach for further application in humans [end],30632770
558,FDM provides,[start] a role in the [UNK] of [UNK] [end],[start] a good animal model of human T2 DM in inducible forms [end],16804198
559,pioglitazone have been,[start] as a major cause of cancer related death in the united states [end],[start] available in the US since 1999 ( with pioglitazone also being available in Japan [end],11129120
560,overt type 2 diabetes is challenging,[start] a major cause of death [end],[start] early [end],23953075
561,seven young individuals ( three boys ) with T2DM were identified,[start] to [UNK] [end],[start] In total [end],26111830
562,The data from this trial presents,[start] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] evidence which shows that treatment by general practitioners can enable patients both with to achieve a high quality of diabetes control [end],14555298
563,genes cause,[start] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] classical Type 2 diabetes is likely to come from molecular scanning techniques [end],1485947
564,the objective of this scoping review was,[start] to review the recommendations for diabetes including management of diabetes [end],[start] to map the current research evidence of balance confidence of falling in older adults with type 2 diabetes [end],29914779
565,a progressive chronic disease requires,[start] significant insight into the contribution of environmental factors to disease progression [end],[start] adherence to the treatment protocols for successful management [end],26351268
566,Type 2 diabetes mellitus is,[start] a heterogeneous disease [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] a disease of adults [end],10609116
567,utilization coupled,[start] with [UNK] [end],[start] with the sleep / wake cycles [end],25172521
568,A multitude of basic studies provide,[start] [UNK] [UNK] [UNK] [end],[start] an insight into thyroid comorbidity in T2 DM though there are a few instances [end],31336461
569,cumulative passive smoking exposures are,[start] significant even among participants without such chronic respiratory diseases [end],[start] significant risk factors for carotid atherosclerosis in patients with type 2 diabetes mellitus In conclusion [end],25708055
570,The outcomes most consistently showing benefits were,[start] to provide a survival of patients with diabetes mellitus [end],[start] social support [end],30131299
571,an optimal exercise programme for individuals with type 2 diabetes mellitus should include,[start] [UNK] [UNK] [end],[start] components that improve i.e. a combination of circuit - type resistance training [end],10418073
572,advanced glycation end - products result,[start] available for the [UNK] of [UNK] [end],[start] in vascular inflammation [end],30409037
573,Diet have,[start] a major cause of cancer [end],[start] a major role to play in the treatment of type [end],11979020
574,More attention should be paid,[start] to determine how to analyze a disease [UNK] [end],[start] to musculoskeletal motivational factors to improve long - term clinical efficacy [end],19479186
575,Diet have,[start] a major cause of cancer [end],[start] a major role to play in the treatment of type 2 diabetes in adults [end],11979020
576,Recent clinical studies show,[start] that patients with chronic respiratory diseases [end],[start] that both disorders are etiologically related to each other through the actions of osteocalcin [end],21778617
577,Possible independent risk factors for CVD in men with T2 DM may include,[start] [UNK] [UNK] [end],[start] hypertension [end],Richard Aguilar 
578,group education sessions provided,[start] to provide the influence of partners beliefs on diabetes distress [end],[start] by diabetic resource nurses [end],26351268
579,Self - efficacy was associated,[start] with [UNK] [end],[start] with self - care [end],24084701
580,Methods The methodology for this study consisted,[start] of the [UNK] of [UNK] [UNK] [UNK] [end],[start] of a systematic review of systematic reviews using the PRISMA statement to select studies [end],29129000
581,the morbidities and comorbidities associated,[start] with the disease [end],[start] with the disease [end],24523032
582,These findings may help improve patient engagement by guiding,[start] patient s [end],[start] the future design of more effective diabetes management support programs [end],27430259
583,their application to the field is,[start] a major public health problem [end],[start] currently limited [end],22540253
584,Glycated haemoglobin has been recommended,[start] for the early detection of diabetes among early diagnosis [end],[start] by some international organisations as a diagnostic tool for detecting T2DM and impaired glucose regulation [end],20956395
585,family education for a young person with T2 DM will focus,[start] for the early detection of cardiovascular disease [end],[start] on behavioral changes [end],27974926
586,factors facilitate,[start] research [end],[start] self - management efforts by individuals with type 2 diabetes mellitus [end],15291771
587,nutritional factors affect differently,[start] disease [end],[start] complications [end],27159875
588,Clinical application describes,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] the diabetes epidemic [end],31775555
589,interventions are,[start] more likely to be diagnosed with cardiovascular disease [end],[start] available that have a proven beneficial effect on clinically meaningful outcomes [end],19276801
590,Osteoporosis adversely affect respectively,[start] treat cancer [end],[start] the health of the elderly people [end],21778617
591,a progressive condition is,[start] treat disease [end],[start] the hallmark in T2DM [end],31336461
592,intensive research during the last decades have led,[start] to explore the modifiable risk factors of diabetes [end],[start] to the discovery of modified compounds or new targets [end],24237065
593,The process remains,[start] the leading cause of death in the world [end],[start] an area of intense investigation focusing on insulin resistance as major underlying contributors [end],11800064
594,identification of potential adverse responses can be effectively examined,[start] as well as for for the disease [end],[start] in nonhuman primates due to their great similarity to humans at the biochemical levels [end],22893407
595,an emerging approach includes,[start] the potential to exert the cardiovascular disease burden [end],[start] treatments adapted to the characteristics of each patient [end],29518575
596,"Additionally certain individual food groups of the diet , such as vegetables may protect",[start] against the development of diabetes possibly through the amelioration of their antiinflammatory actions [end],"[start] against the development of diabetes , possibly through the amelioration of their anti-inflammatory actions [end]",19531025
597,Both groups were assessed,[start] in the [UNK] of [UNK] [end],[start] at baseline six months after the intervention [end],30641740
598,the strategies to treat T2 DM are,[start] a major cause of the mortality due to the disease [end],[start] diet moderate exercise [end],29395440
599,Management of patients with T2 DM relies,[start] on the treatment strategies for surveillance [end],[start] on lifestyle optimization to achieve significant weight loss [end],31353974
600,Adherence to best practice guidelines is,[start] as a [UNK] of [UNK] [UNK] [UNK] [end],[start] limited in unstructured diabetes management in primary care settings [end],29417379
601,QUICKI IR were correlated before,[start] for the early detection of lung cancer in the treatment of colorectal cancer in the treatment of the [UNK] of,[start] 0.0001 [end],12050271
602,Multiple regression to explore,[start] the association of cardiovascular disease [end],[start] the indirect influence of partners beliefs on diabetes distress at follow - up [end],29775677
603,Tree nut consumption is associated,[start] with [UNK] [end],[start] with improved cardio - inflammatory parameters [end],30360498
604,traveling between different time zones are,[start] the most important [UNK] of [UNK] [end],[start] some of the factors responsible for improper entrainment of the clock [end],25172521
605,incorporating two sub-indicators of guidance into the diabetes care programs may have,[start] important role in disease in patients with stage renal disease [end],[start] great potential to reduce complications [end],31640691
606,behavioural measures are,[start] more effective in treatment strategies [end],[start] potential targets [end],30131299
607,other causes remain,[start] more attractive to the environment [end],[start] to be defined [end],22424044
608,lifestyle changes are not,[start] as a major risk factor for lung cancer [end],[start] usually followed on a long - term basis as shown in EUROASPIRE with an increase in new onset T2DM by 60 % in subjects with CVD in just over a decade [end],21128892
609,"""""""""""""""""""""""""""""""Recent research data produced by """""""""""""""""""""""""""""""" multi-omics """""""""""""""""""""""""""""""" technologies ( genomics metabolomics )"""""""""""""""""""""""""""""" suggest",[start] that you can be not aware of [UNK] [end],[start] that many potential biomarkers might be helpful in the prediction [end],29518575
610,education is,[start] important ongoing ongoing studies of their cases [end],[start] often the most significant predictor of knowledge regarding risk factors [end],22135872
611,Most young Indigenous people with T2DM have,[start] to the [UNK] of [UNK] [end],[start] a family history of T2DM [end],22762229
612,Care is,[start] important part of the [UNK] of [UNK] [end],[start] a proactive model of diabetes management introduced in Ireland [end],29417379
613,Major hurdles in the management of T2 DM comprise,[start] the association between polypharmacy and all cause of mortality [end],[start] of striving for glycemic targets [end],25345504
614,Goldschmidt summarize,[start] the risk of cardiovascular disease [end],[start] the prevalence In this article [end],16329529
615,adults aged,[start] with a high incidence of diabetes [end],[start] 20 years and older [end],22135872
616,Type 2 diabetes is,[start] a common among women in the [UNK] [UNK] [end],[start] a serious chronic disease resulting from a complex inheritance - environment interaction along with other risk factors such as obesity [end],25249787
617,The onset of type 2 diabetes mellitus is strongly associated,[start] with a high intake of fruit [end],[start] with obesity in immuno - metabolic responses [end],30468403
618,"24.2 percent , 13.3 percent , and 7.9 percent of diabetic patients consumed",[start] [UNK] [UNK] [end],[start] bitter gourd respectively In biological therapy [end],23802882
619,The study of type 2 diabetes has been driven,[start] by advances in [UNK] studies enabling new insights into development of complications [end],[start] by advances in human genetics enabling new insights into pathophysiology [end],29699867
620,multistage probability samples targeting,[start] patients with chronic respiratory disease [end],"[start] the civilian , noninstitutionalized US population [end]",15671192
621,the roles mitochondrial,[start] in the pathology report to indicate the prognosis of the disease [end],[start] dysfunction [end],21785581
622,Resistance exercise to be,[start] important for the health of human health [end],[start] more effective in promoting an increase in Maximal oxygen consumption in protocols longer than 12 weeks [end],28728958
623,the C vs. T allele o r,[start] to design therapeutic strategies for the prevention of cardiovascular disease [end],[start] 0.91 [end],24023947
624,the predictor variable influenced,[start] both [UNK] and [UNK] [end],[start] both self - care [end],24084701
625,"All other parameters , including FIBTEM - alpha were",[start] in the study of [UNK] in the [UNK] [end],[start] similar between the two groups [end],16988549
626,Precision Medicine is,[start] a common treatment for t2d [end],[start] an emerging approach that includes practices In this respect [end],29518575
627,"All other parameters , including FIBTEM - CFT were",[start] in the study of [UNK] in the [UNK] [end],[start] similar between the two groups [end],16988549
628,only a few loci associated with insulin resistance have been detected,[start] as [UNK] of [UNK] [end],[start] through genome - wide association approaches [end],19564886
629,Participants completed,[start] a multisector strategy that cuts mortality through quality health care services [end],[start] a baseline survey after receiving results [end],24292896
630,passive male smokers had,[start] a significantly greater respectively [end],[start] 0.003 [end],25708055
631,the use of polypharmacy may warrant,[start] in the [UNK] of [UNK] [end],[start] close observation of overall alterations [end],27417914
632,the ONTARGET - TRANSCEND study examining,[start] the role of these in patients with [UNK] [end],[start] telmisartan with or without ramipril [end],16208307
633,treatment of DM2 poses,[start] a high rate of prom complications [end],[start] a challenge for pediatric endocrinologists [end],15751600
634,people to follow,[start] a group of [UNK] to convene a workshop [end],[start] a healthy lifestyle [end],15056594
635,This article presents,[start] the effect of [UNK] on the treatment of [UNK] [end],[start] the case of a girl [end],19893798
636,significant treatment challenges resulting from a broad range of factors may serve,[start] for the development of [UNK] [end],[start] as barriers to reducing the deleterious societal impact of T2 DM In both cases [end],17852797
637,This chapter offers,[start] a number of clinically validated biomarkers in order [end],[start] an overview of presenting features of this disorder in the adolescent patient [end],11841952
638,an individual 's genetic makeup affects,[start] the assessment of the relations between the understanding of the influence of social [UNK] [end],[start] the response to nutrients [end],17559889
639,Genome have underlined,[start] high quality of life [end],[start] the central role of the oxidative - phosphorylation regulator [end],14659011
640,"Preventive strategies , including lifestyle modification need",[start] to be aware of the increased risk of lung cancer [end],[start] to play a dominant role in tackling T2DM in young Indigenous people [end],22762229
641,physicians must stress,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] the nonpharmacologic approaches of weight control [end],10348076
642,the precise drug is,[start] a common in the clinic with [UNK] [end],[start] most likely to be effective for the reduction of the economic impact on a global scale [end],30515958
643,the latest studies have shown,[start] the potential for the development of targeted therapies of clinically relevant asian population [end],[start] the increasing trends for the involvement of oxidative stress in the development of T2DM In this regard [end],28460155
644,Diabetes to attenuate,[start] a high burden on caregivers also first [end],[start] the protective effect of the female sex in the development of nephropathy [end],27159875
645,these outcomes have been recognized,[start] as a major public health problem [end],[start] as meaningful end points in cardiovascular outcome trials [end],29298108
646,early treatment prevented,[start] several complementary care on the prevention of cardiovascular diseases [end],"[start] long - term adverse outcomes of diabetes , including visual impairment [end]",18519930
647,Special emphasis is given,[start] to the influence of partners beliefs on diabetes distress [end],[start] to the pathogenesis of atherosclerosis [end],19393492
648,Methods The methodology for this study consisted,[start] of the [UNK] of [UNK] [UNK] [UNK] [end],[start] of a systematic review of systematic reviews using the PRISMA statement to searching on Scopus [end],29129000
649,patients have been diagnosed,[start] with the disease [end],[start] to better manage to reduce the risk of developing the disease in those [end],Richard Aguilar 
650,The TODAY trial will help,[start] to determine whether the truth is important [end],[start] to ameliorate insulin resistance [end],16085165
651,Preeclampsia was significantly correlated,[start] by [UNK] [UNK] [end],[start] with type 2 diabetes mellitus risk [end],27518283
652,The challenges occurring,[start] for [UNK] to the study of [UNK] [UNK] of [UNK] [end],[start] in the treatment of T2 DM [end],25345504
653,Whether these differences will translate into clinical benefit remains,[start] the risk of microvascular complications such as disease [end],[start] to be seen [end],11129120
654,peanuts contain,[start] a [UNK] [end],[start] a large number of beneficial nutrients [end],30360498
655,T2 DM is,[start] a common cause of cancer related deaths [end],[start] more frequently diagnosed at lower age [end],27159875
656,Ovid Medline were searched,[start] to identify pregnant women [end],[start] between January 2005 and May 2018 [end],30131299
657,clinicians may see,[start] to be [UNK] [end],"[start] a diverse array of presentations , suggesting different proportions of a complex etiology Within this definition [end]",19425874
658,treatments must be reviewed,[start] the same thing [end],[start] frequently [end],19425874
659,Those 17 studies involved,[start] in the pathology report to indicate the prognosis of the disease [end],"[start] 46,732 type [end]",27518283
660,these pharmacological interventions were associated,[start] with cardiovascular disease [end],[start] with a 30 % and 35 % reduction in the incidence of diabetes as secondary outcome [end],16208307
661,Insulin therapy is,[start] a major cause of cancer related deaths [end],[start] beneficial in obtaining glycemic control [end],15479774
662,antihyperglycemic agents are associated,[start] with cardiovascular disease risk [end],[start] with weight loss or weight neutrality [end],24070804
663,Guidelines are designed,[start] to provide the future treatment strategies for surveillance [end],[start] to help with the diagnostic process [end],24026917
664,The aim of this article is,[start] to review recent guideline recommendations on therapeutic strategies while providing practical recommendations for the management of diabetes [end],[start] to discuss these challenges [end],23953075
665,This review presents,[start] the potential for the management of t2d [end],[start] information about the treatment of childhood T2DM [end],15252375
666,DM prevalence documented,[start] [UNK] [end],[start] during the last decade [end],12092688
667,Direct screening for mutations in candidate genes ( with single - strand conformation polymorphism or heteroduplex screening or with direct sequencing ) in patients with the appropriate pathophysiological abnormality can be,[start] many people [end],[start] a successful strategy [end],7813802
668,Precision Medicine is,[start] a common treatment for t2d [end],[start] an emerging approach that includes treatments In this respect [end],29518575
669,primary care nurse practitioners might evaluate,[start] that [UNK] [UNK] of [UNK] [UNK] [UNK] [end],[start] the utility of pharmacologic agents [end],23347242
670,"components of the diet , such as fruits may protect",[start] against the development of diabetes possibly through the amelioration of their antiinflammatory actions [end],"[start] against the development of diabetes , possibly through the amelioration of insulin sensitivity [end]",19531025
671,team members include,[start] [UNK] to [UNK] [end],[start] endocrinologist [end],19893798
672,more fat infiltration in the muscle compared,[start] at the same time [end],[start] with persons without the disease [end],25453300
673,Oman has undergone,[start] the [UNK] of [UNK] [UNK] tumor tumor [UNK] [UNK] [end],"[start] a rapid epidemiological transition leading to a substantial reduction in the prevalence of various communicable diseases , including vaccine - preventable diseases During the past four decades [end]",22135872
674,This review examines,[start] the role of these in patients with [UNK] [end],[start] the evidence that elevated plasma NEFA can inhibit glucose - stimulated insulin secretion by pancreatic insulin - stimulated glucose disposal by peripheral tissues [end],9609356
675,intensive intervention for an average of 7.8 years cuts,[start] to treat [UNK] with breast cancer [end],"[start] cardiovascular events as well as nephropathy , retinopathy , and autonomic neuropathy by about half when compared with a conventional multifactorial treatment [end]",15561920
676,This article examines,[start] the role of these in patients with [UNK] [end],[start] the aetiology of type 2 diabetes [end],25270482
677,Type necessitates development of novel therapeutic strategies to attenuate expansion of this debilitating disease the,[start] clinical [UNK] [UNK] [UNK] of [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] 2 diabetes mellitus [end],29412061
678,The increasing incidence of T2 DM in children to become,[start] a major cause of the cancer [end],[start] a major public health problem [end],12762953
679,the DREAM ( Diabetes Reduction Assessment with Ramipril and Rosiglitazone Medication ) study demonstrated,[start] a significant impact on [UNK] outcomes [end],[start] that rosiglitazone More recently [end],18035959
680,More clinical research to establish,[start] the risk of t2d [end],[start] the efficacy of exercise intervention in a more differentiated approach for Type 2 diabetes subpopulations within different stages of the various levels of co-morbidity [end],19479186
681,the long - term safety data are,[start] available for the treatment strategies [end],[start] available [end],11979020
682,Type 2 diabetes is strongly associated,[start] with increased fat for colorectal cancer [end],[start] with nonalcoholic fatty liver disease [end],12643175
683,Control of their diabetes is,[start] a major public health problem [end],[start] poorer when compared to diabetics without BD [end],22621171
684,More attention should be paid,[start] to determine how to analyze a disease [UNK] [end],[start] to cardiovascular motivational factors to improve long - term clinical efficacy [end],19479186
685,The ultimate goal is,[start] both [UNK] and [UNK] [end],[start] to raise awareness of this challenging entity among healthcare professionals [end],10609116
686,"Psychosocial complications , such as depression are",[start] more effective treatment strategies for prevention of cardiovascular disease [end],[start] less likely in men with T2DM [end],Richard Aguilar 
687,many other potential loci not captured,[start] to provide the child with the skills of the bride in women [end],[start] by recent T2D GWAS [end],22540253
688,Biological measures are,[start] the leading cause of cancer [end],[start] potential targets [end],30131299
689,PM manages,[start] a wealth of [UNK] data [UNK] to increase the number of clinically validated biomarkers in order [end],"[start] """"""""""""""""""""""""""""""a wealth of """""""""""""""""""""""""""""""" omics """""""""""""""""""""""""""""""" data ( metabolic ) to increase the number of clinically validated biomarkers in order"""""""""""""""""""""""""""""" [end]",29518575
690,The study of type 2 diabetes has been driven,[start] by advances in [UNK] studies enabling new insights into development of complications [end],[start] by advances in epigenetics enabling new insights into progression [end],29699867
691,Childhood type 2 diabetes to be,[start] a major cause of lung cancer [end],[start] similar to the metabolic syndrome in adults [end],11979020
692,Physical therapists may screen,[start] error in calculation [end],[start] for risk factors for diabetes - related complications [end],31775555
693,a compact therapeutic approach consisting,[start] on the [UNK] of [UNK] [UNK] [UNK] [end],[start] of various targeted treatments for individual symptoms [end],27074851
694,Bayesian meta - analysis showed,[start] that [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],"[start] the relative risks of type 2 diabetes mellitus risk for individuals with hypertensive disorders during pregnancy were 1.59 ( 95 % credibility interval : 1.11 - 2.32 ) , 2.27 ( 95 % credibility interval : 1.67 2.06 ( 95 % credibility interval : 1.41 - 2.84 ) , respectively [end]",27518283
695,essential to guide,[start] [UNK] data [end],[start] management [end],20966485
696,This class of agents should be considered,[start] as a high risk patients with colorectal cancer [end],"[start] in people with established cardiovascular disease , usually in combination with other glucose lowering medications when satisfactory glycaemic control has not been achieved [end]",29196150
697,Little is known,[start] as [UNK] [end],[start] about factors [end],19893798
698,Type II diabetes is,[start] a major cause of morbidity with diabetes [end],[start] a challenge not only because it is complex to treat but also because many patients thus do not undertake therapy aggressively [end],2648356
699,a complex medical disorder characterized,[start] by the presence of diabetic peripheral neuropathy [end],[start] by insulin resistance [end],11800064
700,This action may explain,[start] the effect of [UNK] [end],[start] their effects on the progressive decline of glomerular function in clinical trials [end],29227582
701,more studies to establish,[start] the association of cardiovascular disease [end],[start] the effect of almond on the improvement of HbA1c [end],30360498
702,Methods completed,[start] a questionnaire assessing depression [end],[start] a questionnaire at baseline 12 months later [end],29775677
703,a new epidemic affecting,[start] the risk of t2d [end],[start] the American pediatric population [end],12092688
704,Type 2 diabetes mellitus is associated,[start] with [UNK] [end],[start] with mortality [end],19393492
705,the early stages of the disease are,[start] as the leading causes of death in women [end],[start] asymptomatic [end],23953075
706,Genetic counseling was structured,[start] in the [UNK] of [UNK] [end],[start] based on the Health Belief Model [end],24399094
707,the Brazilian Ministry of Health has invested,[start] [UNK] of [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] considerably in improving surveillance systems for NCDs In the last few years [end],24299125
708,few studies have examined,[start] more effective evidence based on the [UNK] of the disease in developing countries [end],[start] this issue from the client 's perspective [end],26351268
709,Carotid intima - media thickness has been widely used,[start] as a significant public health concern [end],[start] as a surrogate end - point for cardiovascular disease [end],25708055
710,"classical inherited diseases , such as Huntington 's chorea are caused",[start] by the presence of diabetic peripheral neuropathy [end],[start] by complete loss - or gain - of - function mutations often [end],20173359
711,account psychosocial factors may influence,[start] the risk of microvascular complications such as disease [end],[start] health care interaction [end],22762229
712,The main purpose of this study was,[start] to identify the disease [end],[start] to investigate the direct effects of psychosocial factors on glycemic control in Turkish patients with type 2 diabetes mellitus [end],24084701
713,exercise have,[start] a strong heart [end],[start] a major role to play in the treatment of type 2 diabetes in adults [end],11979020
714,Conclusions A guided self - awareness based meditation program was,[start] disease in a diagnosis of t2 dm [end],[start] effective in improving perceived stress [end],30024853
715,Type 2 diabetes is,[start] a common among women in the [UNK] [UNK] [end],[start] a common chronic disease resulting from a complex inheritance - environment interaction along with other risk factors such as obesity [end],25249787
716,The approach to glycemic management of the disease is based,[start] on the [UNK] of [UNK] [end],[start] on understanding the underlying pathophysiology [end],22424044
717,Goldschmidt summarize,[start] the risk of cardiovascular disease [end],[start] the risk In this article [end],16329529
718,recommendations relating,[start] to the influence of partners beliefs on diabetes distress [end],[start] to assessment of sleep in type 2 diabetes care [end],33157114
719,treatment by general practitioners can enable,[start] nurse practitioners to recognize clients give optimal opportunity for counselling [end],[start] patients with to achieve a high quality of diabetes control [end],14555298
720,the latest studies have shown,[start] the potential for the development of targeted therapies of clinically relevant asian population [end],[start] the increasing trends for the involvement of reactive oxygen species ( ROS ) in the development of T2DM In this regard [end],28460155
721,respondents exhibited,[start] [UNK] [UNK] [UNK] [end],[start] high levels of acceptance [end],18413226
722,Timely treatment in subjects with diagnosis of NAFLD in those with T2 DM are,[start] critical issues [end],[start] critical issues [end],31353974
723,group education sessions provided,[start] to provide the influence of partners beliefs on diabetes distress [end],[start] by in - depth [end],26351268
724,Information extracted,[start] [UNK] [end],[start] included study population [end],31490989
725,The pathophysiology involves,[start] both [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] resistance to insulin [end],15832489
726,A thorough understanding of the molecular mechanisms would open,[start] [UNK] [end],[start] newer vistas [end],31336461
727,T2 DM is,[start] a common cause of cancer related deaths [end],[start] an aggravating factor for NAFLD [end],31353974
728,Hyperglycemia increase,[start] risk factors [end],[start] advanced glycation end - products that result in vasoconstriction [end],30409037
729,these two characteristics result,[start] in all subjects with chronic respiratory diseases [end],[start] in high expenditures for their identification [end],20173359
730,Community and governmental efforts to educate their parents about the need for physical activity are,[start] for [UNK] [end],[start] essential to control this epidemic [end],12762953
731,youth diagnosed,[start] with diabetes [end],[start] with type 2 diabetes [end],16085165
732,type 2 diabetes includes,[start] [UNK] [end],[start] minimising the risk of complications [end],27231735
733,Canagliflozin are associated,[start] with the development of t1d [end],[start] with weight loss [end],28093996
734,The core aims are,[start] to provide the child with the skills necessary to manage diabetes over a lifetime [end],[start] to bring forward the new therapy strategies [end],25249787
735,This article examines the pathophysiology of type 2 diabetes using,[start] the effect of [UNK] on the role of [UNK] [end],[start] a case study approach [end],25270482
736,Structured interventions combining,[start] cells [end],[start] PA [end],21115758
737,The purpose of this systematic review is,[start] to review recent guideline recommendations on therapeutic strategies while providing practical the prevention of cardiovascular complications [end],"[start] to conduct a comprehensive search of the medical literature investigating the prevalence of cardiovascular ( CV ) complications and assess their impact on healthcare costs , quality of life and mortality among patients with T2DM in the context of microvascular complications [end]",25824591
738,The path to those promises has,[start] the world [end],[start] significant challenges [end],17559889
739,A thorough understanding of the physiological mechanisms would open,[start] [UNK] [end],[start] newer vistas [end],31336461
740,the goal is,[start] a complex disease [end],[start] to reduce levels of atherogenic thus the patient 's absolute risk Ultimately [end],27417914
741,future studies focusing,[start] on the role of the [UNK] of [UNK] [end],[start] on type 2 diabetes mellitus in the pediatric age group [end],15832489
742,Recent experimental studies show,[start] that treatment options is common in this population [end],[start] that both disorders are etiologically related to each other through the actions of osteocalcin [end],21778617
743,Information extracted included,[start] [UNK] [UNK] [UNK] [end],[start] source [end],31490989
744,Several lines of evidences suggest,[start] that you have a strong thought [UNK] [end],[start] an array of biochemical events [end],31336461
745,Both biological factors are,[start] more susceptible to other countries [end],[start] responsible for sex [end],27159875
746,This review offers,[start] the role of these in [UNK] [UNK] [UNK] [UNK] [end],[start] an innovative collaborative care model for diabetes [end],27390262
747,Both therapeutic efficacy can be effectively examined,[start] as [UNK] [end],[start] in nonhuman primates due to their great similarity to humans at the molecular levels [end],22893407
748,All individuals were followed,[start] as a [UNK] [end],[start] for 3 years [end],17846976
749,Data sources included,[start] the program [end],[start] evidence - based reviews [end],23347242
750,Women has a history of,[start] more [UNK] than [UNK] [end],[start] 2 diabetes mellitus [end],11800065
751,Early - onset T2DM is associated,[start] with [UNK] [end],[start] with poor long - term outcomes [end],27622231
752,a patient 's treatment requires,[start] the assessment of the relations between the influence of partners beliefs and treatment for breast cancer and treatment for children,[start] changes over time [end],19425874
753,no patients fulfill,[start] as a [UNK] of [UNK] [UNK] [UNK] [end],[start] the treatment target of glycosylated hemoglobin Currently [end],26111830
754,Lessons learned,[start] the number of clinically available to [UNK] treatment for patients [end],[start] The authors argue that the current Canadian Diabetes Association Clinical Practice Guidelines are insufficient to provide a basis for health care [end],20958092
755,Type 2 diabetes mellitus causes,[start] a bad haircut [end],[start] protein metabolism associated with insulin resistance [end],10348076
756,Readers who are interested in these primary resources for more detail can consult,[start] in patients with colorectal cancer [end],[start] http://smartmedicine.acponline.org [end],25732301
757,carefully planned vegan diets can be,[start] more likely to be a complementary care the prevention of cardiovascular diseases [end],[start] more nutritious than diets [end],20425575
758,these pathologies can not be corrected,[start] to be [UNK] [end],[start] by the Mg2 + - binding promoters [end],18418443
759,These studies led,[start] to explore the modifiable risk factors of diabetes [end],[start] to the proposal of the ' thrifty phenotype hypothesis [end],17522982
760,our recent focus on established T2D loci is,[start] as a high risk of t2d patients [end],[start] reasonable [end],22540253
761,diabetes self - management programs revealed,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] in this study [end],27430259
762,lifestyle modification can be implemented,[start] to develop cardiovascular disease in patients with diabetes [end],[start] locally [end],16573308
763,Islam faith is,[start] the [UNK] of [UNK] [UNK] of [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] predictor for CAM use among Type 2 DM patients [end],23802882
764,"components of the diet , such as vegetables may protect",[start] against the development of diabetes possibly through the amelioration of their antiinflammatory actions [end],"[start] against the development of diabetes , possibly through the amelioration of insulin sensitivity [end]",19531025
765,Studies are needed,[start] to provide the influence of partners beliefs on diabetes distress [end],[start] to examine the consequences of these changes in body composition on physical functioning [end],25453300
766,Current interventions for the retardation of type 2 diabetes mellitus as promoting,[start] clinical outcomes [end],[start] physical activity [end],11800065
767,four currently - available drugs have been established,[start] as a [UNK] of [UNK] of [UNK] [UNK] [end],[start] as being effective in preventing diabetes in subjects with prediabetes [end],18035959
768,the risk of T2 D identified,[start] as a high rate of [UNK] [end],"[start] especially in large prospective population - based studies , and studies [end]",31500825
769,Those 17 studies involved,[start] in the pathology report to indicate the prognosis of the disease [end],[start] 2984634 women [end],27518283
770,control groups received,[start] [UNK] [UNK] [UNK] [end],[start] a booklet for general diabetes prevention [end],24399094
771,Hispanic Americans to be,[start] more likely to be diagnosed with [UNK] [end],[start] at higher risk for type [end],10943809
772,Community and governmental efforts to educate all children about the need for physical activity are,[start] as possible [end],[start] essential to control this epidemic [end],12762953
773,the clinical issues including,[start] the effect of [UNK] on the risks adjusted lives [end],[start] to discuss the role of the pediatric physical therapist in effectively managing children with T2DM [end],17700350
