10378399,Our aim was to determine whether a shorter duration of respiratory support accurately predicted subsequent respiratory morbidity.
10378399,"A total of 103 infants , median gestational age 29 weeks ( range 23 - 35 ) , were followed prospectively for 5 years."
10378399,"They had a birth weight of < 1500 g or , if a birth weight of between 1500 and 2000 g , had required neonatal ventilatory support."
10378399,"Parents completed diary cards ; their child had positive symptom status if , in any one year , they coughed and / or wheezed on at least 3 days per week for a 4 - week period or for at least 3 days following each upper respiratory tract infection."
10378399,"Subsequent respiratory morbidity , positive symptom status in years 1 and 2 or all 5 pre-school years , was related to various definitions of prolonged respiratory support : intermittent positive pressure ventilation dependence > 7 days ; oxygen dependence > 28 days and oxygen dependence > 36 weeks PCA."
10378399,"In years 1 and 2 , 25 children were symptomatic and 22 in all 5 years."
10378399,The patients with subsequent respiratory morbidity were distinguished from those without by requiring longer respiratory support ( P < 0.05 ).
10378399,Logistic regression analysis demonstrated only oxygen dependence beyond 28 days was independently related to subsequent respiratory morbidity ( P < 0.01 ).
10378399,"The positive predictive values and likelihood ratios ( 95 % confidence intervals ) for positive symptom status in all 5 years were for intermittent positive pressure ventilation > 7 days 35 % ( 16 - 53 ) and 19.5 ( 1.01 - 3.76 ) , for oxygen dependency > 28 days 42 % ( 23 - 61 ) and 2.20 ( 1.45 - 5.02 ) and for oxygen dependency > 36 weeks PCA 35 % ( 13 - 58 ) and 1.67 ( 0.65 - 4.31 )."
10378399,"Conclusion : Oxygen dependency at 28 days of age remains a useful criterion on which to diagnose "" neonatal "" chronic lung disease."
18001951,"In patients with chronic heart failure ( CHF ) , oscillatory breathing pattern predicts poor prognosis."
18001951,"This work proposes a method to identify the respiratory pattern to determine periodic breathing ( PB ) , Cheyne - Stokes respiration ( CSR ) and non-periodic respiratory patterns ( nPB ) through the respiratory flow signal."
18001951,"26 patients are studied , classified in G ( 1 ) ( PB ) , G ( 2 ) ( CSR ) and G ( 3 ) ( nPB )."
18001951,"The flow signal is filtered and normalized , to obtain the positive envelope that describes the respiratory pattern."
18001951,With this new signal some features are extracted through its power spectral density ( PSD ).
18001951,An adaptive feature selection algorithm is applied before the linear and non linear classification applying Leave - one - out cross-validation technique.
18001951,"The result obtained with linear classification was 93 % using the relation between total energy and frequency interval ( I ( 1 ) ) , peak amplitude ( ampp ) , peak frequency ( fp ) , and the highest slope of the positive envelope 's PSD ( Slope ( max ) )."
18001951,"And the best result was obtained with non linear technique , with 100 % correctly classified patients , using only two parameters , fp and Slope ( max )."
2048837,Disagreement exists on how to define asthma in population studies.
2048837,Features characteristic of asthma also have been demonstrated in nonasthmatic subjects.
2048837,"For example , although in a random sample of 339 subjects investigated in the Netherlands , subjects with a history of asthmatic attacks , wheeze and / or dyspnea , or chronic dry cough on average were the most responsive ( mean PD20 values for histamine of 11.5 , 17.0 , and 15.0 mg / ml ) and asymptomatic subjects were the least responsive ( mean PD20 , 45.4 mg / ml ) , the distributions of PD20 values in all groups overlapped considerably."
2048837,The best way to investigate the association between exposure and disease is in a cohort study.
2048837,It is argued that follow - up studies in patients may have limited meaning because of a high risk for selection bias.
2048837,"Furthermore , in general , diagnostic disease entities will not represent homogeneous exposure groups."
2048837,"It is concluded that end points of disease should be defined as objectively as possible , for instance , as the level of FEV1 , or as simple respiratory symptoms such as dyspnea , wheeze , or chronic cough."
2048837,"Terms such as "" asthma , "" "" COPD , "" or "" CNSLD "" will not be helpful in defining end points because there is a risk that they could introduce bias , misclassification , and hence confusion."
19209529,Background : Oxygen uptake efficiency slope ( OUES ) is proposed as an objective index of cardiorespiratory functional reserve.
19209529,The AIM of the present study was to evaluate the effect of coexisting respiratory diseases on OUES in patients with chronic heart failure ( CHF ) ( New York Heart Association class II - III ) during incremental exercise testing.
19209529,Patients and methods : Fifty - five males were allocated to three groups : group 1 - 19 patients with only CHF ( CHF ) ; group 2 - 17 patients with CHF and a history of respiratory disease ( CHF - RD ) ; group 3 - 19 matched controls ( C ).
19209529,They all underwent comprehensive lung function testing and symptom - limited ramp cardiopulmonary exercise test on a cycle ergometer.
19209529,"Results : The patients with a history of respiratory diseases had the lowest value of OUES , but their results were not significantly different from those of the CHF patients ( OUES mL.min ( - 1 )."
19209529,logL ( - 1 ) = 1461 + / - 268 vs. 1571 + / - 383 vs. 2112 + / - 263 in controls ).
19209529,"Significant correlation was found between OUES and important functional variables : VO2peak ( r = 0.833 ) , V ( E ) / NCO2 slope ( r = -0.757 ) , FEV1 ( r = 0.582 ) , T ( L , CO ) ( r = 0.574 ) , and EF % ( r = 0.350 )."
19209529,Conclusions : OUES is significantly reduced in patients with CHF and tends to be lower in the presence of a respiratory disease.
19209529,"It can be regarded as an useful , reliable physiologic marker of reduced ventilatory efficiency and cardiorespiratory reserve in chronic heart failure."
1443150,"The effects of aging , tachypnea , bolus volume , and chronic obstructive pulmonary disease on the coordination of swallowing with the phases of respiration were studied by concurrent respirography and submental surface electromyography."
1443150,"Study findings showed that in young healthy volunteers , during rest , there is preferential coupling of subconscious swallowing with the expiratory phase of continuous respiration."
1443150,This preferential coupling of swallowing with expiration was found to increase relative to other phases of respiration during water swallows and tachypnea ( P < 0.05 ).
1443150,Respiratory phase occurrence of swallowing and postdeglutitive resumption of respiration during exacerbation of chronic obstructive pulmonary disease was found to be significantly different compared with the basal state ( P < 0.05 ).
1443150,Respiratory phase occurrence of subconscious swallowing in the elderly was found to be different from the young ( P < 0.05 ).
1443150,Position had no significant effect on the coordination of swallowing and phases of respiration.
1443150,We concluded that in resting young volunteers the majority of deglutitions are coupled with the expiratory phase of swallowing.
1443150,This coupling is increased in frequency by the presence of a liquid bolus and tachypnea.
1443150,"And finally , age and chronic obstructive pulmonary disease alter this coordination significantly."
2317086,"Fifty - two males and 1 female , who were 19 to 62 y of age ( median = 26 ) , were employed at an eastern Quebec peat moss plant and were included in this study."
2317086,"Of these 53 workers , 29 were smokers , 5 were ex-smokers , and 19 had never smoked."
2317086,The workers were divided by level of exposure into 4 groups : ( 1 ) group 1 -- minimal exposure ( N = 7 ) ; ( 2 ) group 2 -- light exposure ( N = 7 ) ; ( 3 ) group 3 -- moderate exposure ( N = 17 ) ; and ( 4 ) group 4 -- heavy exposure ( N = 22 ).
2317086,Chest radiographs and physical examinations were normal for all subjects.
2317086,Only 1 subject had precipitins to Penicillium and Monocillium species isolated from the peat moss plant.
2317086,Pulmonary function tests were normal and similar in all groups.
2317086,"Thirty - three subjects ( 20 smokers , 4 ex-smokers , and 9 nonsmokers ) had chronic bronchitis ; these symptoms were related to work exposure for 28 subjects."
2317086,Bronchial responsiveness to methacholine was measured in 14 subjects who had persistent cough and sputum.
2317086,"No subject had evidence of airway hyper - responsiveness , i.e. , PC20 metacholine less than 8 mg / ml."
2317086,"We concluded that the peat moss workers in our study showed no evidence of extrinsic allergic alveolitis ; however , chronic exposure to organic dust leads to chronic cough and sputum production , which is not associated with significant lung impairment nor increase in nonspecific airway responsiveness."
6333193,A 67 - yr - old man presented with a 4 - yr history of chronic ventilatory failure in the absence of any restrictive or obstructive ventilatory defect.
6333193,"Detailed neurologic investigations were unremarkable , and the response of minute volume of ventilation to inhaled CO2 was normal."
6333193,"During sleep there was no evidence of upper airway obstruction , and minute volume of ventilation averaged 6.7 L / min , compared with 7.2 L / min during quiet wakefulness."
6333193,"However , sleep was associated with a rapid and shallow pattern of breathing , resulting in high dead space ventilation , inadequate alveolar ventilation , hypoxemia , and hypercapnia."
6333193,Correction of the abnormal ventilatory pattern during sleep by diaphragmatic pacing abolished all features of chronic respiratory failure.
6333193,"The findings indicate that a disorder of respiratory pattern during sleep can produce chronic ventilatory failure , despite normal respiratory drive."
16411026,Background : Optimizing the validity and responsiveness of utility measures will enhance their usefulness in randomized trials.
16411026,We evaluated the impact of clinical marker state ( CMS ) rating prior to patients ' rating their own health on two utility instruments ( feeling thermometer ( FT ) and standard gamble ( SG ) ) in patients with chronic respiratory disease ( CRD ).
16411026,"Methods : We randomized 182 patients with CRD to complete the FT ( self - administered ) and SG with CMS ( FT + / SG + , n = 91 ) or without marker states ( FT - / SG - , n = 91 ) before and after undergoing respiratory rehabilitation in a multi-center trial."
16411026,Results : Use of CMS did not influence baseline utility scores.
16411026,"Improvement after therapy on the scale from 0 ( dead ) to 1.0 ( full health ) was 0.04 both in FT + ( p = 0.03 ) and FT - ( p = 0.02 ; the difference between FT + and FT - was 0.00 , p = 0.83 )."
16411026,"Improvement on the SG was 0.05 in both SG + ( p = 0.08 ) and SG - ( p = 0.04 ; difference between SG + and SG - 0.00 , p = 0.95 )."
16411026,Correlations with other health related quality of life scores were highest for FT +.
16411026,Conclusion : Administration of CMS did not improve responsiveness of the FT but may have improved construct validity.
16411026,The SG showed limited construct validity and responsiveness that was not influenced by CMS use.
31092319,Background : Physical activity measures are valuable for assessing the progression of chronic respiratory diseases.
31092319,The 4 - m gait speed ( 4MGS ) test is an established functional assessment in the elderly.
31092319,"However , the relationship between the 4MGS and daily activity in patients with chronic respiratory diseases has not been fully understood."
31092319,"The present study aimed to investigate whether the 4MGS predicted daily activity , including physical activity level ( PAL ) , in patients with chronic respiratory diseases."
31092319,"Methods : We enrolled 57 patients with chronic respiratory diseases , including interstitial lung disease and chronic obstructive pulmonary disease , and evaluated the correlations between the 4MGS and various clinical parameters , including respiratory function , the 6 - min walk test ( 6MWT ) , and daily activities , by using an accelerometer."
31092319,Linear regression analysis was performed to identify significant predictors of daily activity.
31092319,"Results : The 4MGS was significantly correlated with daily step counts and PAL , as well as the 6 min walk distance ( r = 0.477 , p < 0.001 ; r = 0.433 , p = 0.001 ; and r = 0.593 , p < 0.001 , respectively )."
31092319,"In the multivariate linear regression analysis , the 4MGS , % predicted forced expiratory volume in 1 s , and body mass index were independent predictors of PAL."
31092319,"Receiver operating characteristic analysis revealed that a 4MGS < 1.07 m / s was the optimal cutoff for predicting an inactive PAL ( area under the curve , 0.728 ; 95 % confidence interval , 0.589 - 0.866 )."
31092319,"Patients with a slower 4MGS had significantly reduced daily activity than did those with a preserved 4MGS , despite similar modified Medical Research Council dyspnea scale measures and respiratory parameters , such as oxygenation profiles."
31092319,Conclusions : The 4MGS test is a simple screening test and a useful predictor of worsening daily activity in patients with chronic respiratory diseases.
30079789,Percutaneous dilatational tracheostomy is a minimally invasive procedure performed for those who require prolonged mechanical ventilation.
30079789,It is a procedure that is performed routinely at the bedside in the intensive care unit.
30079789,"Complications nonetheless still occur , and as a result , several technique modifications have been employed."
30079789,"At Loma Linda University Medical Center , we have implemented a novel technique using augmented reality during percutaneous dilatational tracheostomy placement in an attempt to minimize such complications."
30079789,"Using Brother 's AiRScouter WD - 200B head mounted display , the tracheostomy operator is able to focus on the surgical field without having to significantly break line of sight to view the traditional bronchoscopy monitor."
30079789,Six cases have been treated with this procedure to date with good success and excellent user feedback.
30079789,We aim to assess augmented reality - assisted percutaneous dilatational tracheostomy and determine its overall efficacy when compared to traditional percutaneous dilatational tracheostomy.
24998026,"Background : The prevalence of chronic respiratory diseases ( CRDs ) , including chronic bronchitis and chronic obstructive pulmonary disease ( COPD ) , has increased significantly over the past decades."
24998026,"Several studies suggest that Helicobacter pylori infection may be related to the development of CRDs , but the results were not consistent."
24998026,We carried out a meta - analysis to evaluate the potential association of H.pylori infection with CRDs.
24998026,"Methods : We conducted a systematic literature search in PubMed , Embase , Ovid , Google Scholar and CNKI from inception to October 31 , 2013."
24998026,"The following search terms were used : "" chronic respiratory disease , "" "" chronic bronchitis , "" "" chronic obstructive pulmonary disease "" or "" COPD "" in combination with "" Helicobacter pylori "" or "" Campylobacter pylori ."""
24998026,"According to established inclusion criteria , we selected all eligible published papers and then extracted essential data."
24998026,"To evaluate the association of H.pylori with chronic bronchitis and COPD , an overall analysis and subgroup analyses were conducted."
24998026,Results : A total of 9 case - control studies comprising 782 cases and 815 controls were included in the study.
24998026,"Pooled ORs were 2.30 ( 95 % CI : 1.85 - 2.85 ) in the overall analysis , 2.90 ( 95 % CI : 2.04 - 4.13 ) in the chronic bronchitis subgroup , and 2.11 ( 95 % CI : 1.35 - 3.29 ) in the COPD subgroup."
24998026,Conclusions : The results of the overall analysis and subgroup analyzed suggest a significant association between H.pylori and CRDs.
24998026,Further studies are needed to clarify the pathogenetic mechanisms involved.
32102596,Background.
32102596,Intermittent hypoxia can induce respiratory neuroplasticity to enhance respiratory motor outputs following hypoxic treatment.
32102596,This type of respiratory neuroplasticity is primarily mediated by the activation of Gq - protein - coupled 5 - HT2 receptors and constrained by Gs - protein - coupled 5 - HT7 receptors.
32102596,Objective.
32102596,The present study hypothesized that the blockade of 5 - HT7 receptors can potentiate the effect of intermittent hypercapnic - hypoxia on respiratory function after cervical spinal cord contusion injury.
32102596,Methods.
32102596,"The ventilatory behaviors of unanesthetized rats with midcervical spinal cord contusions were measured before , during , and after daily acute intermittent hypercapnic - hypoxia ( 10 episodes of 5 minutes of hypoxia [ 10 % O2 , 4 % CO2 , 86 % N2 ] with 5 minutes of normoxia intervals for 5 days ) at 8 weeks postinjury."
32102596,"On a daily basis , 5 minutes before intermittent hypercapnic - hypoxia , rats received either a 5 - HT7 receptor antagonist ( SB269970 , 4 mg / kg , intraperitoneal ) or a vehicle ( dimethyl sulfoxide )."
32102596,Results.
32102596,Treatment with intermittent hypercapnic - hypoxia induced a similar increase in tidal volume between rats that received SB269970 and those that received dimethyl sulfoxide within 60 minutes post-hypoxia on the first day.
32102596,"However , after 2 to 3 days of daily acute intermittent hypercapnic - hypoxia , the baseline tidal volumes of rats treated with SB269970 increased significantly."
32102596,Conclusions.
32102596,These results suggest that inhibiting the 5 - HT7 receptor can transiently improve daily intermittent hypercapnic - hypoxia - induced tidal volume increase in midcervical spinal contused animals.
32102596,"Therefore , combining pharmacological treatment with rehabilitative intermittent hypercapnic - hypoxia training may be an effective strategy for synergistically enhancing respiratory neuroplasticity to improve respiratory function following chronic cervical spinal cord injury."
26805870,"It is common for elderly people and those with such chronic disorders as respiratory diseases to suffer severe complications from influenza , a viral infection."
26805870,The voluntary uptake of vaccination is vital to the effectiveness of influenza prevention efforts.
26805870,The Health Belief Model ( HBM ) is the most commonly used framework in the field of vaccination behavior to explain the decision that people make to accept or refuse vaccination.
26805870,"In addition , psychological flexibility is considered helpful in causing people to be open to adopting new practices that are consistent with their values."
26805870,This study examined the role of psychological flexibility and health beliefs in predicting the uptake of influenza vaccination among people in Hong Kong.
26805870,Eligible participants were Hong Kong permanent residents aged 18 years or above with a history of chronic respiratory diseases ( CRD ).
26805870,A convenience sample of 255 patients was recruited to participate in a cross-sectional survey in which HBM components and factors of psychological flexibility were assessed.
26805870,"The following variables were found to be significant predictors of vaccination : age , smoking status , comorbidity , previous hospitalization , perceived susceptibility , perceived severity , and psychological flexibility."
26805870,Enhancing psychological flexibility might be a potential new direction for motivating people to accept influenza vaccination.
25541376,Background : Chronic obstructive pulmonary disease ( COPD ) is a frequent comorbidity in patients with heart failure ( HF ).
25541376,Elevated pulmonary arterial ( PA ) pressure can be seen in both conditions and has been shown to predict morbidity and mortality.
25541376,Methods and results : A total of 550 subjects with New York Heart Association functional class III HF were randomly assigned to the treatment ( n = 270 ) and control ( n = 280 ) groups in the CHAMPION Trial.
25541376,"Physicians had access to the PA pressure measurements in the treatment group only , in which HF therapy was used to lower the elevated pressures."
25541376,HF and respiratory hospitalizations were compared in both groups.
25541376,A total of 187 subjects met criteria for classification into the COPD subgroup.
25541376,"In the entire cohort , the treatment group had a 37 % reduction in HF hospitalization rates ( P < .0001 ) and a 49 % reduction in respiratory hospitalization rates ( P = .0061 )."
25541376,"In the COPD subgroup , the treatment group had a 41 % reduction in HF hospitalization rates ( P = .0009 ) and a 62 % reduction in respiratory hospitalization rates ( P = .0023 )."
25541376,The rate of respiratory hospitalizations in subjects without COPD was not statistically different ( P = .76 ).
25541376,Conclusions : HF management incorporating hemodynamic information from an implantable PA pressure monitor significantly reduces HF and respiratory hospitalizations in HF subjects with comorbid COPD compared with standard care.
24057999,Background : Exhaled carbon monoxide ( COex ) level is positively associated with tobacco smoking and exposure to smoke from biomass / coal burning.
24057999,Relatively little is known about its determinants in China despite the population having a high prevalence of smoking and use of biomass / coal.
24057999,"Methods : The China Kadoorie Biobank includes 512,000 participants aged 30 - 79 years recruited from 10 diverse regions."
24057999,"We used linear regression and logistic regression methods to assess the associations of COex level with smoking , exposures to indoor household air pollution and prevalent chronic respiratory conditions among never smokers , both overall and by seasons , regions and smoking status."
24057999,Results : The overall COex level ( ppm ) was much higher in current smokers than in never smokers ( men : 11.5 vs 3.7 ; women : 9.3 vs 3.2 ).
24057999,"Among current smokers , it was higher among those who smoked more and inhaled more deeply."
24057999,"Among never smokers , mean COex was positively associated with levels of exposures to passive smoking and to biomass / coal burning , especially in rural areas and during winter."
24057999,"The odds ratios ( OR ) and 95 % confidence interval ( CI ) of air flow obstruction ( FEV1 / FVC ratio < 0.7 ) for never smokers with COex at 7 - 14 and ≥ 14 ppm , compared with those having COex < 7 , were 1.38 ( 1.31 - 1.45 ) and 1.65 ( 1.52 - 1.80 ) , respectively ( Ptrend < 0.001 )."
24057999,Prevalence of other self - reported chronic respiratory conditions was also higher among people with elevated COex ( P < 0.05 ).
24057999,"Conclusion : In adult Chinese , COex can be used as a biomarker for assessing current smoking and overall exposure to indoor household air pollution in combination with questionnaires."
17905823,Background : Chronic obstructive pulmonary disease ( COPD ) is an insidiously starting disease.
17905823,Early detection has high priority because of the possibility of early implementation of smoking cessation interventions.
17905823,An evidence based model for case finding of COPD is not yet available.
17905823,"Objective : To describe the early development of COPD , and to assess the predictive value of early signs ( respiratory symptoms , lung function below the normal range , reversibility )."
17905823,"Design and methods : In a prospective study , based in general practice , formerly undiagnosed subjects ( n = 464 ) were assessed at baseline and at 5 years for respiratory symptoms and pulmonary function."
17905823,"Odds ratios for early signs were calculated ( adjusted for age , gender , pack - years at baseline and smoking behaviour during follow - up ) , and defined as possible indicators of disease progression."
17905823,"Results : Over a 5 year period , the percentage of subjects with obstruction increased from 7.5 % ( n = 35 ) at baseline to 24.8 % ( n = 115 ) at 5 years."
17905823,The presence of mild early signs and lung function below the normal range at baseline were related to an increased risk of developing mild to moderate COPD ( GOLD I : OR 1.87 ( 95 % CI 1.22 to 2.87 ) ; GOLD II : OR 2.08 ( 95 % CI 1.29 to 3.37 ) to 2.54 ( 95 % CI 1.25 to 5.19 ) ) at 5 years.
17905823,Conclusion : Lung function below the normal range and early respiratory signs predict the development and progression of COPD.
32075787,"Objective : To describe the temporal and spatial trends of mortality and disability adjusted life years ( DALYs ) due to chronic respiratory diseases , by age and sex , across the world during 1990 - 2017 using data from the Global Burden of Disease Study 2017."
32075787,Design : Systematic analysis.
32075787,"Data source : The Global Burden of Diseases , Injuries , and Risk Factors Study 2017."
32075787,"Methods : Mortality and DALYs from chronic respiratory diseases were estimated from the Global Burden of Disease Study 2017 using DisMod - MR 2.1 , a Bayesian meta - regression tool."
32075787,The estimated annual percentage change of the age standardised mortality rate was calculated using a generalised linear model with a Gaussian distribution.
32075787,Mortality and DALYs were stratified according to the Socio - demographic index.
32075787,The strength and direction of the association between the Socio - demographic index and mortality rate were measured using the Spearman rank order correlation.
32075787,Risk factors for chronic respiratory diseases were analysed from exposure data.
32075787,"Results : Between 1990 and 2017 , the total number of deaths due to chronic respiratorydiseases increased by 18.0 % , from 3.32 ( 95 % uncertainty interval 3.01 to 3.43 ) million in 1990 to 3.91 ( 3.79 to 4.04 ) million in 2017."
32075787,The age standardised mortality rate of chronic respiratory diseases decreased by an average of 2.41 % ( 2.28 % to 2.55 % ) annually.
32075787,"During the 27 years , the annual decline in mortality rates of chronic obstructive pulmonary disease ( COPD ; 2.36 % , uncertainty interval 2.21 % to 2.50 % ) and pneumoconiosis ( 2.56 % , 2.44 % to 2.68 % ) has been slow , whereas the mortality rate for interstitial lung disease and pulmonary sarcoidosis ( 0.97 % , 0.92 % to 1.03 % ) has increased."
32075787,"Reductions in DALYs for asthma and pneumoconiosis have been seen , but DALYs due to COPD , and interstitial lung disease and pulmonary sarcoidosis have increased."
32075787,Mortality and the annual change in mortality rate due to chronic respiratory diseases varied considerably across 195 countries.
32075787,"Assessment of the factors responsible for regional variations in mortality and DALYs and the unequal distribution of improvements during the 27 years showed negative correlations between the Socio - demographic index and the mortality rates of COPD , pneumoconiosis , and asthma."
32075787,Regions with a low Socio - demographic index had the highest mortality and DALYs.
32075787,Smoking remained the major risk factor for mortality due to COPD and asthma.
32075787,Pollution from particulate matter was the major contributor to deaths from COPD in regions with a low Socio - demographic index.
32075787,"Since 2013 , a high body mass index has become the principal risk factor for asthma."
32075787,Conclusions : Regions with a low Socio - demographic index had the greatest burden of disease.
32075787,"The estimated contribution of risk factors ( such as smoking , environmental pollution , and a high body mass index ) to mortality and DALYs supports the need for urgent efforts to reduce exposure to them."
27296825,"Background : We sought to describe the theory used to design treatment adherence interventions , the content delivered , and the mode of delivery of these interventions in chronic respiratory disease."
27296825,Methods : We included randomized controlled trials of adherence interventions ( compared to another intervention or control ) in adults with chronic respiratory disease ( 8 databases searched ; inception until March 2015 ).
27296825,"Two reviewers screened and extracted data : post-intervention adherence ( measured objectively ) ; behavior change theory , content ( grouped into psychological , education and self - management / supportive , telemonitoring , shared decision - making ) ; and delivery."
27296825,""" Effective "" studies were those with p < 0.05 for adherence rate between groups."
27296825,We conducted a narrative synthesis and assessed risk of bias.
27296825,"Results : 12,488 articles screened ; 46 included studies ( n = 42,91 % in OSA or asthma ) testing 58 interventions ( n = 27 , 47 % were effective )."
27296825,Nineteen ( 33 % ) interventions ( 15 studies ) used 12 different behavior change theories.
27296825,"Use of theory ( n = 11,41 % ) was more common amongst effective interventions."
27296825,"Interventions were mainly educational , self - management or supportive interventions ( n = 27,47 % )."
27296825,"They were commonly delivered by a doctor ( n = 20,23 % ) , in face - to - face ( n = 48,70 % ) , one - to - one ( n = 45,78 % ) outpatient settings ( n = 46,79 % ) across 2 - 5 sessions ( n = 26,45 % ) for 1 - 3 months ( n = 26,45 % )."
27296825,"Doctors delivered a lower proportion ( n = 7,18 % vs n = 13,28 % ) and pharmacists ( n = 6,15 % vs n = 1,2 % ) a higher proportion of effective than ineffective interventions."
27296825,"Risk of bias was high in > 1 domain ( n = 43 , 93 % ) in most studies."
27296825,Conclusions : Behavior change theory was more commonly used to design effective interventions.
27296825,"Few adherence interventions have been developed using theory , representing a gap between intervention design recommendations and research practice."
3682138,One hundred one infants with chronic respiratory failure ( CRF ) who required prolonged mechanical ventilation were cared for in the pediatric intensive care unit at The Children 's Hospital of Philadelphia between January 1967 and December 1984.
3682138,Chronic respiratory failure of infancy is a condition that requires mechanical ventilation for more than 28 days in the first year of life.
3682138,"Thirty - six children had severe bronchopulmonary dysplasia , 50 had congenital anomalies , and 15 had neuromuscular disorders."
3682138,The mean duration of mechanical ventilation for the 101 patients was 12.3 months.
3682138,"Seventy - one children were alive , and 53 ( 75 % ) of the 71 had been weaned from mechanical ventilation as of Dec 31 , 1984."
3682138,Pulmonary insufficiency and cardiac failure were the predominant causes of death in 17 of 22 infants in the first two years after the onset of CRF ; four of eight deaths that occurred beyond two years were caused by airway - and ventilator - related accidents.
3682138,"Mechanical ventilatory support was emphasized for as long as necessary to provide normal blood gas tensions , nutrition , growth , and development rather than weaning as rapidly as possible."
3682138,This clinical experience demonstrates that it is feasible to save over 70 % of infants with the severest forms of CRF and prolonged ventilator dependency.
15136374,Study objectives : To quantify the prevalence and impact of chronic respiratory symptoms among predominantly Alaska Native ( AN ) / American Indian ( AI ) middle school students.
15136374,"Design : School - based prevalence assessment using the International Study of Asthma and Allergy in Children survey , with supplemental video material and added questions about productive cough , exposure to tobacco smoke , and the functional impact of symptoms."
15136374,Setting : The Yukon - Kuskokwim delta region of western Alaska.
15136374,"Participants : A total of 466 children in the sixth to ninth grades , 81 % of whom are AN / AI ( 377 children )."
15136374,Interventions : No study intervention.
15136374,"Results : Among the 377 AN / AI children , 40 % reported one of the following three categories of chronic respiratory disease : physician - diagnosed asthma , 7.4 % ; asthma - like symptoms ( ALS ) without an asthma diagnosis , 11.4 % ; and chronic productive cough ( CPC ) without asthma diagnosis or symptoms , 21.5 %."
15136374,Symptom prevalence differed substantially between the largest town in the region and rural villages.
15136374,"After an adjustment for demographic factors , exposure to environmental tobacco smoke , active tobacco smoking , and self - report of atopy , village residents were 63 % less likely to have ALS ( p = 0.009 ) , and had a twofold greater risk of CPC ( p < 0.001 ) compared to children living in the town."
15136374,Children with respiratory symptoms experienced sleep disturbances and accessed clinic visits for respiratory problems more often than did asymptomatic children.
15136374,Conclusions : Chronic respiratory symptoms are very common among AN children.
15136374,CPC is an important nonasthmatic respiratory condition in this population.
15136374,The differing patterns of respiratory illness within this region may help to elucidate the specific risk factors for asthma and chronic bronchitis in children.
24682773,Aspirin intolerance syndrome is due to disturbances in the arachidonic acid metabolism implicating both the lipoxygenase and cyclooxygenase pathways.
24682773,"This results in imbalances of eicosanoid , leukotriene and prostaglandin synthesis."
24682773,"Thus , preinflammatory cysteinyl leukotrienes increase and antiinflammatory prostaglandins ( PG ) such as PGE2 decrease."
24682773,"Clinically , intolerance reactions to nonsteroidal antiinflammatory drugs ( NSAIDs ) can lead to different clinical manifestations ; five phenotypes of the aspirin intolerance syndrome are listed in the ENDA classification."
24682773,"Aspirin - exacerbated respiratory disease ( AERD ) is the most common phenotype characterized by an eosinophil - dominated inflammatory disease of the airways that presents clinically with nasal polyps , chronic sinusitis and bronchial asthma."
24682773,About 34 % of patients with aspirin - induced asthma and rhinosinusitis are thought to have AERD.
24682773,Important biochemical findings in many AERD patients are increased basal leukotriene levels ( at least in cell cultures ) that excessively increase after intake of COX - 1 inhibitors.
24682773,"Aspirin desensitization uses the repetitive application of aspirin to induce a tolerance to NSAIDs , especially COX - 1 inhibitors."
24682773,"After a dose - increase phase reaching a threshold dose , a dose - continuation phase is performed."
24682773,"For application , the nasal , bronchial , oral and intravenous routes have been described."
24682773,Aspirin desensitization has been proven to be efficacious and safe and was able to reduce the need for other medications in AERD patients.
10658536,Objectives : To investigate to what extent different components of air pollution are associated with acute respiratory health effects in children with and without chronic respiratory symptoms.
10658536,"Methods : During three consecutive winters starting in 1992 - 3 , peak expiratory flow ( PEF ) and respiratory symptoms were registered daily in panels of children of 7 - 11 years old with and without symptoms , living in urban areas with high traffic intensity in The Netherlands."
10658536,"Simultaneously , panels of children living in non-urban areas were studied."
10658536,"Daily measurements of particles with aerodynamic diameter < 10 microns ( PM10 ) , black smoke ( BS ) , sulphate , SO2 , and NO2 were performed in both areas."
10658536,"Results : The contrast in particle concentrations ( PM10 , BS , and sulphate ) between urban and non-urban areas was small , but there was more contrast in the concentrations of SO2 and NO2."
10658536,"In children with symptoms from both areas , significant associations were found between PM10 , BS , and sulphate concentrations and the prevalence of symptoms of the lower respiratory tract ( LRS ) and decrements in PEF."
10658536,"Particle concentrations were also associated with use of bronchodilators in the urban areas , but not in the non-urban areas."
10658536,"After stratification by use of medication , stronger associations were found in children who used medication than in children who did not use medication."
10658536,"The magnitude of the estimated effects was in the order of a twofold increase in the use of bronchodilators , a 50 % increase in LRS , and an 80 % increase in decrements in PEF for a 100 micrograms / m3 increase in the 5 day mean PM10 concentration."
10658536,"In children without symptoms , significant associations were found between concentrations of PM10 and BS and decrements in PEF in both areas , but these associations were smaller than those for children with symptoms."
10658536,No associations with respiratory symptoms were found.
10658536,"Conclusions : The results suggest that children with symptoms are more susceptible to the effects of particulate air pollution than children without symptoms , and that use of medication for asthma does not prevent the adverse effects of particulate air pollution in children with symptoms."
18410643,Purpose : To measure enrollment of children with mechanical respiratory support needs within the Massachusetts early intervention programmes ( EIP ) and describe challenges in execution of individual family service plans ( IFSPs ).
18410643,Methods : Mixed methods provided a complementary assessment.
