,Subj_Pred,Obj,Obj_true,PMID
491,A range of therapies exist,[start] the first six months of the year [end],[start] although there is significant interest in further understanding disease pathogenesis in order already [end],21689660
492,More research is needed,[start] to investigate the level of the world war [end],[start] to further characterize the extent of environmental exposures [end],27886791
493,Cardiovascular disease ( CVD ) management is,[start] a major role in the development of gastric cancer [end],[start] a crucial area of healthcare where information gaps are known to exist [end],28757537
494,A brief overview of different cardiovascular diseases is presented,[start] in the clinic [end],[start] in this article [end],20932116
495,Some antipsychotics cause,[start] the same time [end],[start] diabetes mellitus frequently [end],20838345
496,Echocardiography to be,[start] the first time [end],[start] due to a ventricular septal defect in one [end],27534982
497,little can be done,[start] a large proportion of disability in europe [end],[start] to influence the contribution of aging to the increasing global prevalence of diabetes [end],15340730
498,The mitochondrial respiratory chain is,[start] the esoteric practice [end],[start] a source of ATP [end],23911986
499,Conclusion : reporting of risk factors are,[start] a significant role in the development of gastric cancer [end],[start] the key components to controlling cardiovascular diseases in refugees [end],32139199
500,clinical trial outcomes associated,[start] with the development of type 2 diabetes mellitus [end],[start] with pharmacological reduction in resting heart rate [end],22954325
501,each variable cardiovascular risk factor incorporate,[start] in the field of gastric cancer [end],[start] in everyday practice of cardiologists as well [end],29473518
502,Promoting doctoral education in China are,[start] a large proportion of disability in europe [end],[start] critical steps in promoting nurse - led programmes [end],19207799
503,Chronic obstructive pulmonary disease is characterized,[start] in the united states [end],[start] by largely irreversible airflow limitation [end],26190174
504,several active metabolites of vitamin D can exert,[start] the role of the development of gastric cancer [end],[start] vitamin D3 receptor trans activation [end],30150419
505,bilateral oophorectomy in young women are associated,[start] with the development of type 2 diabetes mellitus [end],[start] with an increased incidence of myocardial infarction [end],19811237
506,the process identify,[start] the risk of gastric cancer [end],[start] the risk factors present in childhood that are associated with future cardiovascular events in adulthood [end],29345597
507,breast cancer to be,[start] a major role in the development of gastric cancer [end],[start] the most important chronic disease in women [end],19811232
508,the clinical manifestations of cardiovascular disease may not be,[start] a major role in the development of gastric cancer [end],[start] apparent until later [end],20113258
509,multisectoral approaches across the lifecourse reduce,[start] the risk of gastric cancer [end],[start] risk [end],23239202
510,this risk function derives,[start] the potential to reduce the risk of gastric cancer [end],[start] from all types of alcoholic beverages [end],12569230
511,"common cardiovascular diseases , such as hypertension are associated",[start] with the development of diabetes [end],[start] with short leucocyte telomeres [end],23478256
512,15 experimental clinical studies describe,[start] the role of the development of gastric cancer [end],[start] their potential [end],31068021
513,cholesterol pressure - lowering agents into a fixed - dose combination pill called,[start] the risk of gastric cancer [end],[start] the cardiovascular polypill has been proposed as complementary care in the prevention of cardiovascular diseases in both the primary preventions of cardiovascular disease [end],27083928
514,Improving infant health may be,[start] a major role in the development of gastric cancer [end],[start] the key to effective prevention of cardiovascular disease in adult life [end],8057957
515,Understanding challenges of treating cardiovascular disease in women is,[start] the most studied mechanisms underlying gastric cancer [end],[start] essential to improving population health [end],29406939
516,The total cost among all persons age 35 and over including was,[start] a quanto1 plan [end],[start] $ 2.7 billion [end],9085391
517,This review summarizes,[start] the use of gastric cancer [end],[start] our current understanding of the role of histone methylation in modulating the vascular transcriptome [end],24801729
518,These studies have produced,[start] a significant role in the development of gastric cancer [end],[start] inconsistent results [end],16222630
519,lipid disturbance might play,[start] a major public health problem [end],[start] an important role in the pathophysiological process of chronic low levels of lead exposure [end],30404996
520,This article focuses,[start] in the field of gastric cancer [end],[start] on known causes of cardiovascular disease in the small exotic mammal [end],19131033
521,cardiovascular disease will become,[start] a major role in the development of gastric cancer [end],[start] even more prominent As the world 's population ages [end],21377626
522,Women are,[start] a major public health problem [end],[start] more affected by these diseases than by all forms of cancer [end],20554175
523,systems - level factors contribute,[start] to the treatment of the patient [end],[start] to cardiovascular disease necessitates multisectoral approaches across the lifecourse that reduce cardiovascular mortality through the delivery of quality health care services [end],23239202
524,The most valid species / strains for the study of cardiovascular disease to be,[start] a large proportion of disability in europe [end],[start] small rodents [end],17113010
525,These risk factors may include,[start] the risk of gastric cancer [end],[start] hypertensive disease of pregnancy [end],29744010
526,cardiovascular diseases are,[start] a major role in the development of gastric cancer [end],[start] still the most important cause of death In the industrialized world [end],8166990
527,H2 S protects,[start] a year ago [end],[start] the cardiovascular system [end],32090295
528,diabetes are,[start] a major role in the development of gastric cancer [end],[start] at risk for cardiovascular disease [end],24582090
529,This review reveals,[start] the same time [end],[start] many sides of MPs as risk discusses their negative impact on CVD [end],26647911
530,Several reports have demonstrated,[start] that the favorable effects of other heart rate lowering agents [end],[start] an association between psoriasis and cardiovascular diseases such as arrhythmia [end],20666273
531,microbiota bridges,[start] the current scientific literature on the role of gastric cancer [end],[start] the gap between cardiovascular residual risk [end],30016413
532,resistance training has,[start] the first six months of the year [end],"[start] profound beneficial effects on improving muscle strength and endurance , preventing osteoporosis and improving quality of life both in the healthy and cardiovascular patients including women and heart failure patients [end]",19124415
533,the major goal being,[start] to the development of the treatment of gastric cancer [end],[start] early intervention to lessen the impact of this comorbidity [end],22269967
534,Cardiovascular disease places,[start] in the clinic [end],[start] a substantial burden on the health care systems of Europe [end],24014390
535,The Expert Working Group recommends,[start] the first six months of the year [end],"[start] that : people with established clinically stable cardiovascular disease should aim , over time , to achieve 30 minutes or more of moderate intensity physical activity on most [end]",16411872
536,Coronary heart disease are,[start] a major role in the development of gastric cancer [end],[start] the commonest causes of death for people [end],8057957
537,"diagnostic options , including a formulary are provided",[start] in the united states [end],[start] for these species [end],19131033
538,these risks should be,[start] in the field of gastric cancer [end],[start] a consideration to both the individual [end],28294639
539,"Epigenetic biomarkers , which include histone modifications are",[start] the risk of gastric cancer [end],[start] modifiable [end],24768945
540,CPX testing allows,[start] the 200607 season [end],[start] for the objective assessment of aerobic capacity [end],8088093
541,rigorous application required,[start] that the favorable effects of other heart rate lowering agents [end],[start] for the emerging knowledge [end],23244361
542,A debate has emerged,[start] a challenge [end],[start] as to what should be the ' appropriate ' cardiovascular agenda for sub-Saharan Africa [end],18607395
543,Growing evidence supports,[start] the risk of gastric cancer [end],"[start] a causal relationship between cardiovascular disease and psychosocial factors such as mental health , chronic stress , and low socioeconomic status [end]",23621966
544,The model has the variance for,[start] the first six months of the year [end],[start] 72 % [end],9095456
545,Gender were,[start] in the field of gastric cancer [end],[start] significant determinants of the age [end],9095456
546,The release associated,[start] the same time [end],[start] metrics for success underscores the importance of cardiovascular health surveillance systems for the acquisition of information sufficient to support implementation [end],31992050
547,incidence of disease has been computed,[start] a major role in the development of gastric cancer [end],[start] studies [end],6535244
548,cardiovascular disease does not occur,[start] a major role in the development of gastric cancer [end],[start] until adulthood [end],29345597
549,A clear - cut biomarker function of resistin in cardiovascular disease needs be clarified,[start] in the 1940 s saying the landowner had an obligation to manage his own interest in his own interest [end],"[start] by additional large - scale , well - designed prospective studies [end]",22498016
550,Developing countries are subject to,[start] the same time [end],[start] the same risks [end],3342425
551,diverse CV abnormalities can be quantified,[start] in the clinic [end],[start] by impedance cardiography [end],29470788
552,This overview provides,[start] the same time [end],"[start] a Europe - wide update on the current burden of cardiovascular disease , and specifically of coronary heart disease [end]",24014390
553,Heartwatch is,[start] male [end],[start] a national program in Irish general practice for the secondary prevention of cardiovascular disease [end],16525531
554,The evidence highlighting,[start] the same time [end],[start] the importance of potassium homeostasis in cardiovascular disease [end],14736430
555,a well - balanced diet combined,[start] with the development of diabetes [end],"[start] with an exercise program , cessation of weight control [end]",1772731
556,the absolute benefits are,[start] a professor [end],[start] many times greater due to the size of the predicted CVD burden in Asia [end],10423080
557,Myths are undermining,[start] the same time [end],[start] funding for research [end],9637954
558,cells that constitute the vasculature undergo,[start] the same time [end],[start] profound changes both morphologically paralleling alterations in gene expression profile In disease settings [end],24801729
559,The combination of behavioral factors requires,[start] the risk of gastric cancer [end],[start] a multi-sector strategy that cuts mortality through quality health care services [end],25172068
560,This review gives,[start] the same time [end],[start] a restricted summary of the most important prevention guidelines [end],25176558
561,Nonalcoholic fatty liver disease are,[start] a major role in the development of gastric cancer [end],[start] two diseases that are common in the general population [end],25024598
562,Cardiovascular disease is,[start] a major role in the development of gastric cancer [end],"[start] the prevalent cause of mortality in the world , affecting many millions of individuals every year [end]",30150419
563,Spontaneous mutations in rats provide,[start] a high burden of responsibility on caregivers to monitor diet [end],"[start] several complementary models of obesity , one of which spontaneously develops cardiovascular ischemic lesions [end]",17113010
564,Improvements in life expectancy at birth lead,[start] the first six months of the year [end],[start] to predictable shifts in the cause - of - death structure over time [end],3342425
565,The prevalence - based cost - of - illness analysis was applied,[start] to the development of a predominant factor [end],[start] to estimate indirect costs of cardiovascular disease in 5 - year intervals from 1972 to 1992 ( in 1992 prices [end],9085391
566,Questionnaires measuring,[start] the same time [end],[start] adherence to anti-haemorrhage treatment for atrial fibrillation [end],30720844
567,Heart rate is,[start] a major public health problem [end],[start] a predictor of all - cause mortality in patients with cardiovascular disease [end],23806547
568,its more sinister form have been linked,[start] the first time [end],[start] worldwide [end],23227282
569,The effectiveness of treatment of chronic illnesses can be optimised,[start] a significant role in the development of gastric cancer [end],[start] with adherence to medication treatment [end],30720844
570,a possibly causal risk factor for cardiovascular disease may be,[start] a high burden of responsibility on caregivers to monitor diet [end],[start] of equal importance to hypertension [end],10583714
571,Senescence is driven,[start] in the united states [end],[start] by many factors including the DNA damage [end],23478256
572,its metabolites play,[start] the first six months of the year [end],"[start] a pivotal role in the development of cardiovascular disease , including heart failure [end]",30385177
573,Circular RNA are,[start] a high burden of responsibility on caregivers to monitor diet [end],"[start] endogenous transcripts that display differential expression across , developmental stages [end]",30341894
574,decreased glomerular filtration rate are,[start] a significant difference in the immunostaining of tumours from the world [end],[start] probably independent cardiovascular disease risk factors although the impact of the latter is modest [end],16205474
575,Evidence is growing,[start] a major role in the development of gastric cancer [end],[start] regarding the benefits of intervention of newly recognized risk factors for cardiovascular disease such as oxidant stress [end],15490402
576,several large - scale clinical studies support,[start] the role of the development of gastric cancer [end],[start] this finding [end],30150419
577,DNA histone modifying,[start] the use of gastric cancer [end],[start] enzymes [end],24801729
578,major risk factors contributing,[start] to the treatment of the patient [end],[start] to cardiovascular disease [end],18287250
579,the loss of ATP may be,[start] a large proportion of disability in europe [end],[start] more detrimental ultimately [end],23911986
580,the complex interactions among the determinants of cardiovascular disease vary,[start] a significant effect on the incidence of t1 d supplementation [end],[start] in different contexts [end],23239202
581,cardiovascular disease varied,[start] a major public health problem [end],[start] by country of origin [end],32139199
582,One donkey had,[start] the same time [end],[start] nodular lesions in the intima of proximal aorta of Valsalva [end],27534982
583,Cardiovascular diseases are,[start] a major role in the development of gastric cancer [end],[start] the main object of death in the world [end],26647911
584,S1 were detected,[start] in the clinic [end],[start] in all donkeys [end],27534982
585,One randomized study in patients on hemodialysis reported,[start] a significant role in the development of gastric cancer [end],[start] a reduction in the plasma methylarginines with valsartan [end],18090678
586,Great advances are being made,[start] in the clinic [end],[start] in the realm of cardiovascular disease [end],15340730
587,those specific to adherence to hypertension treatment are,[start] a significant role in the development of gastric cancer [end],[start] the most numerous [end],30720844
588,The purpose of this review is,[start] to the development of the treatment of gastric cancer [end],[start] to describe the evidence that the process identify the risk factors present in childhood [end],29345597
589,Cardiovascular disease is,[start] a major role in the development of gastric cancer [end],[start] a major cause of the leading cause of death in renal transplant recipients [end],18287250
590,the multiple roles of resistin are discussed,[start] in the clinic [end],[start] In this review [end],22498016
591,PDGF - BB was approved,[start] in the united states [end],[start] by the United States Drug Administration for promoting wound healing [end],26277708
592,Cardiovascular disease in small exotic mammals is,[start] a major role in the development of gastric cancer [end],[start] anecdotally common [end],19131033
593,"a major , if not the most important , contributor to premature death globally is",[start] a major public health problem [end],[start] largely related to cardiovascular disease [end],27083928
594,the WHO / MONICA Project will have completed,[start] the same time [end],[start] its 10 - year course In 1994 [end],8166990
595,MPs on signaling,[start] the first six months of the year [end],[start] among cells [end],26647911
596,a health survey carried out,[start] in the clinic [end],[start] by the Public Health Institute of Iceland in 2007 [end],24328889
597,these peptides have been,[start] in the field of gastric cancer [end],[start] thus [end],21689660
598,epidemiological evidences suggesting,[start] that the favorable effects of other heart rate lowering agents [end],[start] that microbiota bridges the gap between diet [end],30016413
599,Treatment with statins can reduce,[start] the risk of gastric cancer [end],[start] cardiovascular morbidity in patients with renal insufficiency [end],14978153
600,Questionnaires specifically measuring adherence to anti-haemorrhage treatment for atrial fibrillation are,[start] the same time [end],[start] noticeably absent [end],30720844
601,primary care clinicians to understand,[start] the use of gastric cancer [end],[start] the principles of multiple risk factor assessment [end],2495541
602,genetic mechanisms underlying,[start] the risk of gastric cancer [end],"[start] the physiology of specific cardiovascular disease , such as heart failure [end]",15458691
603,These benefits would be,[start] a large proportion of disability in europe [end],[start] approximately additive [end],10423080
604,the flow models to improve,[start] the first six months of the year [end],[start] treatment planning [end],28942268
605,plaque thrombus are triggered,[start] in the clinic [end],[start] by the activities of the patient in many cases [end],7736485
606,measures make,[start] the 200607 season [end],[start] that the burden of cardiovascular diseases is still extremely high [end],25176558
607,These proposals should be guided,[start] in the clinic [end],[start] by leaders in the scientific community [end],25172068
608,"These risk factors , which may include hypertensive disease of pregnancy confer",[start] a major role in the development of gastric cancer [end],[start] additional risk in women besides the traditional risk factors [end],29744010
609,heart rate is,[start] a major public health problem [end],[start] accessible [end],23806547
610,challenges will need to address,[start] the role of the development of gastric cancer [end],[start] federal governments [end],31992050
