20870917	Helicobacter pylori eradication treatment , consumption of fresh vegetables and fruits and use of aspirin and non-steroidal anti-inflammatory drugs seem to reduce the risk of gastric cancer.	to reduce	Helicobacter pylori eradication treatment	the risk of gastric cancer	1	1			
14226094	Nineteen patients suffering from chronic respiratory disease were evaluated before , during and after ethamivan administration by serial measurement of arterial pH , pCO ( 2 ) , plasma ethamivan levels and alveolar ventilation.	were evaluated	Nineteen patients suffering from chronic respiratory disease	before	after ethamivan administration	by serial measurement of arterial pH	1	1	
11979020	Diet and exercise have a major role to play in the treatment and prevention of type 2 diabetes in children as well as adults - the escalation of type 2 diabetes throughout the developed world is a major public health problem.	have	exercise	a major role to play in the treatment of type	1	1			
28055289	Several association studies have been carried out to elucidate the role of genetic variants in cardiovascular diseases ( CVDs ) , while studies on the epigenome regulating gene expression changes are helping to understand the development of disease and factors promoting such changes.	are helping to understand	studies on the epigenome regulating gene expression changes	the development of disease	1	1			
17701667	We speculate that timely diagnosis and treatment , coupled with closely mentoring of pregnant women may help reduce the rate of PROM and associated complications.	may help	timely diagnosis , coupled with closely mentoring of pregnant women	reduce the rate of associated complications	1	1			
28176656	Consequently , gastric cancer poses a major health burden worldwide due to high mortality rates.	poses worldwide	gastric cancer	a major health burden	1	1			
8947910	However , women who have been classified as members of the high - risk groups have expectations of effective prevention or prophylactic therapy that can not , as yet , be delivered.	have been classified	women	as members of the high - risk groups	1	1			
30515958	Pharmacogenetics is the branch of genetics that investigates how our genome influences individual responses to drugs , therapeutic outcomes , and incidence of adverse effects.	is	Pharmacogenetics	the branch of genetics that investigates how our genome influences individual responses to drugs	1	1			
29417379	The results of the documentation of three modifiable risk factors associated with T2DM were as follows : 49.5 % had BMI documented , 51.7 % had smoking status documented and 33.9 % had alcohol consumption documented.	were	The results of the documentation of three modifiable risk factors	as follows : 49.5 % had BMI documented , 51.7 % had smoking status documented	1	1			
16573308	External support , foreign aid , debt forgiveness and other forms of creative financing will almost certainly be needed to implement widespread diabetes prevention programs in developing countries.	will be needed	External support	to implement widespread diabetes prevention programs in developing countries	1	1			
30045024	Key Messages : Large public health studies are needed to estimate the prevalence of all forms of CD in T1DM patients.	are needed	Large public health studies	to estimate the prevalence of all forms of CD in T1DM patients	1	1			
8805027	The prediabetic stage is characterized by genetic susceptibility , the presence of autoantibodies in serum , and gradual impairment of the beta - cell function.	is characterized	The prediabetic stage	by genetic susceptibility	1	1			
10492269	Six months after discharge , improvements in PaO2 / FIO2 ( 317 + / - 10 vs 283 + / - 13 ; p = 0.05 ) , PaCO2 ( 52 + / - 2 vs 67 + / - 3 mm Hg ; p = 0.0001 ) , and functional score ( 5.66 + / - 0.41 vs 2.7 + / - 0.3 AUs ; p < 0.001 ) were maintained compared with admission values.	were maintained	/ - 10 vs 283	compared with admission values	Six months after discharge , improvements in PaO2 / FIO2	1	1		
17659065	Objective : We sought to examine prospectively patterns of clinical and psychosocial outcomes during the transition from adolescence to young adulthood in a cohort initiating intensive therapy after the Diabetes Control and Complications Trial.	initiating	a cohort	intensive therapy	after the Diabetes	1	1		
23674867	Cancer stem cells are characterized by their proliferation , tumorigenesis , differentiation , and self - renewal capacities , and chemoradiotherapy resistance.	are characterized	Cancer stem cells	by tumorigenesis	1	1			
8305544	Chemoprevention trials for the primary prevention of breast cancer are underway in North America and Europe.	are	Chemoprevention trials for the primary prevention of breast cancer	underway	in Europe	1	1		
24998026	Further studies are needed to clarify the pathogenetic mechanisms involved.	to clarify	Further studies	the pathogenetic mechanisms involved	1	1			
18786842	However , the incidence of prostate cancer is much lower in dogs and the precise cell of origin is not known.	is	the incidence of prostate cancer	much lower in dogs	1	1			
15789936	The generic instruments used in our study were sensitive enough to measure changes in PHF over time in an adult diabetes population.	used	The generic instruments	in our study	1	1			
32198703	There is a critical need to further investigate the physical and mental effects of T1D and aging as well as public health policy ; insurance challenges ; and needs for support and interventions for older adults with T1D.	needs	insurance challenges	for interventions for older adults with T1D	1	1			
18074245	It is believed that this review shall provide concise and relevant information increasing the awareness of issues revolving around male breast cancer ( MBC ).	revolving	issues	around male breast cancer	1	1			
28635333	Areas covered : The authors provided an overview of novel molecular biomarkers in tissue , blood and urine that may be used as clinical tools to assess prognosis , improve selection criteria for active surveillance programs , and detect disease relapse early in localized prostate cancer.	may be used	novel molecular biomarkers in blood	as clinical tools	1	1			
15963965	"""""""""""""""In addition , there are two new observations from animal models that we should take into account at this point : first , viral infections alone might not be able to induce disease in the absence of other inflammatory factors ( supporting the """""""""""""""" fertile field hypothesis """""""""""""""" [ M.G. von Herrath et al. , Microorganisms and autoimmunity : making the barren field fertile?"""""""""""""""	supporting	other inflammatory factors	"""""""""""""""the """""""""""""""" fertile field hypothesis"""""""""""""""	1	1			
19502978	In addition , the notion that the pancreas from T1D patients is completely devoid of insulin producing cells years after the onset of disease has been challenged , whereas the concepts of whether beta cell regeneration or replication are present have also been subject to much debate.	are	beta cell regeneration or replication	present	1	1			
17568873	Neuromuscular diseases affect alveolar air exchange and therefore cause chronic respiratory failure.	cause	Neuromuscular	chronic respiratory failure	1	1			
32918127	Further study is needed into immunological manipulation of NK cells which may lead to improved colorectal cancer survival.	is needed	Further study	into immunological manipulation of NK cells	1	1			
16489633	Nonetheless , gastric cancer remains a major public health issue as the fourth most common cancer and the second leading cause of cancer death worldwide.	remains worldwide	gastric cancer	a major public health issue as the second leading cause of cancer death	1	1			
27888421	Results : Compared with patients with non-TNBC , patients with TNBC had worse OS and breast cancer cause - specific survival time in every stage and sub-stage in univariate and multivariate analyses adjusting for age , race , tumor grade , and surgery and radiation treatments in the SEER data.	adjusting	multivariate analyses	for race in the SEER data	1	1			
24070887	Findings can provide insight for diabetes educators and other healthcare practitioners regarding the issues that may interfere with optimal diabetes self - care in this population.	may interfere	the issues	with optimal diabetes self - care	1	1			
31092319	Methods : We enrolled 57 patients with chronic respiratory diseases , including interstitial lung disease and chronic obstructive pulmonary disease , and evaluated the correlations between the 4MGS and various clinical parameters , including respiratory function , the 6 - min walk test ( 6MWT ) , and daily activities , by using an accelerometer.	evaluated	Methods	the correlations between the 4MGS	1	1			
25176558	However , increase in life expectance , incomplete adherence to guidelines , difficulties in convincing governments and the population to support and adhere to prevention measures make that the burden of cardiovascular diseases is still extremely high.	is	the burden of cardiovascular diseases	still	extremely high	1	1		
27074851	Type 2 diabetes is a disorder of ages , which has become deadlier because of life style modification and adaptation in the modern world.	is	Type 2 diabetes	a disorder of ages , which has become deadlier because of life style modification in the modern world	1	1			
22681927	Cancer - associated fibroblasts ( CAFs ) is fibroblast cells activated by cancer cells in tumor with myofibroblasts cells ( MFs ) properties.	is activated	Cancer - associated fibroblasts	by cancer cells	1	1			
24292896	Patient trust in personal medical information is critical to increasing adherence to physician recommendations and medications.	is	Patient trust in personal medical information	critical to increasing adherence to medications	1	1			
10645500	For a patient with early breast cancer , lifestyle changes may be important.	may be	lifestyle changes	important	1	1			
31795618	Participants were followed up during April - May and June - July.	were followed up	Participants	during April - June - July	1	1			
31451145	Circular RNA ( circRNA ) is a unique RNA molecule with ring structure , which exhibits excellent stability and expression specificity.	exhibits	ring structure	expression specificity	1	1			
27004798	Background : The counting of poorly differentiated clusters of 5 or more cancer cells lacking a gland - like structure in a tumor mass has recently been identified among the histological features predictive of poor prognosis in colorectal cancer.	lacking	5 or more cancer cells	a gland - like structure in a tumor mass	1	1			
9607526	Background : With the introduction of colorectal cancer screening and improvements in endoscopic technology , the recognition and management of early colorectal cancer assumes increasing importance.	assumes	the management of early colorectal cancer	increasing importance	With the introduction of improvements in endoscopic technology	1	1		
24962603	The measurement of outcomes in non-metastatic colon and rectal cancer patients is a multi-dimensional endeavor involving prediction tools , standard of care , and best treatment guidelines.	involving	a multi-dimensional endeavor	prediction tools	1	1			
24625881	Glucocorticoids have been used in the treatment of prostate cancer to slow disease progression , improve pain control and offset side effects of chemo - and hormonal therapy.	have been used	Glucocorticoids	in the treatment of prostate cancer	to offset side effects of chemo - therapy	1	1		
27074851	Extensive sudy of the pathophysiology of diabetes has opened up various mysteries about the disease and has helped us to know and understand diabetes in a better manner.	has helped	Extensive sudy	us to know	1	1			
9729705	Assessment and treatment of the complex combinations of the psychological and medical symptoms involved in this patient required the interaction of medical , psychological , and nutritional services.	required	treatment of the complex combinations of the psychological symptoms	the interaction of psychological services	1	1			
32727186	Since 2010 , the National Health and Family Planning Commission has organized experts to revise the protocol in 2015 and 2017 , while the National Health Commission revised it in 2020.	has organized experts to revise	the National Health Commission	the protocol	in 2015	1	1		
15894099	An alternative approach , the progenitor / stem cell theory , predicts that only some tumour cells cause cancer progression and that these should be targeted by treatment.	predicts	An alternative approach	that these should be targeted by treatment	1	1			
30150419	Cardiovascular disease is the prevalent cause of morbidity and mortality in the world , affecting many millions of individuals every year.	is	Cardiovascular disease	the prevalent cause of morbidity in the world , affecting many millions of individuals every year	1	1			
18418443	This magnesium - binding defect ( MgBD ) consists of a decreased content of tightly bound Mg2 + ion in the cell membrane and limits the amount of Mg2 + that enters the cell , some of which combines with ATP4 - , produced by the cell , to form MgATP2 - , the currency of metabolic energy.	to form	ATP4	MgATP2	1	1			
30122917	Conclusion : PR has the potential to restore the physical , mental , and social functioning in patients with CRD , whereas medication has much more narrow effects.	has	PR	the potential to restore the mental functioning in patients with CRD	1	1			
23879588	Current issues include improving prognostic evaluation and increasing therapeutic options for women whose tumors are refractory to current frontline therapies.	include	Current issues	improving prognostic evaluation	1	1			
26989051	These important biological differences point the way to the development of new therapies for MBC based on differences rather than similarities with FBC.	based	MBC	on differences rather than similarities with FBC	1	1			
16205474	Recent randomized controlled trials and cohort studies have supported interventions for smoking cessation , blood pressure control , renin - angiotensin system blockade , the correction of lipid abnormalities , and utilizing antiplatelet agents.	have supported	Recent cohort studies	interventions for the correction of lipid abnormalities	1	1			
29112181	Vitamin D deficiency is highly prevalent in chronic pulmonary diseases such as chronic obstructive pulmonary disease ( COPD ) , cystic fibrosis , tuberculosis , and asthma , and several clinical studies have been conducted investigating the effect of vitamin D supplementation on disease outcomes.	have been conducted investigating	several clinical studies	the effect of vitamin D supplementation on disease outcomes	1	1			
24070887	Methods : University students participated in a 2 - part focus group.	participated	University students	in a 2 - part focus group	1	1			
22681927	CAFs is the main components of the tumor microenvironment.	is	CAFs	the main components of the tumor microenvironment	1	1			
30360498	Compared with the baseline , the fasting blood glucose ( FBG ) and postprandial 2 - h blood glucose ( PPG ) decreased in both the Peanut and Almond groups ( p < 0.05 ).	decreased	postprandial 2 - h blood glucose	in Almond groups	p < 0.05	1	1		
29562407	"""""""""""""""The revised part of """""""""""""""" Chinese Protocol of Diagnosis and Treatment of Colorectal Cancer """""""""""""""" ( 2017 edition ) involves new progress in the field of imaging examination , pathological evaluation , surgery , chemotherpy and radiotherapy."""""""""""""""	involves	"""""""""""""""The revised part of """""""""""""""" Chinese Protocol of Treatment of Colorectal Cancer"""""""""""""""	new progress in the field of radiotherapy	1	1			
29231918	Breast cancer is the most commonly diagnosed malignancy in women around the globe.	is	Breast cancer	the most commonly diagnosed malignancy in women around the globe	1	1			
7813802	The study of small inbred communities might be helpful because they may have fewer diabetogenic genes than outbred populations , and this would increase the power of sib - pair and population association studies.	might be	The study of small inbred communities	helpful	because this would increase the power of sib - pair studies	1	1		
29562407	The 2017 edition of the protocol would further promote the standardization of diagnosis and treatment of colorectal cancer in China , improve the survival and prognosis of patients , and benefit millions of patients with colorectal cancer and their families.	would benefit	The 2017 edition of the protocol	millions of patients with colorectal cancer	1	1			
22494609	The 5 - year insulin independence rates in group 1 ( 50 % ) and group 2 ( 50 % ) were comparable to outcomes in PTA ( group 5 : 52 % ; p >> 0.05 ) but significantly higher than in group 3 ( 0 % ; p = 0.001 ) and group 4 ( 20 % ; p = 0.02 ).	were	group 2	comparable to outcomes in PTA	1	1			
27685608	Given the poor responsiveness to standard therapy for respiratory and cutaneous symptoms , omalizumab was administered for 24 weeks with control of respiratory symptoms and short term improvement of cutaneous symptoms.	was administered	omalizumab	for 24 weeks	1	1			
25024598	A systematic search of the PubMed database revealed that several common mechanisms are involved in many of the local and systemic manifestations of NAFLD and lead to an increased cardiovascular risk.	revealed	A systematic search of the PubMed database	that several common mechanisms are involved in many of the local manifestations of NAFLD	1	1			
24618998	Less than a century ago , gastric cancer was the most common cancer in the United States and perhaps throughout the world.	was	gastric cancer	the most common cancer	in the United	Less than a century ago	1	1	
22954325	Aims : This article critically reviews the key epidemiology concerning heart rate and cardiovascular risk , potential mechanisms through which an elevated resting heart rate may be disadvantageous and evaluates clinical trial outcomes associated with pharmacological reduction in resting heart rate.	concerning	epidemiology	heart rate	1	1			
7509054	Subjects with CLD had a significantly greater frequency of tracheomalacia ( 86 % ) , feeding disorders ( 86 % ) , and hypogammaglobulinemia G ( 77 % ).	had	Subjects with CLD	a significantly greater frequency of tracheomalacia ( 86 %	1	1			
31336461	In biochemical pharmacology , as fortified by pharmacogenomics , modalities have now been proposed , through drug trials , to underline the utility of specifically designed thyroid hormone analogues in addressing metabolic syndrome , DM and associated cardiovascular pathology.	have been proposed	modalities	In biochemical pharmacology	now	1	1		
19476469	Its primary cause remains unknown , but it has been established that the clinical presentation is preceded by a long prodrome.	remains	Its primary cause	unknown	1	1			
21912423	Normal prostate tissue expresses several constituents of the endocannabinoid system including the CB ( 1 ) receptor , receptors belonging to the transient receptor potential family and fatty acid amide hydrolase , a hydrolyzing enzyme , all of which have been localized in the glandular epithelia.	belonging	receptors	to the fatty acid amide hydrolase	1	1			
12643175	Type 2 diabetes is strongly associated with nonalcoholic fatty liver disease ( NAFLD ) , a spectrum of liver damage that ranges from relatively benign hepatic steatosis to potentially fatal cirrhosis.	ranges	liver damage	from relatively benign hepatic steatosis	to potentially fatal cirrhosis	1	1		
28438369	Conclusions : The daytime respiratory instability quantified by a new measure of RSI has prognostic importance independent of sympathetic nerve activation in patients with clinically stable CHF.	has	The daytime respiratory instability quantified by a new measure of RSI	prognostic importance independent of sympathetic nerve activation in patients with clinically stable CHF	1	1			
16154715	Novel molecular biology techniques have generated a wealth of data on up - and down - regulation , activation and inhibition of specific pathways in gastric cancer.	have generated	Novel molecular biology techniques	a wealth of data on up - - regulation	1	1			
31490989	Results : Out of initially 570 papers , 36 agreed with the inclusion criteria.	agreed	36	with the inclusion criteria	1	1			
17700350	Purpose : The purpose of this review is to present the clinical issues , including risk , etiology , screening and identification , complications , management , and prevention of type 2 diabetes mellitus ( T2DM ) in children and to discuss the role of the pediatric physical therapist in effectively managing children with T2DM.	is	The purpose of this review	to present the clinical issues , including identification	1	1			
21689660	Previous pre-clinical work and human association studies suggest that urocortins have potential to exert some beneficial and other detrimental effects on the heart and major blood vessels.	have to exert	urocortins	some other detrimental effects on the major blood vessels	1	1			
32316717	Patients with lung cancer associated with ILD ( LC - ILD ) often appear clinically.	appear clinically	Patients with lung cancer	often	1	1			
32213266	Furthermore , control measures against viral outbreaks may interfere with routine diagnosis and treatment of lung cancer patients.	may interfere	control measures against viral outbreaks	with routine diagnosis of lung cancer patients	1	1			
8324654	Lung cancer is the most common cause of death from cancer for both males and females in the United States.	is	Lung cancer	the most common cause of death from cancer for both males in the United States	1	1			
19114721	The role of viral infections in the development of type 1 diabetes is a rather interesting topic because in experimental models viruses appear capable of both accelerating as well as decelerating the immunological processes leading to type 1 diabetes.	leading	the immunological processes	to type	1	1			
12880184	The aim of this review is to consider the relationship between T1DM and eating disorders in adolescence in the light of some important biological psychological and familial factors.	is	The aim of this review	to consider the relationship between T1 DM and eating disorders in adolescence in the light of some important biological familial factors	1	1			
31771743	Lung cancer is a global disease with high morbidity and mortality , which seriously affects human health.	seriously affects	high mortality	human health	1	1			
27492514	Factors that alter breathing patterns and ventilation , such as chronic respiratory diseases , may influence that precise coordination of breathing and swallowing.	alter	Factors	breathing patterns , such as chronic respiratory diseases	1	1			
20554175	More systematic and sustained efforts for research , education , surveillance , prevention , early detection and affordable treatment are required across all Latin American countries to improve health conditions for adult population and particularly for women , who are more affected by obesity and diabetes.	are required	More systematic efforts for surveillance	across all Latin American countries	to improve health conditions for adult population	1	1		
24216523	The higher percentage of lung cancer in nonsmoking women as compared with nonsmoking men suggests that lung cancer behaves differently in women.	suggests	The higher percentage of lung cancer in nonsmoking women as compared with nonsmoking men	that lung cancer behaves differently in women	1	1			
11800065	Current interventions for the prevention and retardation of type 2 diabetes mellitus are those targeted towards modifying environmental risk factors such as reducing obesity and promoting physical activity.	are	Current interventions for the prevention of type 2 diabetes mellitus	those targeted towards modifying environmental risk factors such as reducing obesity	1	1			
23733895	Although the hygiene hypothesis appears to be the most promising , positive evidence from animal , human and epidemiological studies precludes us from completely discarding any of the other hypotheses.	to be	the hygiene hypothesis	the most promising , positive evidence from epidemiological studies	1	1			
19840526	Colonoscopy continues to play an important role in screening ; however , several different screening options are available for average - risk individuals.	are	several different screening options	available for average - risk individuals	1	1			
23258779	Seven studies were included ; their quality ( measured on the Newcastle - Ottawa scale ) was good , although exposure assessment was limited and the studies showed significant heterogeneity.	showed	the studies	significant heterogeneity	1	1			
17905823	Early detection has high priority because of the possibility of early implementation of smoking cessation interventions.	has	Early detection	high priority	because of the possibility of early implementation of smoking cessation interventions	1	1		
25009119	Diabetes management guidelines offered by the American Diabetes Association and health care teams understandably place a high burden of responsibility on caregivers to check young children 's blood glucose levels , administer insulin , and monitor diet and physical activity with the ultimate goal of maintaining tight glycemic control.	understandably place	Diabetes management guidelines offered by the American Diabetes Association teams	a high burden of responsibility on caregivers	to monitor physical activity with the ultimate goal of maintaining tight glycemic control	1	1		
28438369	RSI was calculated from the frequency distribution of respiratory spectral components and very low frequency components.	was calculated	RSI	from the frequency distribution of respiratory spectral components	1	1			
25997695	Some of this research has proven to be very fruitful , providing insight into the possible mechamisms repsonsible for this disease and into possible treatment modalities.	to be	Some of this research	very fruitful	1	1			
25176558	However , increase in life expectance , incomplete adherence to guidelines , difficulties in convincing governments and the population to support and adhere to prevention measures make that the burden of cardiovascular diseases is still extremely high.	to adhere	the population	to prevention	1	1			
30360498	This study sought to compare the effect of peanuts and almonds , incorporated into a LCD , on cardio - metabolic and inflammatory measures in patients with T2DM.	sought	This study	to compare the effect of peanuts , incorporated into a LCD , on cardio - inflammatory measures in patients with T2DM	1	1			
28910812	Superiority of novel tests is visible not only in improved detection accuracy but predominantly in the assessment of tumour aggressiveness and selection of patients eligible for conservative management.	is	Superiority of novel tests	visible	1	1			
30468403	The onset of type 2 diabetes mellitus ( T2DM ) is strongly associated with obesity and subsequent perturbations in immuno - metabolic responses.	is strongly associated	The onset of type 2 diabetes mellitus	with subsequent perturbations in immuno - metabolic responses	1	1			
26560323	Of particular concern is advanced prostate cancer which can manifest as castrate resistant prostate cancer characterized by therapy resistance.	can manifest	advanced prostate cancer	as castrate resistant prostate cancer	1	1			
26264336	The article focuses on the effects of alcohol in type 1 diabetes and the difficulties a young person faces in maintaining glycaemic control when drinking alcohol.	focuses	The article	on the effects of 1 diabetes	1	1			
23806547	Future interventional studies will further clarify the significance of heart rate and targeted heart rate reduction for primary and secondary prevention in cardiovascular and cerebrovascular events.	will clarify	Future interventional studies	the significance of targeted heart rate reduction for secondary prevention in cardiovascular events	1	1			
30830168	Embracing the mechanistic connection and transcending traditional barriers between disciplines offers immense opportunities for speeding innovative research that can address the growing burden of both cancer and cardiovascular disease.	can address	innovative research	the growing burden of cardiovascular disease	1	1			
27296825	Few adherence interventions have been developed using theory , representing a gap between intervention design recommendations and research practice.	have been developed	Few adherence interventions	representing a gap between intervention design recommendations and research practice	1	1			
23402449	The prevalence and medical , psychological and financial burden of T2DM in the USA are briefly discussed , similar to the findings related to patients living with T2DM and depression in terms of health - related QoL.	are discussed	medical burden of T2 DM in the USA	briefly	1	1			
27155173	The maximum annual costs of treatment were US$ 102.10 for beclometasone , US$ 82.99 for salbutamol and US$ 1501.79 for budesonide , representing respectively 40 % , 15 % and 209 % of per capita income in Malawi , Burkina Faso and Guinea.	were	The maximum annual costs of treatment	US$ 1501.79 for budesonide , representing respectively 40 % , 15 209 % of per capita income in Guinea	1	1			
28489876	The association between low socioeconomic status and diabetes management requires further research given the paucity of evidence and the potential for diabetes management to mitigate the adverse effects of low socioeconomic status.	requires	The association between low socioeconomic status and diabetes management	further research given the paucity of evidence	1	1			
8175578	Histological studies showed columnar cell shedding all along the tracheal epithelium , bronchoconstriction , and peribronchial edema.	showed	Histological studies	columnar cell shedding all along the peribronchial edema	1	1			
24782602	Mexico requires a program for the prevention and control of gastric cancer based on national health indicators.	based	gastric cancer	on national health indicators	1	1			
28914196	Objective : The objective of this narrative review is to explore the non-modifiable and modifiable risk factors of T2DM in South Asian population , including their beliefs , attitudes , socio economic and cultural barriers and also to explore the possible implications in designing culture specific diabetes prevention and management programs.	is	The objective of this narrative review	to explore the non-modifiable risk factors of T2 DM in South Asian population , including their socio cultural barriers	1	1			
11036284	More sensitive methods would be attractive , but none has yet been evaluated properly in average - risk persons.	would be	More sensitive methods	attractive	1	1			
8724218	Finally , many studies have reported a decreased risk of lung cancer in individuals who consume high levels of fruits and vegetables ; however , clinical trials fail to support a beneficial effect of beta - carotene supplementation.	have reported	many studies	a decreased risk of lung cancer in individuals	Finally	1	1		
22424430	Biomarkers used for treatment monitoring need to show that they can serve as good surrogates of cardiovascular disease status.	need	Biomarkers used for treatment monitoring	to show that they can serve as good surrogates of cardiovascular disease status	1	1			
28095710	Despite extensive clinical research of different chemotherapy agents for more than three decades , the role of chemotherapy in prostate cancer was only established in 2004 , after demonstrating a survival benefit with docetaxel in metastatic castration - resistant prostate cancer.	was established	the role of chemotherapy in prostate cancer	in 2004	after demonstrating a survival benefit with docetaxel in metastatic castration - resistant prostate cancer	1	1		
31534209	Genetic risk is defined by the presence of particular allele combinations , which in the major susceptibility locus ( the HLA region ) affect T cell recognition and tolerance to foreign and autologous molecules.	affect	particular allele combinations	T cell recognition	to foreign molecules	1	1		
32209821	Summary : In this review , we summarize the recent data supporting the early use of novel androgen receptor inhibitors in advanced prostate cancer and aim to also frame how these drugs may fit within the existing context of docetaxel and abiraterone.	to frame	the recent data supporting the early use of novel androgen receptor inhibitors in advanced prostate cancer	how these drugs may fit within the existing context of docetaxel	1	1			
15056594	Conclusions : Public health policies are urgently required to encourage people to follow a healthy lifestyle.	are urgently required	Conclusions	to encourage people to follow a healthy lifestyle	1	1			
27384952	Therefore , women with a hereditary predisposition for breast cancer should be informed of the three risk - reducing strategies , and that their benefits are not fully understood.	should be informed	women with a hereditary predisposition for breast cancer	of the three risk - reducing strategies	1	1			
8724218	Finally , many studies have reported a decreased risk of lung cancer in individuals who consume high levels of fruits and vegetables ; however , clinical trials fail to support a beneficial effect of beta - carotene supplementation.	consume	individuals	high levels of fruits	1	1			
25531091	Gender - specific risk assessment and management have the potential to improve atherosclerotic cardiovascular disease outcomes in women.	have	management	the potential to improve atherosclerotic cardiovascular disease outcomes in women	1	1			
18568350	Many , but not all , low - risk prostate cancers are clinically insignificant , destined never to cause any harm.	are	low - risk prostate cancers	clinically insignificant	1	1			
26647911	This review reveals many sides of MPs as risk factors , biomarkers , novel forms of intercellular communication , non-invasive potential diagnostic tools and discusses their positive and negative impact on CVD.	reveals	This review	many sides of MPs	as risk discusses their positive impact on CVD	1	1		
31476947	CCK - 8 and Transwell invasion assays were utilized to determine the effect of hsa_circ_0005075 on proliferation and invasion of colorectal cancer cells.	were utilized	Transwell invasion assays	to determine the effect of hsa_circ_0005075 on proliferation of colorectal cancer cells	1	1			
15751600	The metabolic syndrome includes insulin resistance , hyperlipidemia , and hypertension with a consequent risk of early cardiovascular disease.	includes	The metabolic syndrome	insulin resistance	1	1			
32378709	However , the validity of omitting surgery for early breast cancer after primary systemic therapy has not been sufficiently established ; thus , even if pathological complete response is expected in patients showing clinical complete response , excision of the primary tumor site remains the standard treatment of breast cancer.	remains	excision of the primary tumor site	the standard treatment of breast cancer	1	1			
24070887	Findings can provide insight for diabetes educators and other healthcare practitioners regarding the issues that may interfere with optimal diabetes self - care in this population.	can provide	Findings	insight for diabetes educators regarding the issues	1	1			
24399094	The findings show that genetic counseling for diabetes at a medical check center helped adults with diabetes family history understand they are able to exert control over the onset of their disease through lifestyle modification.	helped	genetic counseling for diabetes at a medical check center	with diabetes family history understand they are able to exert control over the onset of their disease through lifestyle modification	1	1			
26277708	This brief review mainly describes the role of PDGF signalling in cardiovascular pathogenesis such as atherosclerosis , pulmonary arterial hypertension , diabetes , angiogenesis and inflammation with an emphasis on how PDGFs function in these situations and what components might serve as potential therapeutic targets against cardio - metabolic dysfunction.	describes	This brief review	the role of PDGF signalling in cardiovascular pathogenesis such as inflammation with an emphasis on what components might serve as potential therapeutic targets against cardio - metabolic dysfunction	1	1			
23412797	More recently , this genomic classification was refined into six genomic subtypes demonstrating strong resemblance to the intrinsic gene expression classification.	was refined	this genomic classification	into six genomic subtypes	More recently	1	1		
12762954	A combination of immunologic , metabolic , and genetic markers can be used to accurately predict the disease in higher - risk relatives and the general population.	to accurately predict	A combination of immunologic markers	the disease in the general population	1	1			
30975495	Bacteria , viruses , and fungi from both the upper and lower respiratory tract produce structural ligands and metabolites that interact with the host and alter the development and progression of chronic respiratory diseases.	produce	viruses	structural ligands that alter the progression of chronic respiratory diseases	1	1			
30741763	Of the more than 30 million Americans who have diabetes mellitus , as many as 95 % have type 2 diabetes.	have	as many as 95 %	type	1	1			
25732301	Annals of Internal Medicine editors develop In the Clinic from these primary sources in collaboration with the ACP 's Medical Education and Publishing divisions and with the assistance of science writers and physician writers.	develop	Annals of Internal Medicine editors	In the Clinic	from these primary sources in collaboration with the assistance of physician writers	1	1		
29562407	The 2017 edition of the protocol not only referred to the contents of the international guidelines , but also combined with the specific national conditions and clinical practice in China , and also included many evidence - based clinical data in China recently.	included	The 2017 edition	many evidence - based clinical data in China	recently	1	1		
27518283	Bayesian meta - analysis was carried out to further estimate the type 2 diabetes mellitus risk associated with hypertensive disorders during pregnancy.	associated	the type 2 diabetes mellitus risk	with hypertensive disorders	during pregnancy	1	1		
24639430	Surgery , radiation therapy and chemotherapy are the key components of rectal cancer therapy.	are	radiation therapy	the key components of rectal cancer therapy	1	1			
32648456	Methods : We searched 4 electronic databases ( PubMed , EMBASE , Cochrane , and Web of Science ) to identify randomized controlled trials ( RCTs ) comparing the change of Leicester Cough Questionnaire ( LCQ ) score , cough visual analogue scale ( VAS ) and side effects of azithromycin in patients of chronic respiratory diseases with cough.	to identify	4 electronic databases ( PubMed , Cochrane	randomized controlled trials ( RCTs ) comparing the change of Leicester Cough Questionnaire ( LCQ ) score , cough visual side effects of azithromycin in patients of chronic respiratory diseases with cough	1	1			
31421262	Bone , lung , liver , and brain are generally accepted as the primary target sites of breast cancer metastasis.	are generally accepted	Bone	as the primary target sites of breast cancer metastasis	1	1			
25249787	Type 2 diabetes is a serious and common chronic disease resulting from a complex inheritance - environment interaction along with other risk factors such as obesity and sedentary lifestyle.	is	Type 2 diabetes	a serious chronic disease resulting from a complex inheritance - environment interaction along with other risk factors such as sedentary lifestyle	1	1			
17700350	Summary of key points : In studies done worldwide , T2DM is being diagnosed in children at rates much greater than that of type 1 diabetes.	done	studies	worldwide	1	1			
28800316	In addition , tissue and serum miR - 144 levels were both associated with clinical stage and lymph node metastasis.	were associated	tissue and serum miR - 144 levels	with clinical stage and lymph node metastasis	1	1			
9729705	The authors describe the successful treatment of a 17 - year - old female with comorbid type 1 diabetes mellitus and anorexia nervosa within the context of a residential program in a tertiary care facility.	describe	The authors	the successful treatment of a 17 - year - old female with comorbid type 1 anorexia nervosa within the context of a residential program in a tertiary care facility	1	1			
27607596	Recent findings : Increased risk of lung cancer in HIV - infected persons is primarily due to higher smoking rates , but emerging evidence also implicates immunosuppression and inflammatory processes.	implicates	emerging evidence	immunosuppression	1	1			
