,Subj_Pred,Obj,Obj_true,PMID
457,an association between a polymorphism of the angiotensin converting enzyme has been reported,[start] as a basis for the application of cardiovascular disease in [UNK] asian countries [end],[start] Over the last decade [end],11256587
458,3500 - 4000 donkeys estimated,[start] from the [UNK] of [UNK] [UNK] [UNK] [UNK] [end],[start] to be about 35 per cent of the UK population [end],27534982
459,This paper is questioning,[start] the study of [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] whether elevated tHcy is a causal factor [end],10583714
460,the one is,[start] a [UNK] of [UNK] [end],[start] best overall in a given situation [end],30720844
461,emphasis is placed,[start] on the basis for the application of therapies of these pathogenesis [end],[start] on delaying the progression of chronic kidney disease [end],19756163
462,Cardiac are becoming,[start] beneficial in [UNK] [end],[start] targets of both clinical practice [end],23386789
463,these RS exacerbate,[start] for [UNK] [end],[start] DNA damage proteins [end],23911986
464,S4 was detected,[start] in patients with stage [end],[start] in nine ( 4.5 per cent ; significantly older than those without S4 [end],27534982
465,Rabbits require,[start] the disease [end],[start] there are no rabbit models of metabolic syndrome [end],17113010
466,Many countries are establishing,[start] the leading cause of death in women [end],[start] efforts to address chronic diseases already [end],23239202
467,Successful applications of CBT in cardiovascular disease are described indicated,[start] to design therapeutic strategies for prevention of cardiovascular disease [end],[start] some the remaining problems [end],11151801
468,therapy for one disease may negatively affect,[start] cardiovascular disease risk [end],[start] the outcome of the other disease [end],18319102
469,endogenous transcripts display,[start] [UNK] [end],[start] differential expression across species [end],30341894
470,The release of the American Heart Association 's 2030 Impact Goal underscores,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] the importance of cardiovascular health surveillance systems for the acquisition of information sufficient to support evaluation [end],31992050
471,Uric acid may be,[start] important part of the disease in the past 10 years [end],[start] a marker for risk [end],26341316
472,This supplement to provide,[start] a timely snapshot of the socio economic aspects of this environment as it applies to practice both in the united,[start] a timely snapshot of the scientific aspects of this environment as it applies to practice internationally [end],23257320
473,Patients with chronic kidney disease have,[start] a major role in [UNK] [end],[start] a high burden of cardiovascular mortality [end],19756163
474,The N - terminal tails of histones creating,[start] the effect of [UNK] are modified by the [UNK] [end],[start] a unique platform for transcriptional regulation [end],24801729
475,a well - balanced diet combined,[start] with a high incidence of diabetes [end],"[start] with an exercise program , cessation of the monitoring of blood pressure in high - risk patients [end]",1772731
476,Key findings from multiple human studies have shown,[start] that the effect of [UNK] [UNK] [UNK] [UNK] [end],[start] that clonal haematopoiesis in the absence of overt haematologic alterations is associated with mortality [end],32715520
477,long - term aerobic exercise can reduce,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] the atherogenic activity of endothelial cells [end],20932264
478,endogenous transcripts display,[start] [UNK] [end],"[start] differential expression across , developmental stages [end]",30341894
479,Other antidepressants have,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] neutral or beneficial effects in various cardiovascular disorders [end],18785947
480,the clinical need for a novel diagnostic biomarker is,[start] for the early detection of lung cancer among the treatment of [UNK] cancer in the treatment of [UNK] [end],[start] ongoing [end],24726001
481,Cardiovascular disease is,[start] a leading cause of death in women [end],[start] a serious complication of diabetes mellitus [end],24582090
482,atherogenesis theories consider,[start] [UNK] [end],[start] the crucial role of inflammation in the initial development [end],16222630
483,cardiac troponin T measured,[start] by the presence of [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] by a highly sensitive brain natriuretic peptide [end],22424430
484,Dyslipidemia is,[start] a major cause of the [UNK] of [UNK] [end],"[start] a significant risk factor for the progression of cardiovascular disease , particularly when associated with other risk factors [end]",11288327
485,These mutations h s p c,[start] structural ligands that alter the progression of chronic respiratory diseases [end],[start] to their clonal expansion within the limiting bone marrow niche [end],32715520
486,Cardiovascular disease is,[start] a leading cause of death in women [end],[start] the leading cause of mortality in women [end],12084395
487,the information in generating,[start] [UNK] [end],[start] hypotheses on dietary risk factors for CVD [end],11710356
488,newer models take,[start] the effect of [UNK] [end],[start] into account gender differences [end],21929342
489,the information in generating,[start] [UNK] [end],[start] hypotheses on nutritional risk factors for CVD [end],11710356
490,The mediation analyses indicated,[start] to explore the [UNK] of [UNK] [end],[start] partial mediation in working hours [end],24328889
491,A range of therapies exist,[start] for [UNK] [end],[start] although there is significant interest in further understanding disease pathogenesis in order already [end],21689660
492,More research is needed,[start] to determine whether [end],[start] to further characterize the extent of environmental exposures [end],27886791
493,Cardiovascular disease ( CVD ) management is,[start] one of the leading causes of death among women [end],[start] a crucial area of healthcare where information gaps are known to exist [end],28757537
494,A brief overview of different cardiovascular diseases is presented,[start] in the newspaper [end],[start] in this article [end],20932116
495,Some antipsychotics cause,[start] [UNK] [UNK] [UNK] [end],[start] diabetes mellitus frequently [end],20838345
496,Echocardiography to be,[start] the most important [UNK] of [UNK] [end],[start] due to a ventricular septal defect in one [end],27534982
497,little can be done,[start] in [UNK] [end],[start] to influence the contribution of aging to the increasing global prevalence of diabetes [end],15340730
498,The mitochondrial respiratory chain is,[start] a [UNK] of [UNK] [UNK] [UNK] [UNK] [end],[start] a source of ATP [end],23911986
499,Conclusion : reporting of risk factors are,[start] more important than the [UNK] of [UNK] [end],[start] the key components to controlling cardiovascular diseases in refugees [end],32139199
500,clinical trial outcomes associated,[start] with the development of t1d [end],[start] with pharmacological reduction in resting heart rate [end],22954325
501,each variable cardiovascular risk factor incorporate,[start] for their patient s [end],[start] in everyday practice of cardiologists as well [end],29473518
502,Promoting doctoral education in China are,[start] responsible for tumor heterogeneity [end],[start] critical steps in promoting nurse - led programmes [end],19207799
503,Chronic obstructive pulmonary disease is characterized,[start] by the disease [end],[start] by largely irreversible airflow limitation [end],26190174
504,several active metabolites of vitamin D can exert,[start] structural ligands that alter the progression of chronic respiratory diseases [end],[start] vitamin D3 receptor trans activation [end],30150419
505,bilateral oophorectomy in young women are associated,[start] with the disease [end],[start] with an increased incidence of myocardial infarction [end],19811237
506,the process identify,[start] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] the risk factors present in childhood that are associated with future cardiovascular events in adulthood [end],29345597
507,breast cancer to be,[start] a leading cause of cancer related deaths [end],[start] the most important chronic disease in women [end],19811232
508,the clinical manifestations of cardiovascular disease may not be,[start] in the study [end],[start] apparent until later [end],20113258
509,multisectoral approaches across the lifecourse reduce,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] risk [end],23239202
510,this risk function derives,[start] to be [UNK] [end],[start] from all types of alcoholic beverages [end],12569230
511,"common cardiovascular diseases , such as hypertension are associated",[start] with diabetes [end],[start] with short leucocyte telomeres [end],23478256
512,15 experimental clinical studies describe,[start] the association of cardiovascular disease [end],[start] their potential [end],31068021
513,cholesterol pressure - lowering agents into a fixed - dose combination pill called,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] the cardiovascular polypill has been proposed as complementary care in the prevention of cardiovascular diseases in both the primary preventions of cardiovascular disease [end],27083928
514,Improving infant health may be,[start] the disease s [end],[start] the key to effective prevention of cardiovascular disease in adult life [end],8057957
515,Understanding challenges of treating cardiovascular disease in women is,[start] the effect of [UNK] on the role of [UNK] [end],[start] essential to improving population health [end],29406939
516,The total cost among all persons age 35 and over including was,[start] a major cause of death [end],[start] $ 2.7 billion [end],9085391
517,This review summarizes,[start] the role of these in cancer patients [end],[start] our current understanding of the role of histone methylation in modulating the vascular transcriptome [end],24801729
518,These studies have produced,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] inconsistent results [end],16222630
519,lipid disturbance might play,[start] [UNK] [end],[start] an important role in the pathophysiological process of chronic low levels of lead exposure [end],30404996
520,This article focuses,[start] on the latest advances in clinical trials research on the treatment for prostate cancer [end],[start] on known causes of cardiovascular disease in the small exotic mammal [end],19131033
521,cardiovascular disease will become,[start] a major cause of death in the world [end],[start] even more prominent As the world 's population ages [end],21377626
522,Women are,[start] more susceptible to others [end],[start] more affected by these diseases than by all forms of cancer [end],20554175
523,systems - level factors contribute,[start] to the association of cardiovascular disease [end],[start] to cardiovascular disease necessitates multisectoral approaches across the lifecourse that reduce cardiovascular mortality through the delivery of quality health care services [end],23239202
524,The most valid species / strains for the study of cardiovascular disease to be,[start] useful animals [end],[start] small rodents [end],17113010
525,These risk factors may include,[start] [UNK] [end],[start] hypertensive disease of pregnancy [end],29744010
526,cardiovascular diseases are,[start] responsible for the disease of mortality [end],[start] still the most important cause of death In the industrialized world [end],8166990
527,H2 S protects,[start] [UNK] [end],[start] the cardiovascular system [end],32090295
528,diabetes are,[start] a major public health problem [end],[start] at risk for cardiovascular disease [end],24582090
529,This review reveals,[start] many different types of [UNK] [end],[start] many sides of MPs as risk discusses their negative impact on CVD [end],26647911
530,Several reports have demonstrated,[start] a major role in the development of t1d [end],[start] an association between psoriasis and cardiovascular diseases such as arrhythmia [end],20666273
531,microbiota bridges,[start] the gap between cardiovascular cardiovascular disease risk [end],[start] the gap between cardiovascular residual risk [end],30016413
532,resistance training has,[start] a lot of work [end],"[start] profound beneficial effects on improving muscle strength and endurance , preventing osteoporosis and improving quality of life both in the healthy and cardiovascular patients including women and heart failure patients [end]",19124415
533,the major goal being,[start] to provide the relationship between the development of cardiovascular disease [end],[start] early intervention to lessen the impact of this comorbidity [end],22269967
534,Cardiovascular disease places,[start] a heterogeneous disease [end],[start] a substantial burden on the health care systems of Europe [end],24014390
535,The Expert Working Group recommends,[start] the role of the development of t1d [end],"[start] that : people with established clinically stable cardiovascular disease should aim , over time , to achieve 30 minutes or more of moderate intensity physical activity on most [end]",16411872
536,Coronary heart disease are,[start] a major cause of cancer related deaths [end],[start] the commonest causes of death for people [end],8057957
537,"diagnostic options , including a formulary are provided",[start] in the study of [UNK] [end],[start] for these species [end],19131033
538,these risks should be,[start] more effective in reducing the risk of t2d [end],[start] a consideration to both the individual [end],28294639
539,"Epigenetic biomarkers , which include histone modifications are",[start] [UNK] immune response [end],[start] modifiable [end],24768945
540,CPX testing allows,[start] a useful devices for breast cancer to reduce the [UNK] [end],[start] for the objective assessment of aerobic capacity [end],8088093
541,rigorous application required,[start] to design for [UNK] for [UNK] interventions [end],[start] for the emerging knowledge [end],23244361
542,A debate has emerged,[start] to the [UNK] of [UNK] [UNK] [UNK] [end],[start] as to what should be the ' appropriate ' cardiovascular agenda for sub-Saharan Africa [end],18607395
543,Growing evidence supports,[start] the effect of [UNK] the disease [end],"[start] a causal relationship between cardiovascular disease and psychosocial factors such as mental health , chronic stress , and low socioeconomic status [end]",23621966
544,The model has the variance for,[start] [UNK] [end],[start] 72 % [end],9095456
545,Gender were,[start] as a disease [end],[start] significant determinants of the age [end],9095456
546,The release associated,[start] this disease [end],[start] metrics for success underscores the importance of cardiovascular health surveillance systems for the acquisition of information sufficient to support implementation [end],31992050
547,incidence of disease has been computed,[start] among [UNK] [end],[start] studies [end],6535244
548,cardiovascular disease does not occur,[start] in the [UNK] of [UNK] [end],[start] until adulthood [end],29345597
549,A clear - cut biomarker function of resistin in cardiovascular disease needs be clarified,[start] more effective in the treatment of t2d patients [end],"[start] by additional large - scale , well - designed prospective studies [end]",22498016
550,Developing countries are subject to,[start] the key epidemiological literature on the role of lung cancer [end],[start] the same risks [end],3342425
551,diverse CV abnormalities can be quantified,[start] in the past several countries with the disease of [UNK] [end],[start] by impedance cardiography [end],29470788
552,This overview provides,[start] a comprehensive outlook of its diagnostic criteria [end],"[start] a Europe - wide update on the current burden of cardiovascular disease , and specifically of coronary heart disease [end]",24014390
553,Heartwatch is,[start] a major cause of the [UNK] of [UNK] [end],[start] a national program in Irish general practice for the secondary prevention of cardiovascular disease [end],16525531
554,The evidence highlighting,[start] the association of cardiovascular disease [end],[start] the importance of potassium homeostasis in cardiovascular disease [end],14736430
555,a well - balanced diet combined,[start] with a high incidence of diabetes [end],"[start] with an exercise program , cessation of weight control [end]",1772731
556,the absolute benefits are,[start] more effective than the treatment of t2d [end],[start] many times greater due to the size of the predicted CVD burden in Asia [end],10423080
557,Myths are undermining,[start] the risk of diabetes [end],[start] funding for research [end],9637954
558,cells that constitute the vasculature undergo,[start] as a major cause of cancer related deaths [end],[start] profound changes both morphologically paralleling alterations in gene expression profile In disease settings [end],24801729
559,The combination of behavioral factors requires,[start] a multisector strategy that cuts mortality through quality health care services [end],[start] a multi-sector strategy that cuts mortality through quality health care services [end],25172068
560,This review gives,[start] the role of the [UNK] of [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] in [UNK] [end],[start] a restricted summary of the most important prevention guidelines [end],25176558
561,Nonalcoholic fatty liver disease are,[start] more effective than [UNK] in patients with chronic respiratory diseases [end],[start] two diseases that are common in the general population [end],25024598
562,Cardiovascular disease is,[start] a leading cause of death in women [end],"[start] the prevalent cause of mortality in the world , affecting many millions of individuals every year [end]",30150419
563,Spontaneous mutations in rats provide,[start] several complementary models of insulin resistance one of insulin resistance one of insulin grains of chronic respiratory diseases [end],"[start] several complementary models of obesity , one of which spontaneously develops cardiovascular ischemic lesions [end]",17113010
564,Improvements in life expectancy at birth lead,[start] to a high incidence of diabetes [end],[start] to predictable shifts in the cause - of - death structure over time [end],3342425
565,The prevalence - based cost - of - illness analysis was applied,[start] in this review [end],[start] to estimate indirect costs of cardiovascular disease in 5 - year intervals from 1972 to 1992 ( in 1992 prices [end],9085391
566,Questionnaires measuring,[start] a measure of ingredients [end],[start] adherence to anti-haemorrhage treatment for atrial fibrillation [end],30720844
567,Heart rate is,[start] [UNK] [end],[start] a predictor of all - cause mortality in patients with cardiovascular disease [end],23806547
568,its more sinister form have been linked,[start] [UNK] [end],[start] worldwide [end],23227282
569,The effectiveness of treatment of chronic illnesses can be optimised,[start] to be [UNK] [end],[start] with adherence to medication treatment [end],30720844
570,a possibly causal risk factor for cardiovascular disease may be,[start] more than [UNK] [end],[start] of equal importance to hypertension [end],10583714
571,Senescence is driven,[start] by the prostate cancer [end],[start] by many factors including the DNA damage [end],23478256
572,its metabolites play,[start] a pivotal role in cardiovascular disease including cardiovascular disease including myocardial infarction [end],"[start] a pivotal role in the development of cardiovascular disease , including heart failure [end]",30385177
573,Circular RNA are,[start] one of the leading causes of disability by the year 2020 [end],"[start] endogenous transcripts that display differential expression across , developmental stages [end]",30341894
574,decreased glomerular filtration rate are,[start] in [UNK] [end],[start] probably independent cardiovascular disease risk factors although the impact of the latter is modest [end],16205474
575,Evidence is growing,[start] the most [UNK] of [UNK] [UNK] [UNK] [UNK] [end],[start] regarding the benefits of intervention of newly recognized risk factors for cardiovascular disease such as oxidant stress [end],15490402
576,several large - scale clinical studies support,[start] a major public health problem [end],[start] this finding [end],30150419
577,DNA histone modifying,[start] [UNK] [end],[start] enzymes [end],24801729
578,major risk factors contributing,[start] to the pathogenesis of t2 dm patients in native american adolescents indicating the past 15 15 40 15 15 15,[start] to cardiovascular disease [end],18287250
579,the loss of ATP may be,[start] as a [UNK] of [UNK] [end],[start] more detrimental ultimately [end],23911986
580,the complex interactions among the determinants of cardiovascular disease vary,[start] [UNK] [end],[start] in different contexts [end],23239202
581,cardiovascular disease varied,[start] the leading cause of death in women [end],[start] by country of origin [end],32139199
582,One donkey had,[start] [UNK] [UNK] [UNK] [end],[start] nodular lesions in the intima of proximal aorta of Valsalva [end],27534982
583,Cardiovascular diseases are,[start] responsible for the disease of mortality [end],[start] the main object of death in the world [end],26647911
584,S1 were detected,[start] in the [UNK] of [UNK] [end],[start] in all donkeys [end],27534982
585,One randomized study in patients on hemodialysis reported,[start] a sense of accomplishment [end],[start] a reduction in the plasma methylarginines with valsartan [end],18090678
586,Great advances are being made,[start] the same [UNK] of [UNK] [end],[start] in the realm of cardiovascular disease [end],15340730
587,those specific to adherence to hypertension treatment are,[start] [UNK] [end],[start] the most numerous [end],30720844
588,The purpose of this review is,[start] to review recent guideline recommendations on therapeutic strategies while providing practical recommendations for the management of diabetes [end],[start] to describe the evidence that the process identify the risk factors present in childhood [end],29345597
589,Cardiovascular disease is,[start] a leading cause of death in women [end],[start] a major cause of the leading cause of death in renal transplant recipients [end],18287250
590,the multiple roles of resistin are discussed,[start] in the study of [UNK] in the prostate cancer [end],[start] In this review [end],22498016
591,PDGF - BB was approved,[start] for the early detection of colorectal cancer among [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] by the United States Drug Administration for promoting wound healing [end],26277708
592,Cardiovascular disease in small exotic mammals is,[start] common in the us [end],[start] anecdotally common [end],19131033
593,"a major , if not the most important , contributor to premature death globally is",[start] a significant role in [UNK] [end],[start] largely related to cardiovascular disease [end],27083928
594,the WHO / MONICA Project will have completed,[start] the association between polypharmacy and all cause of mortality [end],[start] its 10 - year course In 1994 [end],8166990
595,MPs on signaling,[start] [UNK] [end],[start] among cells [end],26647911
596,a health survey carried out,[start] by the public health institute of iceland in [UNK] [end],[start] by the Public Health Institute of Iceland in 2007 [end],24328889
597,these peptides have been,[start] as [UNK] of [UNK] [end],[start] thus [end],21689660
598,epidemiological evidences suggesting,[start] a major role in the [UNK] of the [UNK] of the [UNK] of [UNK] [end],[start] that microbiota bridges the gap between diet [end],30016413
599,Treatment with statins can reduce,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] cardiovascular morbidity in patients with renal insufficiency [end],14978153
600,Questionnaires specifically measuring adherence to anti-haemorrhage treatment for atrial fibrillation are,[start] this association [end],[start] noticeably absent [end],30720844
601,primary care clinicians to understand,[start] the risk of microvascular complications such as disease [end],[start] the principles of multiple risk factor assessment [end],2495541
602,genetic mechanisms underlying,[start] the risk of microvascular complications such as disease [end],"[start] the physiology of specific cardiovascular disease , such as heart failure [end]",15458691
603,These benefits would be,[start] more likely to be high among patients [end],[start] approximately additive [end],10423080
604,the flow models to improve,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] treatment planning [end],28942268
605,plaque thrombus are triggered,[start] for patients [end],[start] by the activities of the patient in many cases [end],7736485
606,measures make,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] that the burden of cardiovascular diseases is still extremely high [end],25176558
607,These proposals should be guided,[start] by the patient [end],[start] by leaders in the scientific community [end],25172068
608,"These risk factors , which may include hypertensive disease of pregnancy confer",[start] cardiovascular disease [end],[start] additional risk in women besides the traditional risk factors [end],29744010
609,heart rate is,[start] [UNK] [end],[start] accessible [end],23806547
610,challenges will need to address,[start] [UNK] [UNK] to the [UNK] of [UNK] [end],[start] federal governments [end],31992050
