,Subj_Pred,Obj,Obj_true,PMID
460,dietary modification by reducing salt represents,[start] a major cause of cancer [end],[start] a practical strategy to prevent gastric cancer In conclusion [end],17577615
461,the indications for resection remain,[start] more likely to be diagnosed with cardiovascular disease [end],[start] to be clarified [end],26643880
462,Laparoscopic surgery for gastric cancer has become,[start] a major cause of early detection of cancer [end],[start] extremely widespread in recent years especially in Asian countries due to its low invasiveness [end],26917602
463,Patients with early GC undergoing endoscopic resection to develop,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] metachronous lesions than patients [end],27531538
464,the German FLOT4 - AIO trial pushed,[start] the effect of [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] the perioperative chemotherapy of gastric cancer to a high point [end],30799543
465,ten healthy subjects were recruited,[start] to provide a timely breast cancer the treatment of the treatment for breast cancer in this review for adults [end],[start] to assess novel serum biomarkers for gastric cancer using antibody microarray technology In this study [end],30873760
466,A systematic search of articles in the Cochrane Library was conducted,[start] to review recent guideline recommendations on therapeutic strategies while providing practical recommendations for the management of colorectal cancer [end],[start] to identify relevant literature [end],28415651
467,"most of these eleven cytokines , including SLAMF8 to be elevated",[start] in the study of the pathogenesis of t2 dm in south asian population including their treatment [end],[start] in gastric cancer serum samples for the first time in this study [end],30873760
468,Early detection after screening program for subsequent surgical treatment including appropriate lymph node dissection has been developed successfully,[start] as a significant worldwide public health problem [end],[start] in high risk areas such as East Asian countries [end],26315523
469,the prognosis of patients is,[start] more than a [UNK] [end],[start] still poor [end],25320503
470,other studies will provide,[start] the potential for greater risk of microvascular disease disease disease disease disease [end],[start] more effective evidence - based recommendations for the best perioperative therapy options of LAGC in Asian countries [end],30799543
471,The need to have protocols led,[start] a major reappraisal of management practices in breast cancer in children [end],[start] a group of molecular biologists to convene a workshop [end],10593993
472,Gastric cancer is,[start] a leading cause of cancer [end],[start] especially prevalent in Asian countries [end],25278684
473,cancer to find,[start] the [UNK] of [UNK] [end],[start] gastric cancer patients at an early and putatively curative stage of the disease [end],16825900
474,prevention consists,[start] of the disease [end],[start] of genetic susceptibility [end],20870917
475,endoscopic surveillance is warranted,[start] as a major disease [end],[start] in this special cohort [end],27531538
