,Subj_Pred,Obj,Obj_true,PMID
483,Depressive symptoms partially mediated,[start] the risk of lung cancer [end],[start] the relation between diabetes - related bullying and overall self - management [end],16769387
484,positive gestational diabetic women form,[start] beneficial effects on providing glycaemic control [end],[start] a subset of patients with increased risk of developing type 1 diabetes shortly after pregnancy [end],8805027
485,This chapter of the Yearbook of Advanced Technology in Diabetes reviews,[start] the [UNK] [UNK] [UNK] [end],[start] the key articles that have appeared in this field between January 2008 and June 2009 [end],20377666
486,The large intra-patient variability in type 1 diabetic patients reduces,[start] the risk of lung cancer [end],[start] the ability to achieve adequate blood glucose control [end],27686710
487,the processes controlling the differentiation of nonpancreatic progenitors are,[start] [UNK] [end],[start] unravelled [end],16847277
488,This Seminar gives,[start] a [UNK] [UNK] [end],[start] an overview of the current understanding of the disease [end],29916386
489,factors may be associated,[start] with [UNK] [end],[start] with the absence of preconception care [end],16357787
490,The purpose of prediction is prevention suggest,[start] that the [UNK] is not a [UNK] immune system is [UNK] [end],[start] that it is possible to modify the disease process [end],15536874
491,more consistent sleepers benefitting,[start] the [UNK] [end],[start] more from a night of high - quality sleep [end],26994852
492,was recently highlighted i.e. components processed in the ubiquitin / proteasome system engaged,[start] the [UNK] of [UNK] therapy in the [UNK] [end],[start] in autophagic pathways [end],24582332
493,The clinical nature of autoimmune diabetes poses,[start] a major cause of [UNK] [end],[start] important therapeutic questions regarding conventional therapy for hyperglycemia [end],16478821
494,Earlier trials showed,[start] a higher rate of in the [UNK] of the [UNK] [end],[start] that these approaches have been supplanted by tolerance - induction strategies [end],16932263
495,Patients reported,[start] a significant effect [end],[start] a significant decrease in PHF for most RAND - 36 subscales [end],15789936
496,the experience that comes with age of lecturers will be,[start] [UNK] [end],[start] an important factor to enable such program to succeed [end],29083332
497,Comparison of these variants with those reveals,[start] the [UNK] [end],"[start] three important findings : ( 1 ) there is a high degree of overlap in implicated variants in diseases with similar pathophysiology , ( 2 ) in diseases with differing pathophysiology the same variants are often implicated in opposite roles , ( 3 ) in diseases with differing pathophysiology that have many non-overlapping or oppositely implicated variants [end]",26454449
498,These data in planning,[start] the most important ongoing research [end],[start] future management strategies [end],16898876
499,Review of the literature suggests,[start] that the current canadian diabetes association clinical activities for clinical practice guidelines are insufficient to provide a basis for health,[start] that the concept of type 1 diabetes as an immunemediated disease emerged rapidly over the period from 1974 to 1976 [end],11272129
500,adults have [number of] type diabetes mellitus,[start] a disease [end],[start] 1 [end],29944065
501,The strongest relationship was,[start] a [UNK] [end],[start] poorer metabolic control in type 1 diabetes patients [end],25294115
502,Recent studies demonstrate,[start] a potential for identifying specific molecules with [UNK] [end],[start] an association between [end],22753003
503,the extrapolation process of frequency from in vivo models to patients needs,[start] to be [UNK] [end],[start] to be carefully reconsidered [end],23648893
504,This study offers,[start] a unique group of patients who need medical care [end],[start] preliminary evidence that stabilizing serum glucose improves classroom attention [end],16492429
505,current knowledge of pathogenesis ( targeting trimolecular recognition complex : major peptide allows,[start] to be effective [end],[start] accurate diagnosis [end],22548954
506,"Many factors , environmental to cause",[start] [UNK] [end],[start] 1 diabetes [end],15852446
507,initiation of worldwide trials aimed,[start] at least in small group [end],[start] at the prevention of the disease [end],12762954
508,Autophagy could play,[start] a major role in the development of gastric cancer [end],[start] a role in I [end],24582332
509,The main thrust of this review to ascertain,[start] the [UNK] [end],[start] where there were gaps in the literature for studies [end],18053255
510,The adverse effects of hypoglycaemia on management of diabetes in individual patients may be,[start] likely to be effective [end],[start] profound [end],9047087
511,The adverse effects of hypoglycaemia on social function of diabetes in individual patients may be,[start] important [end],[start] profound [end],9047087
512,the body 's natural defense system fails,[start] the [UNK] [end],[start] to differentiate its own cells from the foreign cells [end],32421967
513,improved sanitation have altered,[start] different [UNK] [end],[start] our interactions with certain infectious agents such as helminths [end],23291464
514,Prospective ' quality of life change was defined,[start] measure of all thing [end],[start] as the difference in assessed quality of life status between 1990 and 1988 [end],8281732
515,Th17 cells involved,[start] in the [UNK] [end],[start] in T1 D [end],26843788
516,potential health complications associated,[start] with a high risk of developing cardiovascular disease [end],[start] with long - term T1DM [end],18729155
517,The purpose of this study was,[start] to provide the child with the skills necessary to manage diabetes over a lifetime [end],[start] to examine [end],32889433
518,combination therapies employing multiple safe agents to be,[start] [UNK] [UNK] [end],[start] the future of type 1 diabetes intervention studies [end],17940453
519,those who have high levels of depressive symptoms in adolescence to continue,[start] the [UNK] [end],[start] to have such symptoms in early adulthood [end],17659065
520,Diabetics on intensive therapy protocols had,[start] a [UNK] [UNK] [UNK] to the [UNK] of [UNK] [UNK] [end],[start] better academic ratings overall ( p < 0.02 [end],19496963
521,These unknown environmental factors playing,[start] a major impact on endothelial function [end],[start] a particularly substantial role in adults [end],12116172
522,diligence required,[start] to treat dogs with [UNK] [end],[start] by patients [end],25529223
523,predicting the disease without a primary prevention capability raises,[start] a disease [end],"[start] ethical considerations because of induced stress , lifestyle changes , cost and potential effects on insurability [end]",11979016
524,This commentary provides a brief review of the complexities before discussing,[start] the current [UNK] [end],[start] the main results of the two papers [end],27044339
525,NMO raises,[start] the current [UNK] [UNK] [UNK] [UNK] of the clinical [UNK] of gastric cancer [end],[start] the possibility that T - cell - mediated autoimmunity is involved in the pathogenesis of both FT1 D [end],30918186
526,diabetes management to mitigate,[start] the most important [UNK] [end],[start] the adverse effects of low socioeconomic status [end],28489876
527,These results indicate,[start] a new method of early treatment strategies [end],[start] that executive functioning skills ( e.g. ) were related to adherence [end],20215458
528,The prevalence of fatigue is influenced,[start] from one of the most frequently [end],[start] by psychological stress is needed [end],29944065
529,this Complications Trial era relating,[start] to the development of lung cancer [end],[start] to metabolic control [end],16898876
530,Type 1 diabetes is,[start] a major cause of the disease [end],[start] a challenging disorder to manage [end],26264336
531,those same therapeutic strategies seek,[start] beneficial effects on providing glycaemic control [end],[start] to prevent progression to insulin - dependence or even to reestablish normal glucose tolerance [end],7821148
532,Further studies are,[start] important [end],[start] necessary to define the toxicity of this prior to clinical use [end],3554198
533,clinical trials to increase,[start] the [UNK] [end],[start] awareness of the potential for prevention of type 1 diabetes [end],23786297
534,researchers strive,[start] the disease [end],[start] to battle the disease with new corrective strategies [end],15229371
535,Advances in treatment for subjects with diabetes are not,[start] the same disease [end],[start] yet sufficient to prevent the deleterious impact of diabetes on the early morbidity [end],18729155
536,education to endocrinologist are needed,[start] to provide the child with the skills necessary to manage diabetes over a lifetime [end],[start] to provide the child with the skills necessary to manage diabetes over a lifetime [end],17059972
537,19 children aged,[start] in [UNK] [end],[start] between seven and 12 years old [end],22481729
538,obese African American individuals living,[start] [UNK] [end],[start] in large urban areas [end],11711327
539,The self - efficacy score showed,[start] a higher team lose the game of gastric cancer [end],[start] significant improvement in both CBT ( NDC ( P = .03 ) groups over time [end],28419661
540,This parameter provides,[start] a major impact on the primary care of patients with type 1 diabetes [end],[start] a valuable endpoint for quality control in paediatric diabetology [end],9877034
541,islet transplant alone has raised,[start] their [UNK] [end],[start] concern about its clinical utility [end],22494609
542,T1 DM Patients need,[start] to treat the disease [end],[start] to fully understand the effects of exercise on metabolism [end],32342453
543,the field needs,[start] 1 to improve detection of risk of type 1 diabetes 2 to improve staging of progression 3 to perform smaller,"[start] 1 ) to improve detection of risk of type 1 diabetes , ( 2 ) to improve staging of progression , ( 3 ) to perform smaller , shorter , ( 4 ) to increase awareness of the potential for prevention of benefit / risk of prevention [end]",23786297
544,referral to a certified diabetes educator are needed,[start] to provide the child with the skills necessary to manage diabetes over a lifetime [end],[start] to provide the child with the skills necessary to manage diabetes over a lifetime [end],17059972
545,Databases MEDLINE via PsycINFO were searched,[start] for peer reviewed articles using the [UNK] operators [end],"[start] for peer - reviewed articles """"""""""""""""""""""""""""""using the following search terms """""""""""""""""""""""""""""""" Fatigue"""""""""""""""""""""""""""""" [end]",29944065
546,48 % were,[start] in [UNK] [end],[start] unaware of the risk of congenital malformations [end],16357787
547,Type 1 diabetes is,[start] a major cause of the disease [end],[start] a tremendously challenging disease for families to manage [end],17059972
548,Type 1 diabetes is,[start] a major cause of the disease [end],[start] due to destruction of insulin - secreting islet cells [end],15536874
549,MAS is associated,[start] with [UNK] [end],[start] with hyperglycemia secondary to growth hormone excess [end],32037600
550,Type 1 diabetes is,[start] a major cause of the disease [end],[start] a chronic autoimmune disease characterised by insulin deficiency [end],29916386
551,This review addresses,[start] the [UNK] [UNK] [UNK] [end],[start] the epigenetic mechanisms responsible for the development of T1 D [end],28552218
552,current knowledge has stimulated,[start] the same [UNK] [end],[start] the search for novel safe preventive therapies [end],22548954
553,one may encounter,[start] the [UNK] [end],[start] frequently [end],18809649
554,Multiple environmental factors found in variable combinations in individual patients are involved,[start] in the past [end],[start] in the development of T1DM [end],31534209
555,this clinical achievement raises,[start] the current state of the knowledge [end],"[start] new questions about for whom , and when , immunological strategies might be developed to how to achieve this goal [end]",31533907
556,This review seeks,[start] structural [UNK] in [UNK] of [UNK] [UNK] patients with type 1 diabetes [end],[start] to provide a roadmap for future interventions [end],17940453
557,age at onset were delineated,[start] in [UNK] [end],[start] for their association with cognitive changes First [end],28222533
558,induction immunosuppression therapy determines,[start] the same mutation in the prion gene in quanto1 families [end],[start] durability of insulin independence [end],22494609
559,the number of diabetic patients is increasing,[start] in the treatment of type 2 diabetes [end],[start] year Under the context of an aging population worldwide [end],32342453
560,This article examines,[start] the treatment of type 2 diabetes [end],[start] the current literature on diabetes costs [end],20723816
561,current treatment guidelines for this age group are based,[start] on the [UNK] [end],[start] on type 2 diabetes research [end],32198703
562,clinical immunology are,[start] the most important [UNK] [end],[start] very similar to the human disease [end],9642624
563,an uncommon developmental defect has not been,[start] in the [UNK] [end],[start] well documented [end],1557342
564,searchable online databases using,[start] [UNK] [end],[start] search parameters [end],30372820
565,Poisson regression was used,[start] to provide the child with the problem of oxidation [end],[start] to model mortality rates by diabetes duration [end],23949580
566,the efficiency advance,[start] to the most important ongoing studies [end],[start] to human type 1 diabetes clinical trials [end],20491795
567,extensive genome - wide association studies have revealed,[start] a higher risk of gastric cancer in men with [UNK] [end],[start] more than 50 risk loci in the genome In past decades [end],29929213
568,This paper reviews,[start] the current knowledge available on the risk of gastric cancer [end],[start] current knowledge about neurocognitive outcomes [end],15813600
569,Risk factors disclosed by epidemiological studies are,[start] important [end],[start] stressful life events [end],9822187
570,Low socioeconomic status is associated,[start] with a high mortality rate [end],[start] with higher levels of mortality for adults with type 1 diabetes even amongst those with access to a universal healthcare system [end],28489876
571,Accurate diagnosis to social worker are needed,[start] to provide the child with the skills necessary to manage diabetes over a lifetime [end],[start] to provide the child with the skills necessary to manage diabetes over a lifetime [end],17059972
572,major natural history combined,[start] on the molecular mechanisms [end],[start] with newer diagnostic methods [end],22548954
573,non-genetic factors act together to accelerate,[start] that the risk of lung cancer [end],[start] development of type 1 diabetes [end],25880886
574,interventions to reduce,[start] the risk of lung cancer [end],[start] the cost of hospital admissions [end],18053255
575,the molecular processes are,[start] [UNK] [end],[start] involved [end],22168424
576,several gene level interventions are,[start] important [end],"[start] proteins needed against T1 DM , transplantation of cells [end]",30372820
577,this process took,[start] that the most important ongoing research strategy [end],"[start] for some of them , several years [end]",23745648
578,Phenotypes linked to T1 D - associated genetic variants to help,[start] lung cancer [end],[start] us better understand the molecular mechanisms [end],23807601
579,blood insulin is,[start] [UNK] [end],[start] almost completely absent leading to alterations in lipid metabolism In this catabolic disorder [end],15229371
580,inconsistent deviations in sleep quality interacted,[start] the same time [end],[start] to predict higher BG with more consistent sleepers benefitting more from a night of high - quality sleep [end],26994852
581,1 diabetes mellitus can not be explained,[start] a disease [end],[start] by changes in the genetic susceptibility [end],12116171
582,patients diagnosed,[start] with [UNK] [end],[start] before the onset of puberty and final height in patients with a prepubertal onset of diabetes [end],9877034
583,Some interventions have shown,[start] the risk of lung cancer [end],[start] promising results in early trials [end],19476469
584,attempts aimed at organizing the scientific community are,[start] last year [end],[start] ongoing [end],19502978
585,Many theories tried,[start] to the [UNK] of [UNK] to the [UNK] [end],[start] to explain the epidemiological correlation between infections and diabetes [end],19393195
586,polygenic autoimmune diseases have,[start] a major impact on glycemic control of individual [end],[start] high propensity to coexist due to shared etiological factors like genetics [end],30045024
587,Diabetes have become,[start] a major health problem [end],[start] increasingly linked [end],15962920
588,Negative diabetes - related emotions are,[start] a [UNK] [end],[start] common [end],26771087
589,the islet beta cell can be detected,[start] in [UNK] [end],[start] in early life [end],12116172
590,disease susceptibility will be influenced,[start] important in the us [end],[start] by epigenetic factors [end],20412756
591,researchers strive,[start] the disease [end],[start] to battle the disease with new preventive strategies [end],15229371
592,current results acknowledge,[start] the [UNK] of the [UNK] of [UNK] [end],[start] for the first time [end],30027655
593,Different strands of diabetes research to suggest,[start] that the current [UNK] may be closely related to lung cancer [end],[start] therapeutic targets [end],16847277
594,the epidemiologic data linking,[start] the most serious aspects of lung cancer [end],[start] enteroviruses to type 1 DM [end],14652163
595,A comprehensive molecular understanding of the pathogenesis of the disease is,[start] important for survival [end],[start] essential for the design of rational means of prevention [end],11437693
596,increasing evidence indicates,[start] that the same risk factor [end],[start] that viruses can play a role in preventing rather than enhancing T1 D development [end],15963965
597,various etiological factors contributing,[start] to the disease [end],[start] to the expansion of its incidence on different geographical locations [end],31584373
598,Pilot studies of new immunosuppressive agents with improved side - effect profiles have demonstrated,[start] the effect of the progression of cardiovascular disease [end],[start] promise in preserving c - peptide in new - onset type 1 diabetes patients recently [end],17940453
599,a growing number of these patients require,[start] a new treatment strategies for the [UNK] of [UNK] of [UNK] [end],[start] hospitalization every year [end],28913745
600,a combination of immunological markers has been developed,[start] a [UNK] of [UNK] [UNK] [UNK] [UNK] [end],[start] allowing for the accurate prediction of progression to T1D Over the last 40 years [end],26370697
601,proteolytic events mediated,[start] the [UNK] [UNK] [end],[start] by matrix metalloproteinases [end],20685342
602,regular aerobic exercise has become,[start] more than one person [end],[start] an important part of T1 DM treatment [end],32342453
603,women with type 1 diabetes have,[start] a significant effect [end],"[start] similar or worse glycemic control compared to men , despite higher rates of intensive insulin therapy Across studies [end]",31754811
604,the most troublesome symptoms reported,[start] the [UNK] [end],[start] in persons with T1DM [end],29944065
605,Treatment of at - risk individuals with oral insulin did show,[start] a new [UNK] [end],[start] efficacy [end],16932263
606,Treatment produced,[start] a critical role in the development of cancer [end],[start] significant reductions in blood glucose eating psychological concerns [end],25330352
607,These new frontiers have brought,[start] to determine whether facial expression [end],"[start] forth high - dimensionality data , which have allowed for a more mechanistic approach in understanding the etiology of T1D [end]",23912764
608,i ) YWD will moderate,[start] ndre impact higher levels of ee [end],[start] higher levels of EE will be associated with higher CA [end],26771087
609,Induction immunosuppression was associated with,[start] the [UNK] [end],[start] 5 - year insulin independence [end],22494609
610,clinicians to have,[start] a potential for the patients with chronic respiratory disease [end],[start] in - depth knowledge of T1 DM statistics [end],31081398
611,The adverse effects of hypoglycaemia on behaviour of diabetes in individual patients may be,[start] likely to be effective [end],[start] profound [end],9047087
612,daily deviations in sleep quality interacted,[start] the same thing [end],[start] to predict higher BG with more consistent sleepers benefitting more from a night of high - quality sleep [end],26994852
613,Prevention of loss of beta cells in type 1 diabetes is,[start] a [UNK] [end],[start] a major goal of current research [end],19944292
614,Many reasons can account,[start] that the patients with a high [end],[start] for such a disappointing conclusion [end],17176121
615,"Type 1 diabetes , resulting from the autoimmune destruction of insulin producing islet beta cells is caused",[start] the [UNK] [UNK] [end],[start] by genetic determinants [end],26659804
616,Bone marrow transplantation to treat,[start] [UNK] [end],[start] autoimmune diseases for many years [end],18789598
617,Conclusions has been developed,[start] to the disease [end],[start] in line with good practice guidelines [end],28712629
618,Moderate SOE showed,[start] a higher number than 1 [end],"[start] reduction in glycated hemoglobin at 6 months after the intervention compared with usual care ( mean difference , -0.29 [ 95 % CI , -0.45 to -0.13 ] percentage points [end]",26414020
619,type 1 diabetes were seen,[start] in the [UNK] [end],[start] in 11 Diabetes Centers between December 1 and 12 [end],16357787
620,i ) YWD f i,[start] in ep [end],[start] in EE [end],26771087
621,the participants explained,[start] in the [UNK] of the disease in the united states [end],[start] their difficulties [end],32168173
622,patients with diabetes performed worse,[start] on the [UNK] [end],[start] on tests measuring speed of visuoconstruction [end],17546438
623,extensive genome wide association studies have revealed,[start] a higher risk of gastric cancer in men with [UNK] [end],[start] more than 50 risk loci [end],29929213
624,was recently highlighted i.e. components processed,[start] the [UNK] of [UNK] for [UNK] [UNK] [UNK] [end],[start] in the ubiquitin / proteasome system [end],24582332
625,the basis diagnosed is,[start] both men and women [end],[start] the subject of much debate [end],11476858
626,insulin pumps to improve,[start] the [UNK] [end],[start] patients ' lifestyle [end],19700362
627,the knowledge have gained,[start] a new [UNK] [end],[start] from clinical trials [end],17176121
628,clinicians to have,[start] a potential for the patients with chronic respiratory disease [end],[start] in - depth knowledge of their impact on people health [end],31081398
629,a development is documented,[start] a role in the development of cancer [end],[start] by an impressive number of conferences [end],6647156
630,The model runs,[start] making a better prognosis for those with a [UNK] [end],[start] making use of simulating macular edema [end],28712629
631,a lifestyle aims to decrease,[start] the risk of gastric cancer [end],[start] both the risk of T2D [end],24344989
632,this catabolic disorder afflicting,[start] the [UNK] of [UNK] [end],[start] predominantly young individuals [end],15229371
633,Understanding of environmental factors has lead,[start] to the risk of lung cancer [end],[start] to greater understanding of the etiology [end],17180706
634,Treatment produced,[start] a critical role in the development of cancer [end],[start] significant reductions in blood glucose eating disorder symptoms [end],25330352
635,Vitamin D to protect,[start] the same disease [end],[start] from autoimmune diseases in animal models [end],15852446
636,The type of insulin therapy mean,[start] the risk of developing complications [end],[start] daily breaks in sedentary time [end],31083260
637,basic pathogenetic mechanisms elicited,[start] the [UNK] [end],[start] by viral infections [end],19114721
638,participants as negatively impacting,[start] the patients [end],[start] their ability to manage their disease effectively [end],32168173
639,an autoimmune disease has,[start] [UNK] [end],[start] no cure [end],12083947
640,environmental factors cause,[start] [UNK] [end],"[start] environmental events can operate very early , even in utero [end]",15536874
641,immunotherapy may transition,[start] the same mutation in the prion gene in quanto1 families [end],[start] from clinical trials [end],29039056
642,strong indications gut,[start] a game of chance [end],[start] microbiota dysbiosis plays an important role in T1 D development from animal models [end],24746688
643,Improvements were,[start] controversial [end],[start] substantial averaging 20 % in on - task behavior [end],16492429
644,The functions will be influenced,[start] [UNK] [end],[start] by environmental factors [end],20412756
645,The glycosylated hemoglobin value was determined,[start] used in [UNK] [UNK] [end],[start] using the UniCel DxC 800 SYNCHRON System [end],25294115
646,the methodology is,[start] a [UNK] [UNK] [end],[start] able to identify poor and well - controlled days in theoretical scenarios [end],27686710
647,advance studies to prevent,[start] [UNK] [end],[start] T1DM [end],31584373
648,The presence of this chronic noncommunicable disease is not bound,[start] the same time [end],[start] by borders or even continents [end],30799818
649,chronic pancreatitis with a marked decrease in the number of beta - cells was,[start] the most important [UNK] in the [UNK] of the [UNK] [end],[start] also present [end],20446034
650,The etiological heterogeneity of idiopathic diabetes has been recognized for,[start] by the public health institute of [UNK] [end],[start] 25 years [end],11272129
651,Results of the pivotal Diabetes Control of study have shown,[start] that compared with men in general population with [UNK] [end],"[start] that compared to conventional therapy , intensive glycemic control results in decreased cardiovascular morbidity [end]",29407057
652,Current research focuses,[start] on the use of [UNK] [end],[start] on the immunological aspects [end],31343814
653,Patients with type 1 faced,[start] a significant effect [end],[start] problems with their diabetes management [end],28708247
654,Prevention of type 1 diabetes will require,[start] a significant effect [end],[start] reliable methods for early diagnosis of predisposition to the disease using improved genetic screening on a wide scale [end],12083947
655,development of more adequate short - insulin analogues represent,[start] a major cause of [UNK] [end],[start] important measures to avoid hypoglycaemia [end],8805027
656,us to understand,[start] the need for a new method of early diagnosis of lung cancer [end],[start] what patients feel because the participants explained their difficulties in maintaining metabolic control [end],32168173
657,development of more adequate short - insulin analogues represent,[start] a major cause of [UNK] [end],[start] important measures to avoid associated risks [end],8805027
658,Nurses must be informed,[start] of the patients with chronic respiratory diseases [end],[start] of the most current treatments available for their patients so that they can encourage their patients to live full lives [end],17059972
659,This chapter reviews,[start] the current knowledge on which to the potential for selecting the best possible available history of breast cancer [end],[start] the related content of T1DM [end],32342453
660,this post-Diabetes Control era relating,[start] to the most important health problem [end],[start] to growth [end],16898876
661,Adequate management of diabetes will contribute,[start] to the disease [end],[start] to meeting the Sustainable Developments Goals [end],30799818
662,Several of them ( now in their early to late twenties continued,[start] to be [UNK] [end],[start] to struggle with weight loss impulses [end],23745648
663,This article reviews the current data available from animal models trying,[start] to determine the prevalence of [UNK] [end],[start] to explain the different mechanisms [end],19393195
664,an increasing number of clinical trials to prevent,[start] the treatment of type 2 diabetes [end],[start] beta - cell loss [end],19944292
665,primary diagnosis varied,[start] the most important role of lung cancer [end],[start] widely between 0.01 [end],18053255
666,the lessons learned,[start] for the treatment of type 2 diabetes [end],[start] from recent type 1 diabetes interventional studies [end],17940453
667,several empirically supported,[start] the [UNK] of the most recent statistics on the risk factors [end],"[start] eating disorder risk factors low self - esteem , and dietary restraint [end]",19323958
668,the effect of comorbidities on survival is,[start] different [end],[start] unknown [end],21465326
669,the etiology of type 1 diabetes mellitus is,[start] a major impact on the management of gastric cancer [end],[start] unknown [end],14652163
670,Viral footprints might be,[start] a major health problem [end],[start] hard [end],15963965
671,the balance between regulatory and effector T cells determines,[start] [UNK] [end],[start] disease risk [end],20432533
672,The known functions of these genes indicate,[start] the [UNK] of [UNK] [UNK] in the [UNK] [end],"[start] the primary etiological pathways of this disease , including HLA class [end]",20412756
673,"36 prospective , controlled studies involving",[start] the most frequently found bacteria in dental plaque samples respectively [end],[start] participants of any age group [end],26414020
674,the tool will assist,[start] the patients with high levels of [UNK] [UNK] [end],[start] physicians to improve insulin therapy in the self - management of the disease [end],27686710
675,This study investigates,[start] the effect of [UNK] on the development of lung cancer [end],[start] the effect of ethnicity on clinical characteristics at presentation in a group of T1 DM children [end],26062518
676,our present knowledge concerning,[start] the risk of lung cancer [end],[start] the prevention of human diabetes [end],9642624
677,Acute hypoglycaemia induces,[start] a high number than 9 [end],[start] changes in mood which result in a transient state of ' tense tiredness ' a decrease in happiness [end],9047087
678,1 diabetes represents,[start] a number of immune abnormalities in lung cancer [end],[start] the best chance for reducing the toll of the disease [end],12083947
679,patients affected,[start] by the presence of [UNK] agents [end],[start] by the disease [end],24582332
680,more classroom behaviors jeopardize,[start] law [end],[start] work completion ( p < 0.05 ) than counterparts on conventional therapy [end],19496963
681,a diagnosis of T1 DM before,[start] a role in the development of lung cancer [end],[start] 1922 [end],18729155
682,insulin requirements were,[start] available in different [UNK] [end],[start] strikingly different at 3 months in all cases [end],10867717
683,Screening of prediabetes is restricted,[start] the most important [UNK] [end],[start] to first - degree relatives of type 1 diabetic subjects usually [end],8805027
684,1 diabetes is determined in,[start] a [UNK] of [UNK] [end],[start] contrast to children [end],12116172
685,China ) no seasonality of month of birth was found,[start] in the us [end],[start] In populations with a low T1 DM incidence [end],12116171
686,diabetic ketoacidosis were examined,[start] in the [UNK] of [UNK] [UNK] [UNK] [end],[start] as diabetic complications for their involvement in cognitive impairments Then [end],28222533
687,The main thrust of this review was,[start] a [UNK] [end],[start] to ascertain where there were gaps in the literature for studies [end],18053255
688,systemic immune modulators such as antibodies to cytokines or cell - surface molecules are undergoing,[start] important [end],[start] clinical testing Presently [end],12908509
689,the relation remains,[start] the most important component on the management of [UNK] [end],[start] unclear [end],28222533
690,1 diabetes supports,[start] a major impact on the immune system [end],[start] the so called hygiene hypothesis [end],19114721
691,Close linkages have been found,[start] in the [UNK] [end],"[start] in a number of diseases , including ankylosing insulin - dependent diabetes mellitus [end]",24582332
692,HbA1c ( P = 0.00 predicted,[start] to be [UNK] [end],[start] total and LDL - C levels [end],26840670
693,Accurate diagnosis to a certified diabetes educator are needed,[start] to provide the child with the skills necessary to manage diabetes over a lifetime [end],[start] to provide the child with the skills necessary to manage diabetes over a lifetime [end],17059972
694,The pig is,[start] [UNK] [end],"[start] very useful in many aspects as a model for human physiology because many organ systems of physiological responses , resemble those of the human [end]",15229377
695,The last decade has seen,[start] [UNK] [end],[start] tremendous advances in elucidating the treatment of the disease [end],20432533
696,1 diabetes mellitus has been called,[start] a [UNK] immune system to treat as [UNK] [end],[start] juvenile diabetes previously [end],17176121
697,The other is,[start] a [UNK] [end],"[start] the invigoration of regulatory T - cells ( Tregs ) , which can mediate draining lymph nodes [end]",19114721
698,An anonymous dual questionnaire was proposed,[start] to the [UNK] [UNK] [end],[start] to their consulting diabetologists [end],16357787
699,mothers become,[start] a child [end],[start] pregnant during the period of yearly viral epidemics [end],12116171
700,The amplification is,[start] a [UNK] [end],"[start] in part genetically determined , involving HLA genes [end]",12116172
701,an increase in the incidence of diabetes all over the world suggests,[start] a significant effect [end],[start] that a multifactorial process might be involved [end],23733895
702,polygenic autoimmune diseases have,[start] a major impact on glycemic control of individual [end],[start] high propensity to coexist due to shared etiological factors like clinico - pathological overlaps [end],30045024
703,corresponding murine models should allow,[start] the risk of lung cancer [end],[start] us to decipher just how the microbiota impacts type - 1 diabetes [end],22168424
704,These articles included,[start] [UNK] patients with [UNK] [end],[start] 1 qualitative phenomenology [end],29944065
705,The aim of the study was,[start] to investigate the association between the respiratory muscle [end],"[start] to investigate whether maternal exposure during pregnancy to air pollution , measured as nitrogen oxides [ NOx ] , in a low - dose exposure area was associated with the child developing T1D [end]",25880886
706,multipotent mesenchymal stromal cells derived,[start] from the presence of [UNK] agents [UNK] in [UNK] [UNK] [UNK] in [UNK] [UNK] [end],[start] from bone marrow [end],23572052
707,The role of viral infections in the development of type 1 diabetes is,[start] for the treatment of type 2 diabetes [end],[start] a rather interesting topic because in experimental models viruses appear capable of both accelerating as well as decelerating the immunological processes [end],19114721
708,Insulin - dependent diabetes mellitus called,[start] the most important [UNK] [end],[start] type 1 diabetes mellitus T1DM [end],18789598
709,The model runs,[start] making a better prognosis for those with a [UNK] [end],[start] making use of simulating amputation [end],28712629
710,An increased activity of the IFIH1 protein may promote,[start] the [UNK] [end],[start] the development of T1DM [end],20351698
711,tests repeated,[start] to treat gastric cancer [end],[start] after 1 year ( in 45 diabetics [end],26840670
712,mellitus died,[start] in [UNK] [end],[start] following pancreas transplantation [end],1557342
713,Many factors to cause,[start] [UNK] [end],[start] 1 diabetes [end],15852446
714,autoantibody characteristics correspond,[start] in [UNK] [end],[start] to the magnitude of the autoantibody response [end],15794911
715,The model uses,[start] [UNK] [end],[start] ordinary differential equations to represent the dynamic interactions of multiple cell types [end],20491795
716,The availability of recombinant antigens made,[start] predictive [end],[start] it possible to develop specific radioimmunoassays for the detection of autoantibodies on a large scale [end],11460579
717,"New tools , such as genome - wide association studies have provided",[start] the risk of gastric cancer in the [UNK] [end],[start] evidence for new susceptibility loci genes in the disease process including common susceptibility genes [end],24582332
718,Recent studies have identified,[start] the risk of gastric cancer [end],[start] an association between increased risk of hypoglycemia in older adults with T1D [end],32198703
719,The primary aim of the study was,[start] to determine the prevalence of [UNK] [UNK] [end],"[start] to investigate the relationship among executive functioning , diabetes treatment adherence , and glycemic control [end]",20215458
720,T1 DM called,[start] the [UNK] [end],"[start] autoimmune diabetes , is a multifactorial disease affecting involving genetic susceptibilities [end]",17412305
721,The final clinical manifestation of this immunologically and genetically complex disease is,[start] to the disease [end],[start] the major starting point for almost all the gene therapy modalities [end],16280645
722,environmental triggers are required,[start] to treat dogs with [UNK] [end],[start] to initiate beta - cell autoimmunity [end],10495998
723,"Epidemiologic patterns of T1 D by demographic , and other factors in populations are presented",[start] to gain insight about the disease [end],[start] to gain insight about the causes [end],20723815
724,two new observations from animal models should take,[start] to be [UNK] [end],[start] into account at this point [end],15963965
725,Periodontal disease was,[start] a disease [end],[start] more evident in the prevalence of periodontitis [end],25294115
