,Subj_Pred,Obj,Obj_true,PMID
493,Type 2 Diabetes focusing,[start] on the need of [UNK] [end],[start] on prevention [end],25732301
494,"All PRECEDE variables , including self - management behaviors were significantly improved",[start] as a major component of the [UNK] of the most important component in the evaluation of patients [end],[start] in those of intervention group after the education program [end],30641740
495,Its effect on the vasculature leads,[start] [UNK] [end],[start] to cardiovascular disease often [end],17293741
496,a patient to provide,[start] a positive impact on endothelial function [end],[start] treatment [end],29783049
497,A modest weight loss of 5 % to 10 % is,[start] an important role in the development of lung cancer [end],[start] an realistic goal for preventing type 2 diabetes in susceptible individuals [end],24070804
498,patients are treated similarly,[start] a [UNK] [end],[start] irrespective of the differences often [end],32198647
499,The changes in bioavailable ovarian steroid hormone occur,[start] in [UNK] [UNK] [end],[start] in diabetes [end],25866823
500,by African Canadians told,[start] the [UNK] [end],[start] stories [end],24070886
501,"disturbances in gene expression , enhanced absorption of dietary glucose from intestine decreased",[start] [UNK] [end],[start] utilization of glucose by aberrations with the onus on Gluconeogenesis [end],31336461
502,possible mechanisms influencing,[start] lung cancer risk in hiv infection [end],[start] disease susceptibility [end],17331067
503,Depression is,[start] male [end],[start] twice as common in type 2 diabetes as in the general population [end],30135724
504,the insulin resistance syndrome includes,[start] [UNK] [end],[start] hyperandrogenism seen as dyslipidemia [end],12762953
505,insulin resistance has,[start] [UNK] [end],[start] positive effects on psychiatric outcomes At the same time treatment of T2 DM [end],26575297
506,150 cost estimates for T2DM - related clinical events were identified,[start] as well [end],[start] From these studies [end],31490989
507,This brief commentary discusses current understanding of shared biological pathways focussing,[start] the risk of gastric cancer [end],[start] low - grade inflammation [end],30135724
508,general practitioners will treat,[start] patients with t2 dm [end],[start] children with T2DM In many communities [end],24026917
509,insulin insensitivity is,[start] a major component of the most important [UNK] [end],"[start] an early phenomenon partly related to obesity , pancreas beta - cell function declines gradually over time already before the onset of clinical hyperglycaemia. [end]",15823385
510,their responses were collected,[start] in [UNK] [UNK] [end],[start] for analysis [end],25708055
511,all studies addressed,[start] the association between polypharmacy and all cause of all cause of the [UNK] [end],[start] the association between polypharmacy and all - cause of drug - drug interactions [end],31376400
512,two found,[start] a number of immune abnormalities that [UNK] in the disease [end],[start] that financial incentives increased weight loss of a two choice architecture modifications had mixed effects in encouraging completion of tests [end],28755061
513,The increasing worldwide prevalence of type 2 diabetes mellitus have raised,[start] in the us [end],[start] concerns about increasing health care [end],25345504
514,The serious complications associated with type 2 diabetes mellitus make,[start] the most important role of cancer [end],"[start] it essential for physicians to be aware of risk factors , [end]",18806081
515,The disease is,[start] a major cause of death in adults [end],[start] a major cause of early mortality due to atherosclerosis [end],22424044
516,Nocturnal light exposure and traveling between different time zones are,[start] critical to mortality in africa [end],[start] some of the factors responsible for improper entrainment of the clock [end],25172521
517,a screening tool to estimate,[start] the [UNK] [end],[start] the risks for asymptomatic type 2 diabetes [end],17846976
518,The epidemic type,[start] the disease [end],[start] 2 [end],29412061
519,The evidence is,[start] the most important role of the disease in the development of gastric cancer [end],[start] overwelming - diabetes can be prevented or delayed in high risk population through lifestyle modification or pharmacological interventions [end],16208307
520,This narrative review is based,[start] on the [UNK] [end],[start] upon the data from individual review article [end],28914196
521,dapagliflozin decrease blood glucose level by increasing urinary glucose excretion are associated,[start] with type 1 diabetes [end],[start] with weight loss [end],28093996
522,the high prevalence of obesity are,[start] in [UNK] [end],[start] the primary problems setting the stage for a lifetime of health complications for many of today 's youth [end],17700350
523,a complex disease caused,[start] by the disease [end],[start] by multiple genetic loci in interplay with environmental factors [end],31500825
524,A strong family history of obesity identify,[start] the most [UNK] [end],[start] those individuals [end],11800065
525,the challenges faced to be considered,[start] [UNK] [end],[start] while designing future diabetes prevention strategies [end],28914196
526,"ROTEM using different activators for the intrinsic systems of coagulation cascade ( intrinsic TEM - INTEM , extrinsic TEM - EXTEM , FIBTEM ) was used",[start] the same [UNK] [end],[start] to measure the coagulation time [end],16988549
527,Fisher summarize,[start] the treatment of type in this article [end],[start] the clinical presentation In this article [end],16329529
528,sedentary lifestyle affect differently,[start] type 1 diabetes [end],[start] risk [end],27159875
529,the role play,[start] important roles in the accumulation of genetic alterations in lung cancer cells [end],[start] in the development of T2D [end],22540253
530,Providing mere knowledge about these risk factors might not be,[start] beneficial in high risk group [end],[start] sufficient in this particular ethnic group [end],28914196
531,"""""""""""""""""""""""""""""""Genomics data together with the potential of other """""""""""""""""""""""""""""""" Omics"""""""""""""""""""""""""""""" will lead",[start] to provide the child with the skills necessary to manage diabetes over a lifetime [end],[start] to diabetes care improvement in the context of personalized medicine in the near future [end],28282717
532,Participants completed a baseline survey after receiving,[start] the [UNK] [end],[start] results [end],24292896
533,Physiological aspects of FDM well studied,[start] to eat [end],[start] in the cat [end],16804198
534,an optimal exercise programme for individuals with type 2 diabetes mellitus should include,[start] the most important role of lung cancer [end],[start] components that improve muscular strength [end],10418073
535,Coronary angioplasty / stenting is recommended,[start] for the future of the disease [end],[start] for diabetic patients with acute myocardial infarctions [end],30409037
536,macrovascular complications increase,[start] the most important role of [UNK] in the development of cancer [end],[start] mortality in patients with diabetes mellitus [end],11393500
537,The study of type 2 diabetes has been driven,[start] by advances in [UNK] enabling new insights into disease susceptibility [end],[start] by advances in human genetics enabling new insights into progression [end],29699867
538,Diabetes can lead,[start] to the disease [end],"[start] to several complications , including musculoskeletal impairments [end]",31775555
539,appointments do not need,[start] to be [UNK] [end],[start] to be limited to the morning [end],20956395
540,2 diabetes mellitus ( formerly called non-insulin-dependent diabetes causes,[start] a disease [end],[start] lipid metabolism impaired insulin secretion [end],10348076
541,intensive glucose control in type 2 diabetes can reduce,[start] the risk of lung cancer [end],[start] the incidence of macrovascular events in these patients [end],21034605
542,children diagnosed,[start] with their [UNK] [end],[start] with type 2 diabetes [end],16085165
543,the net effect of the predisposing factors exceeds,[start] our lives [end],"[start] """"""""""""""""""""""""""""""a certain """""""""""""""""""""""""""""""" threshold"""""""""""""""""""""""""""""" [end]",15823494
544,a heterogeneous disorder characterized,[start] by the presence of [UNK] [UNK] [end],[start] by 2 pathogenic defects [end],11393500
545,Participants completed,[start] a number of patients with [UNK] [end],[start] three follow - up surveys after receiving results [end],24292896
546,one serving,[start] quanto1 [UNK] [end],[start] as an independent risk factor for the development or progression of the other [end],29298108
547,This study was,[start] the most important ongoing research [end],"[start] an unmasked , randomized controlled trial at a medical check - up center in Japan [end]",24399094
548,T2 DM patients in outpatient showed,[start] a reduction in [UNK] [end],[start] similar risk patterns [end],25604005
549,the USPSTF updated its 2003 evidence review adding,[start] the evidence for new exams [end],[start] evidence from new trials [end],18519930
550,This study aimed,[start] to explore the indirect influence of partners beliefs on diabetes distress at follow up [end],[start] at further understanding [end],27430259
551,a serious chronic disease resulting,[start] in the [UNK] of the [UNK] of [UNK] [end],[start] from a complex inheritance - environment interaction along with other risk factors such as sedentary lifestyle [end],25249787
552,The study of type 2 diabetes has been driven,[start] by advances in [UNK] enabling new insights into disease susceptibility [end],[start] by advances in biomarkers enabling new insights into pathophysiology [end],29699867
553,"the interaction among insulin , insulin - like growth factors ( IGFs ) , and ovarian steroid hormones , such as estrogen and progesterone could act synergistically",[start] the risk of gastric cancer [end],[start] during cancer development [end],25866823
554,The investigation comprised,[start] [UNK] [end],[start] all 141 patients with type 2 diabetes mellitus [end],14555298
555,common molecular denominators involved,[start] in the [UNK] [end],[start] in the aetiology of T2 DM [end],25345504
556,37 % reduced,[start] in [UNK] [end],[start] incidence of diabetes [end],16208307
557,Critical review of potential of probiotic intervention in T2 DM promotes,[start] the risk of gastric cancer [end],[start] the development of this approach for further application in humans [end],30632770
558,FDM provides,[start] a major role in the development of gastric cancer [end],[start] a good animal model of human T2 DM in inducible forms [end],16804198
559,pioglitazone have been,[start] the most important [UNK] [end],[start] available in the US since 1999 ( with pioglitazone also being available in Japan [end],11129120
560,overt type 2 diabetes is challenging,[start] quanto1 [end],[start] early [end],23953075
561,seven young individuals ( three boys ) with T2DM were identified,[start] a [UNK] [end],[start] In total [end],26111830
562,The data from this trial presents,[start] the most important decision making [end],[start] evidence which shows that treatment by general practitioners can enable patients both with to achieve a high quality of diabetes control [end],14555298
563,genes cause,[start] lung cancer risk of gastric cancer [end],[start] classical Type 2 diabetes is likely to come from molecular scanning techniques [end],1485947
564,the objective of this scoping review was,[start] to assess the current state of the art regarding the effects of cardiovascular disease [end],[start] to map the current research evidence of balance confidence of falling in older adults with type 2 diabetes [end],29914779
565,a progressive chronic disease requires,[start] a high risk of developing complications [end],[start] adherence to the treatment protocols for successful management [end],26351268
566,Type 2 diabetes mellitus is,[start] a disease [end],[start] a disease of adults [end],10609116
567,utilization coupled,[start] in all stages of the disease [end],[start] with the sleep / wake cycles [end],25172521
568,A multitude of basic studies provide,[start] a significant effect [end],[start] an insight into thyroid comorbidity in T2 DM though there are a few instances [end],31336461
569,cumulative passive smoking exposures are,[start] the most important role of [UNK] in the development of [UNK] [end],[start] significant risk factors for carotid atherosclerosis in patients with type 2 diabetes mellitus In conclusion [end],25708055
570,The outcomes most consistently showing benefits were,[start] the most important role of [UNK] in the development of [UNK] [end],[start] social support [end],30131299
571,an optimal exercise programme for individuals with type 2 diabetes mellitus should include,[start] the most important role of lung cancer [end],[start] components that improve i.e. a combination of circuit - type resistance training [end],10418073
572,advanced glycation end - products result,[start] for [UNK] [UNK] [UNK] [end],[start] in vascular inflammation [end],30409037
573,Diet have,[start] the risk of gastric cancer [end],[start] a major role to play in the treatment of type [end],11979020
574,More attention should be paid,[start] to the [UNK] of [UNK] [UNK] [UNK] [end],[start] to musculoskeletal motivational factors to improve long - term clinical efficacy [end],19479186
575,Diet have,[start] the risk of gastric cancer [end],[start] a major role to play in the treatment of type 2 diabetes in adults [end],11979020
576,Recent clinical studies show,[start] that [UNK] may be closely [end],[start] that both disorders are etiologically related to each other through the actions of osteocalcin [end],21778617
577,Possible independent risk factors for CVD in men with T2 DM may include,[start] a significant risk of gastric cancer [end],[start] hypertension [end],Richard Aguilar 
578,group education sessions provided,[start] for the future [end],[start] by diabetic resource nurses [end],26351268
579,Self - efficacy was associated,[start] with the disease [end],[start] with self - care [end],24084701
580,Methods The methodology for this study consisted,[start] of the development of lung cancer [end],[start] of a systematic review of systematic reviews using the PRISMA statement to select studies [end],29129000
581,the morbidities and comorbidities associated,[start] with [UNK] [end],[start] with the disease [end],24523032
582,These findings may help improve patient engagement by guiding,[start] the most important ongoing research [end],[start] the future design of more effective diabetes management support programs [end],27430259
583,their application to the field is,[start] a [UNK] [end],[start] currently limited [end],22540253
584,Glycated haemoglobin has been recommended,[start] for the future of patients with [UNK] [end],[start] by some international organisations as a diagnostic tool for detecting T2DM and impaired glucose regulation [end],20956395
585,family education for a young person with T2 DM will focus,[start] the same time [end],[start] on behavioral changes [end],27974926
586,factors facilitate,[start] [UNK] [end],[start] self - management efforts by individuals with type 2 diabetes mellitus [end],15291771
587,nutritional factors affect differently,[start] the risk of gastric cancer [end],[start] complications [end],27159875
588,Clinical application describes,[start] the patients with high levels of [UNK] il 8 [end],[start] the diabetes epidemic [end],31775555
589,interventions are,[start] important [end],[start] available that have a proven beneficial effect on clinically meaningful outcomes [end],19276801
590,Osteoporosis adversely affect respectively,[start] [UNK] [end],[start] the health of the elderly people [end],21778617
591,a progressive condition is,[start] male [end],[start] the hallmark in T2DM [end],31336461
592,intensive research during the last decades have led,[start] to a [UNK] [end],[start] to the discovery of modified compounds or new targets [end],24237065
593,The process remains,[start] [UNK] [end],[start] an area of intense investigation focusing on insulin resistance as major underlying contributors [end],11800064
594,identification of potential adverse responses can be effectively examined,[start] in china in 1992 [end],[start] in nonhuman primates due to their great similarity to humans at the biochemical levels [end],22893407
595,an emerging approach includes,[start] the same [UNK] [end],[start] treatments adapted to the characteristics of each patient [end],29518575
596,"Additionally certain individual food groups of the diet , such as vegetables may protect",[start] against the development of diabetes possibly through the amelioration of their antiinflammatory actions [end],"[start] against the development of diabetes , possibly through the amelioration of their anti-inflammatory actions [end]",19531025
597,Both groups were assessed,[start] in this article [end],[start] at baseline six months after the intervention [end],30641740
598,the strategies to treat T2 DM are,[start] important [end],[start] diet moderate exercise [end],29395440
599,Management of patients with T2 DM relies,[start] on the need of [UNK] [end],[start] on lifestyle optimization to achieve significant weight loss [end],31353974
600,Adherence to best practice guidelines is,[start] the most important [UNK] [end],[start] limited in unstructured diabetes management in primary care settings [end],29417379
601,QUICKI IR were correlated before,[start] [UNK] [end],[start] 0.0001 [end],12050271
602,Multiple regression to explore,[start] the art of making a decision [end],[start] the indirect influence of partners beliefs on diabetes distress at follow - up [end],29775677
603,Tree nut consumption is associated,[start] with the disease [end],[start] with improved cardio - inflammatory parameters [end],30360498
604,traveling between different time zones are,[start] [UNK] [end],[start] some of the factors responsible for improper entrainment of the clock [end],25172521
605,incorporating two sub-indicators of guidance into the diabetes care programs may have,[start] important role in the development of lung cancer [end],[start] great potential to reduce complications [end],31640691
606,behavioural measures are,[start] the same disease [end],[start] potential targets [end],30131299
607,other causes remain,[start] [UNK] [end],[start] to be defined [end],22424044
608,lifestyle changes are not,[start] the risk of gastric cancer [end],[start] usually followed on a long - term basis as shown in EUROASPIRE with an increase in new onset T2DM by 60 % in subjects with CVD in just over a decade [end],21128892
609,"""""""""""""""""""""""""""""""Recent research data produced by """""""""""""""""""""""""""""""" multi-omics """""""""""""""""""""""""""""""" technologies ( genomics metabolomics )"""""""""""""""""""""""""""""" suggest",[start] that many potential biomarkers might be helpful in early diagnosis of dm2 [end],[start] that many potential biomarkers might be helpful in the prediction [end],29518575
610,education is,[start] [UNK] [end],[start] often the most significant predictor of knowledge regarding risk factors [end],22135872
611,Most young Indigenous people with T2DM have,[start] a significant effect [end],[start] a family history of T2DM [end],22762229
612,Care is,[start] male [end],[start] a proactive model of diabetes management introduced in Ireland [end],29417379
613,Major hurdles in the management of T2 DM comprise,[start] a significant effect [end],[start] of striving for glycemic targets [end],25345504
614,Goldschmidt summarize,[start] the treatment of type in this article [end],[start] the prevalence In this article [end],16329529
615,adults aged,[start] hundreds of years [end],[start] 20 years and older [end],22135872
616,Type 2 diabetes is,[start] a major health issue in most [UNK] [end],[start] a serious chronic disease resulting from a complex inheritance - environment interaction along with other risk factors such as obesity [end],25249787
617,The onset of type 2 diabetes mellitus is strongly associated,[start] with the disease [end],[start] with obesity in immuno - metabolic responses [end],30468403
618,"24.2 percent , 13.3 percent , and 7.9 percent of diabetic patients consumed",[start] their quality of life of life in the [end],[start] bitter gourd respectively In biological therapy [end],23802882
619,The study of type 2 diabetes has been driven,[start] by advances in [UNK] enabling new insights into disease susceptibility [end],[start] by advances in human genetics enabling new insights into pathophysiology [end],29699867
620,multistage probability samples targeting,[start] the [UNK] [end],"[start] the civilian , noninstitutionalized US population [end]",15671192
621,the roles mitochondrial,[start] a role in the development of lung cancer [end],[start] dysfunction [end],21785581
622,Resistance exercise to be,[start] important [end],[start] more effective in promoting an increase in Maximal oxygen consumption in protocols longer than 12 weeks [end],28728958
623,the C vs. T allele o r,[start] the [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] 0.91 [end],24023947
624,the predictor variable influenced,[start] important for the future [end],[start] both self - care [end],24084701
625,"All other parameters , including FIBTEM - alpha were",[start] similar between the two groups [end],[start] similar between the two groups [end],16988549
626,Precision Medicine is,[start] [UNK] [end],[start] an emerging approach that includes practices In this respect [end],29518575
627,"All other parameters , including FIBTEM - CFT were",[start] similar between the two groups [end],[start] similar between the two groups [end],16988549
628,only a few loci associated with insulin resistance have been detected,[start] in the treatment of type 2 diabetes [end],[start] through genome - wide association approaches [end],19564886
629,Participants completed,[start] a number of patients with [UNK] [end],[start] a baseline survey after receiving results [end],24292896
630,passive male smokers had,[start] a [UNK] [end],[start] 0.003 [end],25708055
631,the use of polypharmacy may warrant,[start] the [UNK] [UNK] [end],[start] close observation of overall alterations [end],27417914
632,the ONTARGET - TRANSCEND study examining,[start] the [UNK] [end],[start] telmisartan with or without ramipril [end],16208307
633,treatment of DM2 poses,[start] a critical role in the development of lung cancer [end],[start] a challenge for pediatric endocrinologists [end],15751600
634,people to follow,[start] the [UNK] [end],[start] a healthy lifestyle [end],15056594
635,This article presents,[start] a new method of early treatment options [end],[start] the case of a girl [end],19893798
636,significant treatment challenges resulting from a broad range of factors may serve,[start] to be [UNK] in the [UNK] of the [UNK] of the [UNK] of gastric cancer [end],[start] as barriers to reducing the deleterious societal impact of T2 DM In both cases [end],17852797
637,This chapter offers,[start] a role in the development of gastric cancer [end],[start] an overview of presenting features of this disorder in the adolescent patient [end],11841952
638,an individual 's genetic makeup affects,[start] the same time [end],[start] the response to nutrients [end],17559889
639,Genome have underlined,[start] the [UNK] [UNK] [UNK] [end],[start] the central role of the oxidative - phosphorylation regulator [end],14659011
640,"Preventive strategies , including lifestyle modification need",[start] to treat [UNK] [end],[start] to play a dominant role in tackling T2DM in young Indigenous people [end],22762229
641,physicians must stress,[start] to the [UNK] of [UNK] [end],[start] the nonpharmacologic approaches of weight control [end],10348076
642,the precise drug is,[start] important to the disease [end],[start] most likely to be effective for the reduction of the economic impact on a global scale [end],30515958
643,the latest studies have shown,[start] a significant effect [end],[start] the increasing trends for the involvement of oxidative stress in the development of T2DM In this regard [end],28460155
644,Diabetes to attenuate,[start] the disease [end],[start] the protective effect of the female sex in the development of nephropathy [end],27159875
645,these outcomes have been recognized,[start] in the [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] as meaningful end points in cardiovascular outcome trials [end],29298108
646,early treatment prevented,[start] in the past few years [end],"[start] long - term adverse outcomes of diabetes , including visual impairment [end]",18519930
647,Special emphasis is given,[start] to the clinical characteristics of the patients with type 1 diabetes [end],[start] to the pathogenesis of atherosclerosis [end],19393492
648,Methods The methodology for this study consisted,[start] of the development of lung cancer [end],[start] of a systematic review of systematic reviews using the PRISMA statement to searching on Scopus [end],29129000
649,patients have been diagnosed,[start] with a [UNK] [end],[start] to better manage to reduce the risk of developing the disease in those [end],Richard Aguilar 
650,The TODAY trial will help,[start] the right to the right or the [UNK] [end],[start] to ameliorate insulin resistance [end],16085165
651,Preeclampsia was significantly correlated,[start] with the [UNK] [end],[start] with type 2 diabetes mellitus risk [end],27518283
652,The challenges occurring,[start] with the presence of obesity [end],[start] in the treatment of T2 DM [end],25345504
653,Whether these differences will translate into clinical benefit remains,[start] critical issues [end],[start] to be seen [end],11129120
654,peanuts contain,[start] eight ingredients [end],[start] a large number of beneficial nutrients [end],30360498
655,T2 DM is,[start] a major cause of the disease [end],[start] more frequently diagnosed at lower age [end],27159875
656,Ovid Medline were searched,[start] for the most important ongoing studies on the disease [end],[start] between January 2005 and May 2018 [end],30131299
657,clinicians may see,[start] the [UNK] [end],"[start] a diverse array of presentations , suggesting different proportions of a complex etiology Within this definition [end]",19425874
658,treatments must be reviewed,[start] important [end],[start] frequently [end],19425874
659,Those 17 studies involved,[start] in the study [end],"[start] 46,732 type [end]",27518283
660,these pharmacological interventions were associated,[start] with [UNK] [end],[start] with a 30 % and 35 % reduction in the incidence of diabetes as secondary outcome [end],16208307
661,Insulin therapy is,[start] a major component of the most important [UNK] [end],[start] beneficial in obtaining glycemic control [end],15479774
662,antihyperglycemic agents are associated,[start] with the disease [end],[start] with weight loss or weight neutrality [end],24070804
663,Guidelines are designed,[start] to treat dogs with [UNK] [end],[start] to help with the diagnostic process [end],24026917
664,The aim of this article is,[start] to provide the current knowledge of the clinical issues [end],[start] to discuss these challenges [end],23953075
665,This review presents,[start] the current [UNK] [UNK] [end],[start] information about the treatment of childhood T2DM [end],15252375
666,DM prevalence documented,[start] in the us [end],[start] during the last decade [end],12092688
667,Direct screening for mutations in candidate genes ( with single - strand conformation polymorphism or heteroduplex screening or with direct sequencing ) in patients with the appropriate pathophysiological abnormality can be,[start] [UNK] [end],[start] a successful strategy [end],7813802
668,Precision Medicine is,[start] [UNK] [end],[start] an emerging approach that includes treatments In this respect [end],29518575
669,primary care nurse practitioners might evaluate,[start] be [UNK] [end],[start] the utility of pharmacologic agents [end],23347242
670,"components of the diet , such as fruits may protect",[start] against the development of diabetes possibly through the amelioration of their antiinflammatory actions [end],"[start] against the development of diabetes , possibly through the amelioration of insulin sensitivity [end]",19531025
671,team members include,[start] [UNK] [UNK] [end],[start] endocrinologist [end],19893798
672,more fat infiltration in the muscle compared,[start] the disease [end],[start] with persons without the disease [end],25453300
673,Oman has undergone,[start] the most important role in the pathogenesis of [UNK] [UNK] [UNK] [end],"[start] a rapid epidemiological transition leading to a substantial reduction in the prevalence of various communicable diseases , including vaccine - preventable diseases During the past four decades [end]",22135872
674,This review examines,[start] the clinical trials [end],[start] the evidence that elevated plasma NEFA can inhibit glucose - stimulated insulin secretion by pancreatic insulin - stimulated glucose disposal by peripheral tissues [end],9609356
675,intensive intervention for an average of 7.8 years cuts,[start] [UNK] [end],"[start] cardiovascular events as well as nephropathy , retinopathy , and autonomic neuropathy by about half when compared with a conventional multifactorial treatment [end]",15561920
676,This article examines,[start] the treatment of type 2 diabetes [end],[start] the aetiology of type 2 diabetes [end],25270482
677,Type necessitates development of novel therapeutic strategies to attenuate expansion of this debilitating disease the,[start] potential for preserving government and identifying higher [UNK] patients with t2 d [end],[start] 2 diabetes mellitus [end],29412061
678,The increasing incidence of T2 DM in children to become,[start] a major cause of the disease [end],[start] a major public health problem [end],12762953
679,the DREAM ( Diabetes Reduction Assessment with Ramipril and Rosiglitazone Medication ) study demonstrated,[start] a significant effect [end],[start] that rosiglitazone More recently [end],18035959
680,More clinical research to establish,[start] the risk of gastric cancer [end],[start] the efficacy of exercise intervention in a more differentiated approach for Type 2 diabetes subpopulations within different stages of the various levels of co-morbidity [end],19479186
681,the long - term safety data are,[start] important [end],[start] available [end],11979020
682,Type 2 diabetes is strongly associated,[start] with the disease [end],[start] with nonalcoholic fatty liver disease [end],12643175
683,Control of their diabetes is,[start] a major health issue in most [UNK] [end],[start] poorer when compared to diabetics without BD [end],22621171
684,More attention should be paid,[start] to the [UNK] of [UNK] [UNK] [UNK] [end],[start] to cardiovascular motivational factors to improve long - term clinical efficacy [end],19479186
685,The ultimate goal is,[start] [UNK] [end],[start] to raise awareness of this challenging entity among healthcare professionals [end],10609116
686,"Psychosocial complications , such as depression are",[start] responsible for the cancer [end],[start] less likely in men with T2DM [end],Richard Aguilar 
687,many other potential loci not captured,[start] the united states olympic committee [end],[start] by recent T2D GWAS [end],22540253
688,Biological measures are,[start] the risk of developing cardiovascular disease [end],[start] potential targets [end],30131299
689,PM manages,[start] an important role in the pathogenesis of [UNK] [end],"[start] """"""""""""""""""""""""""""""a wealth of """""""""""""""""""""""""""""""" omics """""""""""""""""""""""""""""""" data ( metabolic ) to increase the number of clinically validated biomarkers in order"""""""""""""""""""""""""""""" [end]",29518575
690,The study of type 2 diabetes has been driven,[start] by advances in [UNK] enabling new insights into disease susceptibility [end],[start] by advances in epigenetics enabling new insights into progression [end],29699867
691,Childhood type 2 diabetes to be,[start] a common cause of [UNK] [end],[start] similar to the metabolic syndrome in adults [end],11979020
692,Physical therapists may screen,[start] [UNK] [end],[start] for risk factors for diabetes - related complications [end],31775555
693,a compact therapeutic approach consisting,[start] the patients [end],[start] of various targeted treatments for individual symptoms [end],27074851
694,Bayesian meta - analysis showed,[start] the risk of gastric cancer in men after endoscopic resection [end],"[start] the relative risks of type 2 diabetes mellitus risk for individuals with hypertensive disorders during pregnancy were 1.59 ( 95 % credibility interval : 1.11 - 2.32 ) , 2.27 ( 95 % credibility interval : 1.67 2.06 ( 95 % credibility interval : 1.41 - 2.84 ) , respectively [end]",27518283
695,essential to guide,[start] the current state of the information of the world [end],[start] management [end],20966485
696,This class of agents should be considered,[start] significantly higher in the [UNK] of the [UNK] of the [UNK] of the [UNK] [end],"[start] in people with established cardiovascular disease , usually in combination with other glucose lowering medications when satisfactory glycaemic control has not been achieved [end]",29196150
697,Little is known,[start] to [UNK] [UNK] [end],[start] about factors [end],19893798
698,Type II diabetes is,[start] a major risk factor [end],[start] a challenge not only because it is complex to treat but also because many patients thus do not undertake therapy aggressively [end],2648356
699,a complex medical disorder characterized,[start] by the disease [end],[start] by insulin resistance [end],11800064
700,This action may explain,[start] the same page [end],[start] their effects on the progressive decline of glomerular function in clinical trials [end],29227582
701,more studies to establish,[start] the association between polypharmacy and all cause of all cause of the health pollution [end],[start] the effect of almond on the improvement of HbA1c [end],30360498
702,Methods completed,[start] a number of immune abnormalities in the disease [end],[start] a questionnaire at baseline 12 months later [end],29775677
703,a new epidemic affecting,[start] the primary care of men [end],[start] the American pediatric population [end],12092688
704,Type 2 diabetes mellitus is associated,[start] with a disease [end],[start] with mortality [end],19393492
705,the early stages of the disease are,[start] important [end],[start] asymptomatic [end],23953075
706,Genetic counseling was structured,[start] in the [UNK] [UNK] [UNK] [end],[start] based on the Health Belief Model [end],24399094
707,the Brazilian Ministry of Health has invested,[start] [UNK] [UNK] [end],[start] considerably in improving surveillance systems for NCDs In the last few years [end],24299125
708,few studies have examined,[start] the association between polypharmacy and all cause of all cause of the [UNK] [end],[start] this issue from the client 's perspective [end],26351268
709,Carotid intima - media thickness has been widely used,[start] for the past 20 years on account of its clinical application advantages such as [UNK] invasive visual or [UNK] [end],[start] as a surrogate end - point for cardiovascular disease [end],25708055
710,"classical inherited diseases , such as Huntington 's chorea are caused",[start] still [end],[start] by complete loss - or gain - of - function mutations often [end],20173359
711,account psychosocial factors may influence,[start] the risk of gastric cancer [end],[start] health care interaction [end],22762229
712,The main purpose of this study was,[start] to treat the disease [end],[start] to investigate the direct effects of psychosocial factors on glycemic control in Turkish patients with type 2 diabetes mellitus [end],24084701
713,exercise have,[start] good health [end],[start] a major role to play in the treatment of type 2 diabetes in adults [end],11979020
714,Conclusions A guided self - awareness based meditation program was,[start] important [end],[start] effective in improving perceived stress [end],30024853
715,Type 2 diabetes is,[start] a major health issue in most [UNK] [end],[start] a common chronic disease resulting from a complex inheritance - environment interaction along with other risk factors such as obesity [end],25249787
716,The approach to glycemic management of the disease is based,[start] with the disease [end],[start] on understanding the underlying pathophysiology [end],22424044
717,Goldschmidt summarize,[start] the treatment of type in this article [end],[start] the risk In this article [end],16329529
718,recommendations relating,[start] to the patients with t2 d [end],[start] to assessment of sleep in type 2 diabetes care [end],33157114
719,treatment by general practitioners can enable,[start] the presence of [UNK] agents colon cancer in men [end],[start] patients with to achieve a high quality of diabetes control [end],14555298
720,the latest studies have shown,[start] a significant effect [end],[start] the increasing trends for the involvement of reactive oxygen species ( ROS ) in the development of T2DM In this regard [end],28460155
721,respondents exhibited,[start] the [UNK] [end],[start] high levels of acceptance [end],18413226
722,Timely treatment in subjects with diagnosis of NAFLD in those with T2 DM are,[start] critical issues [end],[start] critical issues [end],31353974
723,group education sessions provided,[start] for the future [end],[start] by in - depth [end],26351268
724,Information extracted,[start] be [UNK] [end],[start] included study population [end],31490989
725,The pathophysiology involves,[start] the effect of [UNK] on the [UNK] of gastric cancer [end],[start] resistance to insulin [end],15832489
726,A thorough understanding of the molecular mechanisms would open,[start] to treat the disease [end],[start] newer vistas [end],31336461
727,T2 DM is,[start] a major cause of the disease [end],[start] an aggravating factor for NAFLD [end],31353974
728,Hyperglycemia increase,[start] hypertension [end],[start] advanced glycation end - products that result in vasoconstriction [end],30409037
729,these two characteristics result,[start] in the most important [UNK] [end],[start] in high expenditures for their identification [end],20173359
730,Community and governmental efforts to educate their parents about the need for physical activity are,[start] the same [UNK] [end],[start] essential to control this epidemic [end],12762953
731,youth diagnosed,[start] with type 1 diabetes [end],[start] with type 2 diabetes [end],16085165
732,type 2 diabetes includes,[start] [UNK] [end],[start] minimising the risk of complications [end],27231735
733,Canagliflozin are associated,[start] with the disease [end],[start] with weight loss [end],28093996
